4000 4000 4000
1695 110 1882 2374
859 2376 3960 2956
2701 61 2937 1859
1250 3391 2111 3602
922 2578 2962 3949
2458 2472 2807 3765
2540 629 3411 1808
868 2599 1598 2635
507 108 2572 3189
287 2168 844 2710
2328 2328 3447 3684
1004 1733 1012 2072
1985 3594 3136 3814
331 1633 1277 3162
2167 3216 2417 3551
154 2206 1502 2257
891 280 2086 3805
1187 139 2376 1555
3277 2899 3400 3784
8 1605 179 1871
3000 552 3169 2829
542 1293 2051 3899
2096 2168 3648 3100
267 1147 1219 3170
136 3181 1998 3638
853 2189 2582 3851
634 2505 3465 3194
962 532 2941 3344
901 138 2804 1499
2242 1843 3943 2360
1159 2373 3792 3124
1085 157 1588 2661
84 1437 3229 1910
519 1015 1832 3369
2661 1321 3195 3408
3138 375 3991 3189
907 1524 1898 1894
457 1845 1923 3543
680 209 1506 577
2219 1077 2783 3146
2310 2062 2889 2768
532 42 2837 3376
710 699 2660 1470
3389 1274 3683 1680
354 3725 817 3857
3288 2064 3947 2130
1094 766 2428 3585
1832 869 2155 3017
1405 1826 3569 3471
3550 427 3784 547
3203 1674 3307 2084
2538 33 3098 2097
78 1626 559 2435
967 1742 2504 3263
1517 892 2393 1456
1896 1196 2152 1813
718 2629 3882 3492
1175 1306 2606 2646
741 1773 1327 3772
2089 397 3458 1040
1902 92 3552 2168
1635 2159 3391 2373
2106 504 3380 1766
3234 106 3884 1739
2153 715 2536 1945
802 1521 1514 1784
376 3320 1287 3593
424 2539 675 2690
473 2170 2432 3467
3530 1503 3789 2808
783 1869 1861 3785
720 981 2472 3594
3712 2713 3962 3422
2441 87 3619 3758
428 2088 1453 2459
608 2619 2019 3786
815 699 2643 3855
815 1170 1952 3884
808 3107 2928 3162
45 674 2101 2141
43 1508 70 3982
132 1628 1112 3928
18 1923 3537 3082
1228 3424 3958 3680
2166 900 3804 2390
2246 377 3153 1438
3820 2178 3897 2577
2919 354 3120 2746
10 20 1584 3098
1313 628 2012 1108
3397 961 3604 2418
108 2019 2507 2079
573 1565 3243 3408
960 2145 2798 2555
859 323 3299 3028
723 719 2627 2672
460 1532 999 3952
54 968 1785 3216
3329 1399 3888 3639
2473 1137 3229 3909
1275 1969 3401 1994
2120 1098 3715 1512
364 2523 1933 3578
2254 3082 2329 3140
576 15 2783 3929
1637 1926 3663 3841
3563 677 3691 3940
1287 2136 1609 3132
348 1792 1845 3508
2234 346 3093 1240
495 1224 2884 2141
765 76 3161 1413
1105 1202 3986 3823
872 2118 981 3390
642 445 3812 557
2097 2155 3523 3844
2595 661 3540 1170
889 1001 1762 1531
370 49 596 309
141 3353 3742 3943
310 437 1742 3319
2041 2303 2999 3179
201 998 1477 1110
820 870 1497 3350
154 2796 1484 3405
511 1948 779 2427
784 884 3588 2989
395 77 3210 1957
2483 2232 2812 3734
1052 419 3473 2201
1058 997 1119 1511
3353 667 3670 1890
2588 970 2794 2676
1863 3 2408 1277
760 906 2202 2403
359 178 2061 3629
1816 1834 3133 1874
178 157 2302 2841
1808 1766 3702 1865
1988 2215 2888 3274
339 716 1211 2858
802 2634 2843 2698
1211 1507 2425 3130
2971 2474 3289 2949
266 392 3117 3118
285 1755 3653 2428
161 1156 2373 3084
1391 2020 2731 3706
195 2988 1696 3905
13 799 2488 2720
262 2105 3564 2392
106 195 2866 2308
916 2985 1546 3959
2065 816 3222 2923
2737 1256 3224 1475
812 1280 2057 3430
1070 840 1884 975
762 198 956 1113
2028 1215 2118 1796
3014 525 3149 1941
2094 1915 2525 3314
2224 1528 2233 2213
3284 152 3630 1317
2280 1259 3903 3539
2692 1879 3185 2414
2650 907 3453 3213
3604 3576 3885 3857
967 339 1000 1352
1686 3276 3753 3340
2985 91 3042 2360
431 3174 2798 3742
743 3254 1008 3354
230 2735 2613 3612
2094 1356 2804 1642
1572 1124 2476 3298
47 2603 2681 3287
2215 1409 3481 3201
2450 272 3630 469
2860 3068 3363 3460
1907 928 2330 3508
981 708 3467 2586
1538 1653 3350 3551
1854 2331 3067 3266
892 379 3208 2161
2151 817 3458 922
1557 3599 2115 3631
1167 2617 2917 3055
958 799 1193 2652
307 1146 908 2137
1293 614 3682 1806
1137 1574 2076 3558
1795 80 2917 2426
331 1404 1125 2300
111 902 3473 2311
983 402 1562 431
1411 2252 2200 3540
655 1530 681 3849
3218 25 3513 3402
869 78 2733 145
2874 195 3058 1706
2829 839 3189 3303
2790 1618 3997 2239
780 2365 1968 2686
476 2876 2438 3634
1255 2884 3599 3100
925 291 2165 3555
3597 2921 3927 3011
744 115 1518 1685
3424 1805 3451 2126
476 543 1948 1425
456 28 1639 3932
482 568 1212 2414
1477 889 2605 3902
1785 1080 3298 2046
681 391 2846 530
718 1155 2416 2189
1149 1290 2071 1762
1761 1135 2038 1583
30 339 3621 2198
2791 1607 3395 1747
232 3389 3038 3453
2530 188 3051 3876
323 1337 3767 2081
792 733 2256 1091
757 240 1820 688
2393 1050 3116 2831
3405 363 3820 3509
169 1025 527 2885
319 104 2844 2722
1637 1646 1910 2616
2514 963 2549 2997
153 1105 1699 3884
477 1694 3724 2325
681 1084 3352 2366
310 804 3934 3442
2614 123 2872 2524
3280 903 3969 2641
2797 1095 3604 3336
1531 2562 2351 3299
715 1896 2224 3623
1026 865 3079 2555
624 689 778 3140
2488 2728 2780 3264
1272 760 3585 1237
805 309 2073 3441
2363 388 3631 1326
2397 2087 3527 3217
989 1097 2490 3852
640 715 3718 2531
1522 3210 2788 3441
491 1051 664 2486
1232 582 2992 3376
360 2043 3398 2380
1268 2905 2626 3070
1534 329 2756 2475
380 1424 397 3360
1158 883 1538 2992
1960 496 2422 3892
149 1600 3313 3263
3448 2610 3750 3723
156 2710 1284 3493
1623 1116 1835 2265
2186 1110 2439 2592
2336 47 3128 3839
69 3601 3065 3709
157 431 3884 1165
1171 2005 2273 3560
2608 251 3224 458
349 519 3562 3899
1249 3209 3160 3932
1020 2219 2315 3873
448 1202 1506 1990
900 1633 1054 3400
674 2625 2005 3071
1058 1512 2839 3840
1762 2770 1987 3833
1058 523 2423 1100
3099 417 3495 3394
192 2721 2428 2740
249 2748 2274 2816
276 2241 2895 3751
1690 104 2359 2508
795 546 1555 3467
1577 746 2356 1640
492 431 2882 516
1621 1240 3117 2388
1334 472 3479 2882
717 141 1481 2087
110 206 1372 3614
494 1812 3043 2461
2390 1336 2390 1883
280 1486 774 3871
551 371 3986 2103
1006 1750 3975 3766
1905 766 3661 2287
351 3222 3889 3990
1879 1922 2395 3755
2280 1186 3379 2297
2147 1735 3266 2176
1448 607 2801 3193
417 1189 3751 2118
1205 1714 3878 3081
562 1359 2446 2324
503 2109 814 3355
2175 655 3105 671
2512 1059 3287 3232
1250 576 3644 2488
129 890 2528 970
220 226 385 1522
747 2391 3956 3521
315 76 480 3467
1847 2406 2089 3846
554 461 923 3123
121 1037 3591 2708
1506 1173 3122 1571
167 2865 3799 3507
2508 2042 3516 2942
710 203 1095 1313
1639 2783 2989 3834
657 738 2955 2607
1341 514 2088 941
1835 1160 3231 2375
1864 2740 3067 3997
1594 650 2829 761
349 2881 3766 3740
68 2485 2322 2722
711 3156 2079 3285
1301 77 2130 784
2409 397 3156 2395
1394 2167 3790 2876
116 581 938 3831
519 292 3955 3924
98 1723 2562 3822
39 145 2532 3005
973 2808 2987 3827
749 477 3000 1183
1462 1084 2008 2757
245 1519 332 2669
1586 2048 2212 2635
1971 760 3355 2945
1102 35 2529 3630
2725 270 3680 675
3061 1696 3270 2014
2976 476 3254 3924
1541 1773 2166 1922
795 380 3297 3800
970 3276 3444 3491
73 192 3085 3260
954 3336 2942 3774
453 292 1282 3648
456 708 2822 3692
3101 1180 3560 3256
2487 2889 2980 3712
2307 776 3085 2952
2236 1468 3891 2311
1440 1058 3465 2560
2181 1278 3880 1723
2403 51 3037 2438
674 241 2473 1164
1715 1361 3411 3902
1524 128 2807 2131
1616 669 2883 1577
1234 200 1502 3167
473 2492 875 3768
2341 1114 3198 1350
1015 877 2012 1061
405 1823 3996 3637
2806 6 3691 960
265 130 3235 1505
249 1450 1042 2004
1387 1337 2891 1563
3302 2012 3854 3042
47 1153 1441 3043
1850 1203 2214 3379
1194 1470 3916 1819
262 2977 3359 3740
88 2544 677 3385
1360 419 3825 1396
1962 1463 2324 2094
2856 1461 3917 3775
659 2323 3353 3214
21 613 443 2649
2328 1373 2594 3887
833 1130 1661 2519
672 1016 1197 1148
952 1842 953 2183
1914 2731 3579 3914
1370 705 1490 2878
2418 2276 2736 3095
1436 962 2847 3941
2991 1512 3376 3625
700 2335 1048 3329
190 317 2269 3997
1855 559 3963 811
1535 1657 3829 2849
429 527 3567 1007
2211 104 2890 2592
377 2406 3952 2990
1241 592 3394 1449
1173 58 3235 1842
980 916 2140 1590
644 2763 991 3074
277 2620 2484 3396
307 1217 469 2713
2014 3255 3404 3930
502 1101 2430 2755
473 1575 2743 3615
1178 2405 1507 3727
1377 278 2124 3887
2432 946 3836 3171
1375 2956 3566 3349
678 2172 768 3494
933 2187 3145 2443
724 1032 3154 1423
1534 3148 3203 3803
1244 1252 2231 1550
755 3853 2732 3962
3097 1063 3609 3461
1424 47 2662 3717
1790 1325 3477 2192
4 418 3603 3526
503 551 2842 1413
135 128 3522 2892
272 2623 2025 2920
1900 2624 2348 3583
846 1139 2048 2335
416 1984 2342 3996
1529 49 2492 329
1593 1029 1765 2399
458 3833 2384 3966
1678 1041 3345 3971
1525 278 3624 3420
2044 700 3200 1229
2754 470 3611 1241
2715 1452 3380 3919
2724 2186 2867 3666
1251 2 2962 1573
2025 43 2674 3721
271 1035 2264 3015
84 411 1753 1601
1590 1538 2353 3019
1465 1525 3261 3973
1161 1225 2210 1448
3022 1034 3402 2490
2831 249 2893 565
1101 2743 3170 3076
53 1771 486 2547
2240 381 3426 1310
3458 1806 3715 3502
1296 2199 2161 2898
535 920 2828 1818
3134 139 3439 975
1203 734 3622 3045
1327 118 2358 3377
1302 755 3934 1640
482 1394 3540 1720
1841 574 2828 1514
1161 1038 2569 1606
650 1766 3456 3776
1115 3627 1496 3772
144 272 1430 2902
1570 1670 3843 1990
2457 556 2778 3063
2748 572 3729 1758
1993 1891 2517 2505
1113 745 1767 2266
2294 2010 3255 2253
1122 69 1867 2719
1934 2821 3873 3700
171 1190 3737 2720
756 492 1152 1466
866 12 1070 3014
2364 645 3033 2819
2942 556 3505 2260
401 75 428 1588
1660 533 2227 556
399 1259 3648 2794
2960 155 3177 1562
2713 286 3503 3984
384 3190 650 3909
1672 199 3126 3201
1142 1171 2828 1427
1472 1452 2909 3242
2027 7 2269 3466
1751 1429 1770 2421
546 914 3666 1639
2507 962 3437 3627
1251 1744 1542 3971
1775 192 3069 887
2257 1359 2922 3530
1295 1302 3222 1561
69 1344 1023 3853
2204 1918 2667 3321
608 1801 3162 2091
2369 1159 2504 1636
1166 1134 2955 2243
1913 164 2815 460
380 2879 2344 3159
3011 3625 3632 3674
2461 175 3570 3323
1348 3644 1644 3762
244 737 3592 3985
129 2313 182 2485
104 1318 1722 1368
172 748 2900 1265
1065 417 1968 2499
3665 2937 3737 3371
2893 1620 2940 2495
2648 2667 2789 3901
585 1768 2913 3292
2341 141 3292 2067
936 1871 2036 2149
829 270 3202 1854
514 1542 649 1904
289 1047 3976 1970
1512 606 3438 2918
460 1482 1514 2975
142 1030 452 3626
629 302 2404 2549
3042 1339 3603 2849
908 3290 1194 3434
1868 1892 3332 2972
367 1153 3661 1911
929 2785 1872 3024
377 103 539 726
1041 1049 2630 3808
746 823 1076 3933
46 615 2666 3981
2074 2200 3352 2424
1572 951 3169 2266
2449 186 2468 1718
3548 199 3594 2294
721 2119 3047 2605
2693 506 2974 3842
611 332 2887 3839
2602 2233 3271 3887
1752 745 2126 2303
2346 84 3807 3864
1256 2914 2195 3513
2661 795 3423 3473
1904 1617 2531 2675
2245 206 2473 1522
1018 315 1177 1689
1610 2043 3056 2207
1325 1182 2063 1755
47 2539 2862 3412
731 397 1950 3197
2151 2441 3840 3321
1012 1963 3599 2213
2497 791 3395 3527
1944 1184 2733 3538
201 370 1523 2922
2179 706 2424 1980
203 2139 1928 3262
3179 1184 3948 3112
1190 121 3940 1616
238 2424 3356 3256
1626 470 3159 3537
2765 3477 2769 3904
40 3461 3005 3979
1221 1742 2581 2194
1873 1309 2790 2301
3427 986 3586 3002
2449 286 3414 2398
854 510 1035 2266
774 2778 3406 3285
849 1910 1591 2927
2229 1648 2817 1697
27 869 2000 2822
2773 336 3879 3394
1057 78 1865 1748
634 750 2215 2620
341 188 3013 2857
1313 2513 1733 2600
1 1307 3441 1690
1055 644 1361 3508
1238 2680 1298 3455
403 1361 900 3231
2300 2093 2721 3175
505 1673 1489 2532
1957 277 3102 1274
1112 205 3292 3483
1922 866 2471 1700
1357 3338 2346 3663
466 1269 1204 1582
345 1732 2145 3056
2973 1135 3409 1786
1161 592 3407 1439
1103 485 1189 2781
609 641 3890 3977
46 1618 3175 3961
587 829 1225 1591
367 98 2195 1434
3773 218 3840 1274
9 1179 793 1824
479 2138 751 2363
2111 2674 3675 3315
902 178 1452 3206
1831 1023 2913 1678
22 135 3622 935
1660 2730 3198 3426
42 2773 3126 3222
128 1129 3648 2781
574 2136 616 3978
149 311 1916 2123
85 542 2636 1945
119 2349 3467 2833
1747 569 2207 2763
836 2692 2914 2910
317 2257 3901 2932
811 2007 3265 3156
2922 1745 3494 3056
3002 618 3418 695
1536 261 1695 2869
1921 839 2900 3213
3004 174 3457 2803
1813 165 3165 380
1296 1827 1408 3576
1527 1674 2211 2326
196 2655 1914 3081
1682 1041 2935 1102
2803 19 3411 1578
772 602 2107 3051
1130 2078 2946 3889
515 1013 2581 3877
48 3129 322 3428
345 3442 1341 3873
1232 3256 1706 3466
1226 816 2922 1020
2432 1622 2812 2990
1086 2299 3140 2501
62 1484 1213 3896
2258 447 3438 2296
649 2738 1142 3480
747 989 1818 2596
624 2349 1607 3970
730 1054 1720 3221
108 1696 2540 2369
299 1331 3518 1413
3358 2415 3944 2851
3548 978 3659 3270
1381 1052 2431 3053
2164 693 3073 1490
1592 3058 2722 3403
1761 110 3990 2260
2902 838 3706 2234
1374 786 1584 819
251 1870 3075 3503
1504 1260 2898 3695
208 466 3890 1128
1393 159 2864 2409
1177 2937 3491 3862
2297 368 2848 726
1912 923 2107 2387
3428 2389 3662 2879
102 420 2916 3747
2879 1928 3650 2155
579 819 3482 953
1786 2264 2724 3778
2238 1107 3021 2247
793 2399 913 3720
2148 976 3130 1829
690 2048 3107 3235
761 584 1604 2333
1935 689 3792 3342
150 334 2039 620
78 911 3513 3609
1811 1378 2246 3792
432 2676 3746 3411
2071 78 3732 2131
2627 3019 3195 3146
3889 397 3970 2112
538 1384 3069 3533
1752 3046 3726 3419
189 3040 1072 3116
1168 168 3644 615
1176 76 3963 2098
817 460 2714 2658
453 2836 3805 3871
39 1101 2355 2272
2646 1874 3387 2633
900 1231 3593 1815
1079 95 1703 3527
272 1176 1785 3523
2991 1204 3036 2582
1604 2554 2064 2870
457 427 3756 3121
300 964 3669 3786
473 1974 1508 3919
2636 1715 3780 3578
2744 2547 3653 3551
330 1526 2381 3595
278 90 1156 561
2188 388 2355 1244
1532 2697 1590 3209
764 2199 2515 3354
367 320 884 1696
2069 2926 3415 3452
1259 7 3681 462
293 3351 2800 3948
1516 1673 3817 1735
972 1340 2487 2425
1805 2693 3101 3328
1233 27 2544 219
1128 43 1974 3992
1369 1158 2691 1952
3395 909 3698 3138
441 2014 793 2820
2919 160 3547 598
105 2993 2783 3879
1146 538 3243 2545
2966 220 3179 3477
20 291 3729 2387
1020 1534 1900 3332
1909 973 3555 1031
1610 1991 2187 2756
882 687 1021 866
462 649 822 2892
984 1301 3481 2521
2667 672 3726 3344
887 592 2652 2025
1587 1917 2907 3231
1020 3862 3780 3982
8 1105 738 2582
1534 1113 1667 1651
1046 3596 1391 3711
2070 3170 3740 3861
1389 212 2990 3714
31 597 3214 832
193 3083 3847 3202
91 440 133 1967
636 2457 2374 3043
1810 782 3444 2100
1415 2738 2071 3941
2842 2515 2956 3529
2316 3719 2888 3898
472 2061 3308 3844
782 2897 2112 3576
1666 1293 2849 1346
861 2463 3494 3879
1402 862 2543 2655
1188 237 2002 3916
454 703 2865 3157
1557 2382 1878 2669
995 1832 1254 2128
43 1017 1097 3922
2201 604 2260 1669
2018 461 3144 3417
469 942 937 1329
1661 2380 3181 2888
2514 2685 3085 2866
170 205 1861 1161
2189 420 2961 811
73 807 3612 1987
842 2240 2150 2857
743 1937 3681 2368
767 2292 3099 2653
857 656 2041 1685
1529 582 3387 3048
1682 714 2893 1626
2581 1716 2877 3098
2414 71 3046 900
1574 103 1595 313
1771 391 3856 1733
2277 203 2358 2393
2903 74 3838 200
654 832 2057 3424
402 1234 3773 2153
2800 3022 3694 3931
1614 2853 1758 3782
111 1513 3931 2366
1407 1187 3545 2900
2576 68 3996 3437
2365 1874 3829 2605
981 1679 3372 2205
571 1617 2956 3206
2540 1658 3720 2299
226 1043 3618 3977
823 464 3584 3376
2524 583 2802 807
800 1130 857 3451
2924 939 3018 3485
2620 251 3967 2571
852 1835 1563 2778
914 1597 1375 3413
1202 967 3849 1625
139 699 708 2553
111 292 605 3943
374 2789 1138 2920
636 100 3742 1546
2705 634 2925 3434
1267 28 2962 498
2158 1053 3253 2391
1626 8 2334 3888
689 1126 2964 1534
541 2299 2004 3159
174 734 1879 1545
1893 457 2634 1982
3385 1156 3865 2144
1412 568 1426 1137
2176 3038 2789 3114
1690 2372 2508 3932
3140 231 3658 2317
2638 781 3990 1388
1612 1528 1921 2232
723 808 2479 1556
1711 1009 2840 3962
547 288 3126 3153
852 1476 2294 1495
243 146 2127 1783
2463 502 3897 2694
72 376 1008 947
475 526 2610 3560
415 257 2382 3092
152 562 3579 2614
403 95 1099 1385
1862 1970 3437 3978
2293 243 2786 665
152 600 1676 1436
794 132 3281 3507
727 2640 3841 3744
803 1922 1801 3032
1612 1183 2209 2767
130 1981 2752 2589
2479 715 3137 2422
861 2363 1885 3902
3454 2191 3980 2754
445 690 2776 2291
64 1775 291 2673
772 1087 2459 1143
213 3770 3564 3770
1190 2111 2975 2283
670 2071 3315 3056
1050 668 3434 2896
404 3215 2591 3860
359 2819 1454 3488
1490 1950 3489 2631
2281 1194 3208 2764
592 177 2655 1917
1310 2896 3886 3069
2173 1446 2581 3285
1723 1214 2538 3450
1136 2397 1608 3069
1965 2123 2399 3575
398 945 2224 2749
1772 2839 1938 3313
1911 261 2027 361
2643 1004 2660 3002
1569 2551 1604 3253
1619 72 3212 1970
714 882 1521 3023
1899 792 2181 2989
273 1444 1122 2837
668 2491 1338 2703
268 3674 1864 3966
3198 1780 3285 3268
624 220 3601 2977
2931 788 3650 1568
1202 1692 3520 3461
1337 928 2350 3218
1052 606 2980 1884
3002 1998 3647 3167
2261 851 3219 3362
2086 115 3130 1420
2034 2306 3674 3156
714 889 3551 1827
2231 2414 2706 3471
436 2033 3195 2627
353 2719 2919 2856
2144 2123 3338 2869
1192 610 1733 731
1629 1241 3326 1999
2462 1371 2895 3407
3870 1034 3921 1312
2497 659 2674 3314
3255 1376 3322 3967
2110 1055 3802 3476
115 1960 1054 3427
744 1733 3589 1996
1997 2733 2601 2846
466 3125 507 3727
275 3661 2876 3914
3602 22 3859 3108
2500 1091 3988 3426
2565 2491 2886 3631
2354 362 3014 977
3235 2249 3844 2769
37 288 1140 3127
2424 1045 3936 2549
627 605 3957 625
1741 2569 2080 3689
1305 757 2508 2078
1745 2665 2878 3688
65 2760 3015 2934
506 696 1875 2113
29 2542 1565 3017
197 532 2294 1075
56 1179 3911 3768
2379 2063 2666 3696
42 2705 2123 2763
2355 1682 3664 3571
1216 545 2596 3308
1986 1884 3781 2772
181 504 2639 3189
78 1729 481 1813
1164 2702 3400 3943
558 2068 743 2597
2755 189 3742 637
1044 90 2361 1350
2686 1649 3968 3706
351 351 1686 937
849 789 2268 3624
180 2135 795 2928
280 229 2732 421
484 305 2203 2951
39 1254 1407 2222
669 381 2515 1466
1347 2007 3071 3814
1038 1524 1619 2433
2956 14 3619 2996
400 1779 1073 3938
2406 1551 3474 1763
2851 891 3064 1943
2914 2931 3457 3659
2926 2306 3568 3754
692 2599 3500 2735
1571 132 2096 648
910 135 1516 2970
2206 2244 3737 2418
2377 2039 3300 3128
1545 1074 2839 2813
770 1418 1011 3309
777 1583 866 3680
1716 2248 3554 3875
3447 1193 3692 3842
1956 1691 2022 2756
212 265 1820 2575
655 428 1199 800
1833 1380 2366 3223
1324 2615 1776 3356
2157 3635 3791 3911
2214 647 3896 1012
3306 1381 3834 3221
1147 788 3954 3689
607 1749 3631 3382
1823 1758 3652 3942
1775 3111 2444 3812
868 339 1906 2598
1756 325 3876 1287
2730 921 2878 1254
2462 788 3530 2248
716 938 3772 3524
507 533 1790 2218
31 2734 1977 3896
2211 2113 2942 2797
479 1936 1597 2660
1071 2978 3479 3186
685 2436 3323 3469
759 2012 3487 3659
174 1756 3203 2835
565 487 1380 1615
1903 748 3981 2228
1689 3566 2716 3609
1939 1734 2486 2191
1157 1475 2747 3605
3 1354 2548 2746
1250 950 3482 2224
1858 771 2936 2816
1253 2002 2339 3910
2102 1890 3017 3746
987 1756 3024 3418
2677 1203 2833 3174
839 601 1191 1912
1803 2118 3818 3852
1770 1282 3115 2905
116 579 3617 3468
3419 1446 3707 2796
647 1137 2949 1582
666 886 1599 2634
25 233 1421 3029
2259 2148 3529 2808
402 3345 2813 3488
3055 46 3086 2635
222 183 910 646
1127 70 3699 2995
1343 2170 3296 3713
2627 993 3274 3979
237 1762 3880 2696
1098 1243 2125 2289
1325 2535 1428 3020
1787 659 3328 2764
1886 440 3192 2306
825 127 3126 2231
1217 567 3545 1087
3267 1406 3595 3277
991 455 1670 3367
1364 196 3434 3022
152 1610 2350 2059
2891 758 3326 2409
1127 3317 1134 3683
1065 2807 3779 3373
930 1989 2483 3068
551 1599 2830 2665
2183 1295 3841 1660
2148 241 2832 2466
2712 3489 2905 3920
2030 1201 3270 2445
425 2353 3348 3553
1198 51 3286 1822
584 1080 2248 2600
133 788 3907 1447
1627 96 3439 2171
517 1537 2108 2500
711 10 3435 80
1775 2785 2722 3080
718 2167 914 3135
1385 190 2193 2068
35 192 2100 3991
3088 769 3583 3641
803 1678 1078 2584
1105 797 3159 1167
2396 3206 2660 3594
320 3467 1683 3632
2041 2267 3040 3098
739 1414 3522 3556
2696 6 2713 3733
359 925 2435 3787
848 730 3806 746
31 1860 1086 2578
231 444 3595 2533
385 678 3569 1032
1446 736 3758 3398
1184 1066 2816 3466
311 344 2641 1924
2053 770 2405 2488
160 1920 3391 2426
162 909 1274 2762
2592 1854 3109 2270
858 3549 1406 3858
2310 476 3511 2763
1579 3080 3918 3440
71 1341 1749 3238
737 2560 3775 3923
363 974 1630 1828
1800 2411 2709 2862
3270 2356 3521 3264
547 1862 3912 3658
453 1594 1770 3951
852 0 2521 3937
2320 492 3149 2721
422 754 3042 3264
930 2052 1780 2447
800 2695 1784 3126
1248 718 2727 3196
362 708 2916 1708
1011 1 2309 2404
1903 2965 3614 3461
2057 2007 2767 3956
919 439 1034 1161
403 1537 1109 2955
1089 680 3646 2003
106 899 3413 1427
1052 318 3867 3545
2944 2520 3406 3744
75 410 2742 1489
810 535 1504 1229
209 1746 1814 3754
412 1155 2045 1544
1080 539 1928 3837
913 692 2840 3788
459 1517 3685 1554
1898 3785 3347 3805
21 1136 1054 1403
1099 1627 1617 3888
130 2052 1767 2068
143 88 1150 3054
55 734 3684 3963
721 760 831 3086
2692 316 2941 2846
2720 58 3982 1042
1058 62 2299 1227
389 1198 3247 1516
2209 1808 3951 3379
62 1835 687 1913
1397 1694 3000 2799
2776 2471 3647 2794
14 184 2045 1023
621 3029 1058 3395
269 1038 2624 2686
713 2066 1960 2954
2551 2255 3942 2724
419 2806 3130 3518
274 2527 3600 3665
1303 992 1734 1911
1241 1068 1623 1679
536 854 1096 1231
54 748 211 1201
33 108 307 3739
172 2478 2673 2720
257 2408 3606 3910
2 388 3507 3011
1839 2914 2570 3384
1538 2278 3550 2514
126 3495 1191 3950
1739 504 2477 3517
683 1217 1133 2595
1784 3576 3407 3874
3118 1600 3578 2681
1079 2198 1448 2324
231 2002 3677 3613
882 2777 3765 3354
2046 940 3042 2001
169 115 2398 220
888 179 3479 3429
1585 205 2995 1592
1603 69 2066 720
1509 1833 2770 2661
589 2497 1753 3894
801 2240 1419 3584
20 1744 2983 3847
3310 1139 3329 3457
1529 901 2486 2649
14 2301 1517 2886
1159 1794 2567 2033
166 656 1479 1150
842 2374 1140 3723
310 1719 1908 2795
2713 3217 2920 3658
1861 1801 2090 2550
875 1265 3072 2915
2730 1182 3608 2166
1286 2934 3939 3173
1494 149 2142 1348
755 1643 1489 2081
382 1570 1139 1576
38 117 846 2925
2533 2277 3293 2507
1493 158 1991 1955
987 1053 1831 3714
549 1938 3672 2924
1727 2438 2485 2610
1979 1451 2519 1838
452 1605 3694 2146
802 1870 2526 2193
193 87 1046 2240
3327 1533 3815 2082
1730 2321 3079 2770
2545 1279 3439 3861
135 1462 877 1548
1230 1411 1919 3004
1563 2682 2358 2773
1892 2902 3220 3016
611 672 3317 1760
630 1654 3195 2052
2050 378 3995 3600
571 719 1631 2304
1264 605 3302 2237
2057 183 2725 3062
190 923 1967 2818
3447 580 3660 1500
1701 3372 2056 3554
2356 2624 3199 2988
2291 966 3095 1959
1514 1412 3606 3295
2206 2929 2371 3652
2289 650 2702 1993
74 1473 583 1784
1355 1602 2261 3819
821 2373 1576 3008
1222 450 2927 600
2984 2280 3403 2984
286 558 1049 1716
2311 3724 3872 3738
1703 2543 3012 3450
756 2923 3039 2984
2522 185 3203 2224
1070 2959 1341 3087
2013 829 2500 2697
296 587 1523 2382
340 1607 3288 3228
1508 1141 1579 2839
989 858 2257 1452
601 2907 1341 3768
2346 1150 2415 2189
732 444 3282 2605
2243 3075 2639 3468
629 227 3638 3275
1169 2681 2108 3509
109 466 1647 1009
2637 2098 3316 2400
1683 2461 3246 3485
71 943 1195 3948
377 500 1390 1798
3420 186 3503 3354
2328 1838 3782 3086
741 1903 2345 2369
2698 62 3932 1822
1066 2310 3059 2894
1523 1485 3579 3575
2593 1673 3342 1901
39 291 2886 2721
186 610 3986 2653
411 3082 604 3246
2754 2194 3093 2754
2294 466 2510 3927
1650 2225 2511 3042
1534 1731 2300 2597
3940 1081 3940 1534
5 265 2310 2562
1884 1059 3592 3675
2193 232 3236 3697
2173 746 2588 2998
842 473 1267 479
2434 1192 3409 3881
2484 915 3255 1200
907 2443 1076 3320
1793 832 2097 2677
509 3347 1382 3563
2098 1715 2531 3168
2348 2834 2691 3490
2209 1752 3832 2923
231 44 3473 2110
1869 534 3904 2829
904 907 2873 1182
1514 123 2351 1750
893 1823 2127 3954
2278 1193 2562 1731
22 1907 2078 3193
2626 996 3471 3270
1420 2396 2024 3918
154 1133 1911 1999
80 1844 3305 2568
397 8 531 3678
2188 2977 2758 3863
1158 1780 3005 3302
1347 1249 3111 1654
463 835 734 3866
2418 852 3061 3295
2651 183 3823 855
983 1116 3087 3989
516 201 867 1293
742 2845 2681 2969
1588 1929 1657 2730
1358 2705 3898 3323
376 690 1243 3592
3729 1394 3779 3040
399 2715 3008 3642
618 494 794 1575
2643 56 3063 1271
2411 350 3225 2399
536 370 3714 2391
1002 1985 3670 2625
359 1514 1723 2594
37 2552 846 3940
1001 1071 3718 3288
869 467 3226 3092
1143 118 3057 2987
825 918 3110 2865
2209 1378 2309 2064
2083 3092 3745 3767
3079 2529 3691 3827
2330 2435 3004 3573
1612 2013 3058 3129
42 269 1110 1545
3772 1975 3779 2426
484 2983 1258 3436
2481 2446 3860 3444
1391 1363 3323 2935
2450 266 3697 3988
