4000 4000 4000
784 1223 3504 1800
1495 3314 1552 3643
1201 881 2448 3539
467 509 1105 2500
213 2604 2733 3498
0 397 344 496
2218 3102 3582 3218
999 3357 2588 3706
1364 285 2918 2331
599 489 667 1029
203 1259 3851 1605
1511 878 1937 1447
2922 2601 3587 3491
1991 1411 2470 2409
2693 862 3911 1327
1993 381 2795 1868
1805 988 2468 2090
318 109 3494 1504
214 1734 2528 3886
1173 3449 2568 3496
1221 1287 2178 1674
872 2382 1927 2534
2512 509 3615 2862
2132 1729 3273 3170
991 562 1408 984
919 1324 2681 1896
117 2282 2922 3643
1669 710 3150 3941
213 3246 2483 3328
1866 2126 2934 3459
961 678 3827 835
1481 2813 3612 3057
2964 273 3972 1436
223 447 2208 3467
1772 2480 2295 3068
1239 905 3274 2328
69 963 904 3620
214 2348 1310 2934
3399 1540 3432 3131
3828 501 3877 3386
788 196 2268 3355
2908 1060 3830 1093
194 1208 3231 3760
128 2566 1952 3380
805 59 1546 1771
879 2547 2353 3129
682 2170 3560 3778
1929 3091 2138 3746
3435 899 3747 1858
2222 1301 3464 1848
3363 673 3926 2407
823 1503 2796 3402
628 1168 1951 3915
132 1915 2865 3279
552 193 1838 1597
369 2160 3312 3981
642 917 726 2461
548 2642 1857 3846
107 702 1276 1015
2575 535 2805 551
1727 2099 3415 3058
1057 2531 2163 3738
299 868 1028 3348
35 1058 645 1449
175 1446 3314 3651
1719 1404 2764 2248
885 1440 910 3919
271 1415 957 1686
989 507 1372 3983
1177 1937 3102 3872
1002 7 1622 903
352 473 2566 1367
2479 1208 2519 1998
3439 748 3734 3600
679 1538 2903 2665
983 533 1798 1239
359 1098 3275 3851
3919 1645 3958 3840
3501 943 3655 3708
556 695 3705 848
2408 832 2512 2075
402 2142 3810 2552
2273 1138 2706 2945
17 1786 3997 3040
718 1431 3539 2336
1798 90 2807 2874
1520 598 1946 1005
437 434 516 3214
2735 852 3907 2909
1266 2048 2742 2618
613 150 3797 3479
1015 1869 1440 1973
1621 409 3116 2279
2241 1861 2562 3576
493 1465 1596 2384
1363 1726 1441 2882
3464 2726 3941 3911
582 2765 1045 3837
622 3217 2096 3608
1580 1200 2565 2170
1334 1266 2469 1615
1567 1550 2645 2049
1108 3145 1132 3930
30 1453 3212 3406
2748 844 3913 3011
1004 1493 1932 3798
188 1144 2978 2030
739 3081 1050 3913
669 705 2687 2205
339 2648 897 3446
168 1742 2717 2313
2536 1277 3528 3574
3597 2990 3711 3842
1204 630 3766 3891
580 276 2573 1905
1666 2467 3955 3273
1166 1291 1287 3417
3411 557 3752 577
333 2600 3802 3055
554 551 1730 2830
338 2174 3763 2469
1591 678 3880 2140
801 1060 2655 3531
358 1275 2768 2551
31 2125 2699 3191
522 1009 957 1320
406 765 676 3252
538 595 2955 3735
3870 167 3933 1503
264 1000 1210 3301
2351 202 2506 2741
1895 1527 2149 1851
679 2460 3197 3448
1581 3119 2718 3266
44 890 215 1179
794 767 2599 1659
769 556 3446 3192
1990 256 3010 3174
1496 644 3653 1147
1643 1328 3804 1404
76 139 3715 1665
178 571 3564 1904
1607 75 2250 448
2168 2987 3403 3262
1036 1727 3457 3810
367 2102 3136 2286
2006 627 2647 3229
1760 3398 3044 3463
1214 379 2598 1736
2315 1239 3328 2768
960 188 1321 1487
1331 550 3589 2798
2099 952 2557 2462
54 1518 946 1573
2272 1797 2336 3361
1562 237 2653 2618
3146 1662 3454 2288
189 2688 3706 3748
620 510 2192 3182
520 3051 2229 3950
688 560 2081 809
283 2 859 416
1603 423 3922 1651
339 950 2468 2806
923 2106 2919 3827
1784 672 3749 3514
671 422 2222 3623
682 2212 2419 3573
956 917 3743 3688
1402 2357 2413 3778
781 2536 986 3791
1765 73 3258 517
2059 2584 2422 2651
692 1522 2305 3623
128 1000 3967 2574
125 1209 1440 1282
1544 1465 3993 3973
1392 553 2453 1259
50 3255 2062 3339
142 144 3366 3343
56 194 906 3468
3122 484 3566 2765
526 2165 2831 3738
85 1400 2673 3210
3060 1172 3067 1417
1094 555 3456 2055
1651 560 1882 1337
95 941 3444 2204
552 1524 2068 3708
1047 507 3238 2002
127 2066 1791 2563
1109 1393 3761 2896
411 2598 2535 3172
906 581 3332 2737
288 1217 1367 1219
247 96 3857 2290
1182 1392 1291 2053
514 480 3133 682
1886 1276 3732 1607
711 2451 1325 3061
200 980 1035 3960
132 237 3310 312
1843 292 3605 3273
2458 2133 3390 3893
195 863 3873 2978
227 705 3833 2088
2640 2495 2969 3441
1033 1075 3989 2260
2641 2951 2771 2986
1210 1242 3262 2003
907 201 2089 2193
3076 2848 3859 3291
1685 1266 2925 3351
1138 2854 1788 3674
397 1955 3758 2328
135 2680 279 3661
2120 460 3781 3921
2480 471 3468 3876
1288 1003 1524 1902
1548 188 3157 1501
27 2812 1282 3674
1969 34 2894 3452
791 525 3761 1211
324 81 1630 3450
1389 1343 2881 3739
1188 123 3722 1306
2334 233 2709 1674
1419 1942 1422 3412
725 120 1887 1804
876 85 2824 408
358 424 567 2462
105 2835 1847 3136
3226 785 3863 2941
3440 1033 3657 1439
69 411 2335 1254
1268 903 3142 2924
624 436 771 1059
104 2685 1799 3319
678 597 1803 1489
3606 3454 3997 3541
1974 1635 3961 2725
2662 859 2822 1406
2919 353 3925 3962
770 702 3625 2473
1425 3007 3353 3365
2241 1994 3331 2364
243 2306 3544 2444
1668 716 1979 1439
1099 858 3369 1813
779 1318 2613 3218
1458 773 1678 3345
0 2058 2353 3469
50 232 1522 2124
184 474 2567 1445
143 2363 515 3562
1426 718 3815 1399
243 673 1833 3759
777 1380 1022 1669
2166 612 3417 2724
1114 570 2904 3427
1287 3350 3273 3967
1864 1648 3433 3803
807 573 3677 932
467 69 1988 1306
48 1877 1735 2422
2556 309 3949 980
274 2185 2119 3012
188 185 2278 3202
16 1038 3421 1322
5 530 3367 1910
35 1097 1194 1510
1616 76 2212 3211
2934 3498 3021 3853
1909 2250 3880 2317
1295 1644 3965 2318
138 940 748 2085
940 2388 3167 3031
92 1362 109 1589
2543 953 3443 1625
2509 1075 2575 1762
442 896 3082 3348
1170 1919 3131 2449
3449 1837 3638 3034
1038 309 2621 3278
599 132 962 2036
2446 1895 3108 2761
254 203 1458 2872
79 1214 3646 1745
652 3233 1800 3367
178 325 1574 2067
1946 3286 2011 3797
166 747 2439 1630
2010 2086 2734 2164
3228 1520 3423 3701
426 2023 3407 3362
916 694 2422 3268
239 3237 497 3992
1396 1412 2357 2803
157 523 1683 2187
2323 3783 2387 3830
1733 2479 2215 3826
1229 2112 1817 2357
309 2197 516 2424
2783 1094 3605 2091
247 1431 951 3625
2336 2242 3352 3575
1308 16 1363 25
859 726 1763 3113
449 2075 2778 2401
731 1505 3084 3715
674 2044 2805 2696
1197 1391 2171 3754
771 437 2722 2935
1690 2065 2016 3164
1640 63 2409 3188
521 859 1858 2048
312 859 3607 3074
554 226 1840 3073
658 2248 2729 2481
914 609 1680 1476
757 857 3977 3978
1611 2047 2761 2407
1524 804 1723 3190
496 1326 1771 2317
1206 830 3413 958
695 916 883 2759
2325 1789 3229 3515
189 3774 2373 3903
1899 210 2603 3274
1836 2195 3651 2569
1677 2458 3701 3165
236 2827 1548 3497
113 2058 964 4000
840 1627 3057 3852
528 2939 3714 3273
3527 657 3791 2269
328 693 3641 1147
1296 2006 2790 3742
641 3732 1282 3933
752 2200 1910 3717
204 3049 579 3956
1064 1856 1292 3062
289 695 3978 2080
1149 1338 3501 3707
1395 2528 2917 3285
893 524 955 1870
1511 1952 3094 2558
2135 597 3146 2494
1255 98 2926 3028
1109 3858 2377 3872
129 2948 522 3670
1033 3143 1177 3595
1389 1193 3597 3209
2462 482 3628 1938
3609 2288 3847 2486
217 709 2003 3573
1338 1661 2053 1669
851 1854 3381 2361
98 1953 2302 3042
2395 2670 3740 3999
1016 765 3933 1160
1753 2384 2579 3828
244 189 2310 446
1727 3195 2742 3234
222 297 548 626
2049 1115 2655 3689
570 682 2321 3189
550 984 2064 1193
219 160 954 2603
1483 585 3109 3312
326 142 2422 936
1666 521 3766 1161
1791 354 1890 1284
85 2060 306 2956
98 838 2004 971
649 1751 2793 2369
3173 1992 3665 3519
1364 349 2546 1792
798 785 2992 2577
922 3657 3947 3758
1776 1224 3550 2951
2172 1458 2893 3274
1041 963 1524 3318
502 925 2375 1808
334 1261 562 3503
316 2347 732 2641
127 2617 2395 3377
607 745 1915 942
2861 1469 3026 3339
799 791 1148 832
1680 1719 2451 3735
757 1128 2359 3415
726 538 1386 1123
1089 654 1845 1292
491 1123 880 3959
119 1678 1137 2614
559 2369 1252 3934
1341 2412 2010 3974
1965 2391 2339 3509
2480 2538 2860 3588
3242 530 3391 749
2550 3876 2601 3997
393 2305 3900 3826
710 1343 2790 2161
796 2251 3425 3249
625 1094 3181 1543
995 1084 3724 2970
1082 1942 3486 3908
1330 1131 1607 3361
1137 1571 2147 3199
996 2593 1476 3166
756 1300 2332 3332
2425 861 3439 1888
246 197 832 1902
626 679 930 2228
441 2025 1731 3387
1384 164 2752 3781
2576 1315 2648 2809
278 533 475 3275
1569 1030 1576 3192
1995 1075 2014 2210
246 2611 628 2805
365 134 2047 2278
1226 1028 2302 2153
1546 610 2051 3902
259 1302 1332 2398
1335 856 3971 3348
1695 2655 3511 3139
1218 1127 2711 3723
6 176 260 3597
1291 396 3816 960
1812 1882 3563 2280
200 272 509 453
446 375 2640 3940
245 2353 2375 2920
3584 1062 3658 1921
1022 51 1745 2839
3633 1732 3937 2137
2724 372 3542 2892
290 495 3705 2920
1757 1978 2891 2987
3442 179 3803 1767
2019 897 3456 946
683 1379 2101 1667
1004 267 1485 1426
1416 1268 3499 3561
1229 2075 3874 3962
2736 2659 3813 3289
1112 1588 2780 1605
1087 498 2346 912
1826 2746 3165 3285
853 1537 3233 3408
1088 136 1492 2293
6 1140 2397 3940
2937 305 3493 3930
318 2438 3609 3686
2259 1543 2877 2817
104 2265 2350 2270
143 1909 286 2186
2627 3054 3079 3755
3426 1640 3999 2781
935 406 2387 430
436 2801 1863 3503
2413 156 3153 2579
2424 1453 3890 1797
2164 1949 3639 2185
18 1080 3591 2548
1150 2428 1920 3578
654 1792 2335 2988
1065 2190 3614 3581
1753 470 2808 1942
2041 709 3556 1867
276 184 449 1389
1436 550 3933 2183
506 1020 3626 2964
32 1475 1743 3000
2200 269 3647 3644
886 49 1571 3018
2021 574 2977 3371
352 2277 1801 3947
850 209 1397 322
3 457 1430 626
1349 1652 1554 2468
242 47 2923 3477
1399 3627 1894 3672
2157 1128 3778 1968
419 1969 3574 3036
1384 968 3226 2680
1905 974 2147 1747
766 813 2701 3934
260 2061 1898 2721
566 2360 3252 2920
920 2420 3742 3533
2407 2056 2965 3253
669 300 3639 2562
39 2312 843 2634
485 780 1928 1133
2759 2469 3108 3704
1299 991 2961 3178
2077 603 3555 3140
15 196 3841 791
1675 3156 2582 3195
2672 203 3447 1659
1476 1192 3297 2961
3007 1222 3011 1395
1067 2621 2222 3352
614 2004 676 2539
1589 472 3994 1205
583 1801 677 1860
2581 287 2666 691
1981 1324 2739 1760
247 1284 1106 1318
193 653 3375 1253
2369 2259 3702 2767
2434 2913 2635 3736
373 3341 3612 3528
2096 867 3086 1516
1267 3046 2439 3693
2032 1614 2687 1753
64 651 1055 858
1743 2114 2700 2416
2865 726 3093 1129
1161 2217 3339 3988
1051 2907 1954 3298
181 2125 3887 2355
881 2153 3621 2310
3403 1958 3461 3680
146 1 1695 3727
2515 322 3495 1152
235 658 3201 2138
239 319 2543 2876
2598 2365 3233 3386
2733 3026 3571 3399
1631 2788 2950 3388
76 1957 2167 3958
1052 2154 1167 3746
84 344 2748 1206
281 450 3063 2948
1638 1930 3677 1954
1475 2075 2480 3851
225 474 3212 1484
1208 1145 2289 3770
2331 413 2493 2012
151 662 1940 2724
306 138 1365 2721
1025 2883 2328 3808
2119 2314 2885 3396
973 1761 2698 3796
1693 323 2918 2143
780 368 1212 3372
635 2011 1359 3395
915 1143 3579 2992
183 1960 2822 2861
1904 446 1905 2689
155 329 1653 2672
2067 54 3555 1259
877 121 2852 2724
982 150 3399 3541
16 1487 3705 3660
252 264 885 1090
683 168 779 1038
546 293 2598 620
1049 1195 3252 3180
1260 1997 1888 2661
2878 1758 3943 2871
1430 2533 3697 3838
170 767 2582 1533
2090 386 3181 3732
1959 2799 2935 3939
399 345 2129 3660
1470 1625 3162 3986
510 173 3360 3894
3071 3586 3327 3950
2582 1063 2722 2604
463 3202 3296 3893
533 2871 1164 3221
2057 841 3956 1521
1339 1304 3686 2467
283 2263 2601 3738
1548 410 3646 631
426 1471 1390 2442
160 94 1693 851
3703 1484 3723 2824
819 2604 2969 3007
2484 1637 3831 3017
1749 536 2875 2895
959 2049 2674 2452
144 1285 2859 1624
224 637 2062 3687
2093 1046 3280 2308
100 1711 2654 3282
2860 614 3184 3793
361 599 3450 1695
667 314 750 2851
497 783 3164 3288
120 1526 166 3364
934 2313 3382 2539
2967 2687 3421 2827
620 2734 2631 3827
3634 1775 3687 3373
1959 1254 2969 3436
1921 623 3286 2902
1696 71 2872 3171
647 3286 1674 3851
953 20 1617 2915
11 1755 1766 3543
255 3176 1206 3239
1356 2719 3239 3273
1350 1549 1946 3229
851 1405 2522 1959
886 76 3831 564
1570 148 3220 2930
1347 500 2425 1129
993 1814 1207 2293
1272 2444 3472 3779
572 382 1011 1221
446 2009 3317 3080
2202 1840 2566 3177
814 13 2617 1393
3231 2418 3653 2721
503 2944 627 3427
1845 1464 2061 3935
973 2432 2452 3172
1179 1986 3380 2706
1455 531 1985 3953
1462 485 1791 3913
2081 725 3967 1165
3520 481 3878 3788
1502 1530 1589 3651
434 1319 1618 2220
897 1697 1421 2120
1484 3319 3181 3361
335 590 1142 1096
710 1642 3097 3986
126 2305 397 3897
295 1507 3504 3379
2339 2546 3499 3925
465 664 3857 1112
415 140 3401 2953
639 2745 1421 3250
527 493 2954 3368
540 650 3754 1122
1545 600 1588 637
1933 2813 3501 3828
1536 2008 2822 3553
414 909 2980 1141
1147 2148 1797 3517
3231 1234 3975 2282
54 1460 1874 2118
843 3312 3760 3795
508 2163 1752 2339
995 2193 3743 2997
3284 361 3555 2505
1315 450 2140 2704
982 1612 2078 3516
1161 988 3681 2140
722 326 3755 2219
1229 2062 3088 2848
566 1570 2375 3168
645 2248 2678 3454
682 1655 1041 1777
1675 90 2573 2302
1892 1548 2816 2736
1722 955 2987 1974
3473 2875 3866 3850
1427 29 3116 1820
1970 2836 3162 2894
2373 80 2500 908
1670 3732 2399 3734
3843 848 3939 3496
1095 317 1391 3658
2060 2136 3968 3507
1353 2146 2400 3049
1031 1116 3312 1419
269 403 1897 3686
353 1276 650 3446
742 2823 1680 2909
131 849 845 1134
2307 398 3390 448
796 1130 1438 2026
327 1830 2631 3416
1594 1644 3990 2266
1408 2707 2444 3506
2744 617 3342 3440
2636 3141 2926 3936
858 2564 1439 3176
2095 700 2906 1380
2307 2387 2547 2720
1058 2617 1768 3945
358 152 2464 3524
2194 1628 3940 1632
2606 1425 2648 1913
409 290 2346 2224
96 188 2304 2817
865 1902 2556 3816
1872 3757 2209 3955
1698 2836 2896 3940
1950 2205 3089 2353
3 739 2481 3663
361 528 1338 999
1692 1787 1887 2978
1291 2052 2534 3675
1195 203 2098 396
260 1633 1359 3098
325 3016 2696 3390
1693 2161 2125 3984
69 2670 1681 3084
694 1154 1591 1688
667 962 901 3063
1064 803 3134 2836
1439 1757 2469 3136
1180 853 2915 3767
761 1507 3976 1643
266 361 3541 2737
904 344 2907 345
1468 872 2945 2388
93 236 1633 833
1278 1218 2494 2849
1670 822 1783 3308
1200 1986 3124 3553
292 548 2954 3386
2104 1861 3943 2500
1787 697 2139 3537
2893 738 3354 2259
1497 66 2117 246
1833 730 1851 2926
443 1124 2440 2725
2559 1229 3195 2772
2748 1095 2990 3523
3042 3771 3902 3865
2490 30 2728 402
551 1935 3818 3147
2095 143 2536 1960
700 958 1505 3246
402 424 2466 1731
2799 341 3227 3849
1035 450 2070 2079
2764 229 2866 3848
827 2591 1157 3049
491 1259 1972 1623
1111 986 1173 3816
1590 1349 2314 2991
1177 570 3739 3317
1275 1234 2753 3430
462 1487 3495 2083
209 2329 3631 2577
466 388 1907 2817
1659 1202 2060 3413
3142 1008 3730 3318
1327 81 1460 568
1240 1748 3964 3805
211 438 1685 1799
97 2251 978 2373
250 1902 3251 3517
1250 1506 2674 1823
1995 1132 3153 3215
1583 195 3537 1261
878 3090 2559 3137
406 516 2355 1766
343 118 3140 3916
1641 13 3844 3010
1930 526 3536 1463
11 928 3200 2652
1998 2756 3308 3108
1797 1248 3676 1569
1239 1042 3266 1512
267 782 3585 3528
2760 1038 3200 2084
110 466 588 2286
638 2343 2957 3999
1247 423 2314 3820
3764 257 3924 2340
1880 1305 2931 3517
1144 1176 1464 3013
1800 2160 3616 3136
2273 406 2274 576
2511 1036 3866 2400
3033 348 3900 715
3039 3507 3538 3773
1981 2406 3020 2778
2562 264 3626 2465
1096 2611 3510 3911
671 455 2769 2065
2282 3396 3031 3416
1681 982 3263 2748
1648 1167 1715 1742
2699 1130 3855 3150
1636 92 2533 2899
1999 2145 2267 3137
2491 114 3925 561
334 2004 3718 2554
185 1895 2966 3102
126 2139 1022 2571
230 2820 1067 2885
2153 1113 3703 3635
2043 279 2704 3262
39 1113 215 3879
1071 126 3344 1841
657 383 1192 1524
2848 1532 3132 3408
1094 447 2045 589
1508 879 1661 2210
1533 1607 2008 2861
897 561 2119 2121
1280 180 3533 3115
1210 937 3859 1421
809 2264 835 3293
865 2192 1277 3177
1113 220 2344 2324
791 1991 1984 3404
1621 1966 3793 2482
326 955 1180 1463
1212 252 1304 2506
2427 869 3024 2078
1283 55 2695 925
1030 1317 1074 2371
150 1072 3826 1933
1402 913 2240 3196
436 1440 1198 1878
569 54 3598 760
2250 960 2475 1739
3947 2012 3949 3127
1945 824 3784 2343
1596 2005 3858 3035
336 775 3874 1393
200 3974 2275 3997
2173 1496 3772 3631
347 16 3926 3917
1381 659 2503 2938
2183 118 3485 1105
1375 346 1636 3725
1544 2058 2294 2289
3873 426 3945 2138
78 63 2851 1732
362 441 1925 2176
1907 123 2214 1593
847 65 1872 2369
2030 2781 2380 3405
639 748 2907 1934
2575 774 2871 1349
972 1593 1278 3474
3419 906 3950 2378
1163 734 3672 1319
94 2925 3167 3973
2136 2911 2847 2987
768 2122 1120 3967
1359 3427 2912 3655
343 912 1947 2797
825 1020 3923 2821
833 2525 1588 2854
285 231 1575 1403
315 1017 1331 2881
3288 1566 3507 3747
972 1751 1116 2939
1724 1077 1733 1269
2716 2314 2945 2972
339 2659 3513 2761
1717 2816 2585 3725
298 2842 3239 3958
760 305 1641 1517
169 786 555 3543
790 249 2255 2715
2284 2973 2932 3370
1139 31 2269 1946
726 979 2038 3482
2112 1482 2154 2229
349 906 3055 2212
1890 593 2990 3861
4 430 610 3628
1909 472 3717 1475
2972 1415 3121 2165
1008 921 2177 3021
1585 3378 3874 3485
1462 3175 2652 3987
1321 2390 3449 2398
2586 1574 3408 2437
1895 1032 3297 2093
342 556 916 777
766 446 3161 2197
889 593 1474 3408
2749 2294 3750 2586
253 286 3117 3952
456 202 3077 1869
1502 669 2139 1524
1022 2305 1246 2484
276 1882 3501 2824
1278 1991 3502 2445
3146 981 3933 3661
2226 2211 3874 3719
506 234 2238 3458
1028 258 1781 2633
930 2765 2562 2933
967 1910 1415 2858
184 735 2370 3212
250 2093 580 3184
1747 433 2407 3340
2066 22 3765 2370
447 1633 1373 3504
716 877 2728 1393
3299 749 3324 2119
2651 214 3189 1406
88 1688 2146 2343
2092 419 2674 826
1405 2083 3474 2924
1171 871 1237 3235
1371 1232 2421 3069
588 224 2390 1550
1283 8 3001 2179
2518 613 3533 670
1744 575 1878 1230
760 277 1520 841
206 859 3811 2612
2483 2003 3540 2963
1976 379 3028 2694
2193 1397 2338 2838
313 275 3659 748
3460 294 3864 1200
206 3748 852 3953
573 1518 3006 3065
911 269 2155 3141
2110 452 2155 572
1055 1 3657 2204
164 2307 1541 2763
1132 1458 2019 2467
948 1379 2550 2045
2509 1223 3711 1400
1267 2141 3371 2209
1000 58 3858 1218
1289 1094 1781 3899
3521 2119 3613 3560
1848 1101 3978 2705
1215 232 3863 2874
555 137 3288 803
1107 2293 3707 2903
14 2088 3214 3868
117 1768 1253 2917
1876 1827 2627 2763
1273 791 1556 1973
2097 204 3309 1869
294 2029 3859 3695
313 691 431 3982
26 210 797 2836
1904 2161 1994 2926
1182 972 3645 2270
55 28 3134 1257
1924 1786 3612 2374
743 896 3784 3720
1378 1873 1558 2880
2746 926 3766 2040
2492 2374 3374 3171
811 778 3470 3525
170 2488 2340 3467
240 2471 826 3903
493 131 3103 3896
1925 845 3756 2181
1532 3504 2124 3844
289 300 412 2909
3941 1287 3983 1500
1759 1007 1910 2983
1816 3385 2674 3406
266 711 2346 3582
2439 2430 3981 2965
3009 338 3269 2927
14 2068 1658 2074
3284 2021 3646 2907
1898 410 3071 3607
606 1831 2823 2394
357 1194 2061 1261
1918 1280 3909 3273
1754 1131 2318 3047
613 1312 1521 2585
2244 1655 3914 2156
1942 1229 3574 3100
486 1147 1258 2185
2608 552 3489 3384
352 692 681 2924
2656 1967 3443 2655
1356 1494 3971 2370
656 1561 2529 1889
94 1106 3480 1526
690 656 2556 1042
1216 2468 3626 3173
1776 845 2437 3813
1680 305 3208 395
254 402 2196 2695
729 1807 3524 2892
297 2355 950 3291
3207 1568 3489 2763
2154 1173 3179 3251
378 2615 675 3850
1067 2965 3438 3381
2408 2339 2464 2527
559 1284 1019 2677
2587 958 2973 2969
65 191 1793 1579
63 3365 3978 3671
419 1882 3801 2275
1982 675 3563 946
480 914 2151 1984
1233 2520 1884 3956
821 3 1987 2962
48 474 1417 625
578 169 2740 3375
935 535 2355 3516
823 2950 2508 3753
1372 2286 2074 3651
1787 1135 3259 2351
2130 2410 2933 3700
2002 3503 3984 3900
1860 2546 3910 3306
1 2521 3289 2645
1283 3380 1594 3455
2884 1647 3264 1863
1965 2165 2171 3214
968 2184 2836 2371
801 1795 3280 2978
3547 567 3715 2929
2335 501 3522 842
204 116 1657 2567
3576 3517 3607 3721
2590 528 3495 2271
260 1592 3237 1942
892 800 1036 2651
82 3016 1523 3966
1537 2596 3363 2856
1153 731 1423 2328
242 2777 756 3521
2384 160 2461 3987
1224 1280 1398 2046
3421 602 3547 1338
2032 2211 2265 2801
614 524 3854 3335
533 2456 1758 3194
2025 567 3007 3741
2375 1687 2739 3759
1967 624 2282 2878
1436 489 1814 2342
650 346 3730 2053
2134 251 3105 3978
22 1502 1257 3734
3760 2170 3887 3122
1509 3402 2212 3784
406 1770 2381 2901
168 269 3590 3366
313 1421 3341 2849
1293 1236 2755 1342
1048 1853 3822 3201
251 3223 2745 3515
2569 1094 3144 3601
2186 1090 2256 2260
1852 833 2463 909
1077 1846 1222 2648
1297 529 3477 1411
122 2313 946 2528
1529 1100 2837 1444
2475 24 3821 2567
3071 988 3784 2227
1627 3072 1852 3754
1592 2127 3429 3710
3334 433 3460 1956
3123 1326 3444 2168
1277 647 1845 2908
1070 1326 3989 2235
546 2833 765 3174
239 797 1918 2714
244 2740 2259 3493
2350 1525 3197 1955
6 3289 3603 3574
3727 215 3827 2520
34 2100 3878 3507
1436 1992 3325 2193
867 948 1179 2891
111 447 3599 690
1518 738 3051 2664
290 261 925 2067
2723 1981 3857 2329
677 497 830 2884
2377 336 2630 3873
3092 3222 3924 3425
137 1849 1927 3452
714 623 1755 2069
1066 198 2182 531
1376 446 1709 3568
1258 488 1699 2587
1651 1140 1966 1764
1046 288 3266 2527
1589 305 3680 809
472 3196 2964 3836
2118 244 3901 2589
195 834 2095 2261
1712 1664 2225 3424
1636 569 2600 2249
1597 1370 2818 2893
234 1458 2401 3916
2850 151 3824 3518
526 1657 2247 3625
2145 911 3806 2484
726 337 1187 2899
1132 387 3214 1767
1098 611 1395 3399
1439 1672 1945 1866
1294 1140 1478 2262
1725 133 3770 1863
83 679 2950 1734
2971 1572 3569 3947
338 1599 2820 3877
142 769 583 976
2099 2331 2362 3980
1707 130 2572 253
1856 253 2214 2952
1836 1202 2620 2151
107 984 718 1626
276 500 623 1020
181 448 3645 2992
1381 250 3247 3264
452 3117 2459 3973
156 277 907 1843
2754 493 3900 2084
1375 2339 3299 3367
589 1465 3912 3266
1786 1698 3785 1816
2774 1139 2878 2194
337 1601 1582 3365
1996 198 2645 1730
560 2047 3843 2293
1841 790 2248 2968
2772 2835 2857 3892
167 490 353 1825
2338 498 3125 3446
1119 2394 1317 3770
373 271 3225 3268
2832 105 3527 3904
1362 296 1380 2131
150 65 1565 541
303 1270 2803 1783
1374 2547 3163 2647
2489 2212 3531 2371
1997 188 2681 3229
70 2056 711 2746
762 264 2098 1738
128 854 3440 2155
487 229 2900 2437
1583 1791 2121 3331
1047 104 3355 1015
62 1225 148 2863
495 1376 855 2201
873 3227 3165 3728
1266 2356 2413 3493
385 568 459 1107
1695 307 3852 2668
1697 1332 2270 1498
2461 1295 2763 2899
90 1143 2970 1633
3324 1295 3693 1787
2855 2451 3087 3528
85 1859 2700 3880
233 1198 574 3158
273 1608 1358 2224
1334 2314 2740 3670
3088 3851 3136 3900
1094 875 2384 3129
96 1598 2619 2604
667 1435 3429 2375
344 875 1371 3433
274 812 1513 1499
1190 1386 3727 1588
1424 1040 3019 2744
1400 168 3310 3743
2525 1073 2532 2380
2358 1348 3005 3227
3125 266 3524 1318
96 503 256 2421
186 392 1895 1015
1311 346 2835 1786
1340 1057 2393 1739
229 1196 3474 1212
2199 136 2963 1104
3138 1330 3265 3875
2466 821 3849 2138
1333 191 2376 2009
194 2736 220 3260
714 1156 1400 2452
445 193 3134 3966
1896 2336 3311 2610
139 2181 3740 3436
1351 1265 2790 3985
307 1304 882 1524
2382 1475 3201 3419
746 1199 2704 2385
1022 333 3363 3350
1426 3090 2342 3283
2050 684 3915 2656
2696 425 3118 1361
442 2572 1089 3080
215 135 1685 1168
156 69 346 3421
850 1778 3479 2343
1489 1359 1593 1637
721 1671 1083 3577
2605 186 2892 1289
172 3188 3085 3372
260 3551 2202 3738
852 1752 1138 2073
3778 1070 3946 3805
2331 2008 2817 2567
1589 62 2843 3361
321 2043 1548 3457
1080 2144 2011 2847
1758 1642 1965 3700
1050 117 3053 1959
731 3046 3847 3762
1457 1182 2305 1869
642 697 3101 3504
308 2172 411 2801
1626 378 2184 1612
3396 1365 3637 2887
973 677 2784 2266
1080 1074 2916 3670
1254 1113 1948 3035
771 1855 1051 2167
1571 1825 1600 3377
1872 3072 3540 3638
1263 2600 2354 3506
1467 1403 3071 2986
1032 454 3107 3353
1192 1339 3639 3322
2783 1785 3925 3171
851 95 1267 364
490 1759 580 2655
114 958 3336 2433
1729 779 1952 2269
90 542 1652 3100
2508 596 3235 2630
417 1324 888 3991
1486 2947 2512 3788
965 2664 2975 2879
3094 1375 3490 1776
358 689 3985 819
3360 2006 3672 2767
2404 487 3073 1771
378 1637 1033 3183
136 1913 2882 3126
1654 1748 2567 3026
975 374 2200 3304
1044 581 1783 3320
686 1125 2130 2179
48 399 974 2898
608 1306 2084 3510
3017 434 3915 3508
127 536 2755 3607
2910 896 3982 1135
1760 1254 3529 3817
2180 1556 2223 3810
2472 45 2992 3285
330 827 477 2239
1443 1388 3803 3328
1881 2818 3544 2979
2480 1367 2764 1810
9 3456 778 3798
1728 767 2656 1993
1316 3271 2934 3725
2972 600 3779 2595
1035 91 3555 1522
725 2229 2543 3091
3021 684 3578 3410
865 3091 3732 3230
663 2261 1002 2593
3705 2256 3881 3164
745 654 3858 2002
3846 1141 3902 2729
42 116 3809 3537
610 946 1585 1626
725 1317 1803 3414
12 1123 2667 2219
1221 1355 1967 2284
122 146 732 562
