4000 4000 4000
1127 1309 3723 2723
301 895 1054 1124
1574 1074 2787 1234
2174 1084 2972 2008
732 2042 2343 2098
3111 1929 3471 2268
1202 1249 1856 1442
735 1360 1814 1603
2420 2850 2487 3432
1372 2783 3488 2917
469 45 1485 1977
165 187 2293 3342
339 2637 1110 2667
2308 70 2740 3454
2218 1234 2274 3262
1284 371 2899 3632
485 967 1840 2026
1735 763 3167 1134
640 281 3056 1441
1398 1458 3283 1772
100 759 1060 1303
1457 202 2435 3897
1001 1513 2366 3164
2787 3210 3649 3750
1387 1848 3079 2948
242 2968 2247 3588
999 1354 2778 2985
1852 799 2436 2037
1614 375 1704 3182
1247 922 3480 3035
861 1093 2906 2061
62 500 858 1067
1887 700 3535 2641
1169 1841 2921 2685
1377 826 3352 3338
3766 109 3912 3515
467 3768 2148 3790
972 387 3114 1737
2343 614 3232 2465
1613 2219 2613 3180
46 382 2224 748
36 3010 953 3226
1321 268 2107 1514
1837 2037 2119 3106
934 1300 1638 2729
2247 855 3421 3513
693 1149 3354 1438
1578 2638 2848 3463
3023 502 3807 3653
785 1680 2564 2282
1932 3328 2425 3594
1517 1466 3524 2443
2494 1036 2830 1704
1408 2067 1624 3018
228 1723 293 3940
2424 2325 3349 3288
811 3272 3923 3647
1087 568 1608 956
1568 2320 2188 2607
2499 2377 2568 3514
142 1958 1485 3699
1221 64 2580 1912
2726 1586 2904 1678
1006 1670 3145 2114
799 236 2178 3049
462 627 3211 3273
3822 121 3944 2602
2546 2559 3617 2756
427 579 2510 1970
521 3221 3940 3941
2118 1867 2788 3917
933 1859 1615 3037
1429 366 3551 606
210 378 2118 3620
2510 41 3574 1870
305 2695 639 3936
2504 842 3165 1717
273 273 3092 3524
190 230 2740 2238
3175 652 3828 2296
111 3232 2384 3250
163 1472 2682 2773
2385 227 3414 3735
441 2256 620 3135
2015 1198 2565 1626
354 2619 2165 3789
934 19 2850 1474
1770 2077 3695 3020
2742 256 3441 2941
2284 776 2294 1538
815 27 3870 866
62 696 3954 1475
1683 1112 3100 2221
1997 981 3878 1369
1110 3552 1479 3662
305 1002 2003 1101
841 178 2752 3354
499 321 1754 3552
14 2331 97 3516
1919 2775 3615 3476
412 1669 1711 2228
1075 1748 3942 1799
1209 978 3943 1998
1649 667 2257 2543
1558 2836 3209 3276
236 209 3356 1623
1493 2734 3396 3344
740 230 3894 3493
990 872 3698 2869
1798 806 2098 2191
2361 1220 2447 3282
1182 1014 2275 3745
1264 2958 2270 3506
879 914 1052 2466
319 970 1786 3671
79 2195 1913 3820
638 832 2595 1721
799 288 3580 1167
2724 265 3614 3448
1522 2273 2629 2810
2193 1113 3110 3556
183 772 2858 2238
2931 3002 3367 3946
2172 1282 2902 3029
804 2879 3917 3985
759 1755 1857 2033
436 849 2969 2781
1004 2169 3718 2229
2009 2339 2522 2864
1533 1752 3092 2296
1465 1258 3908 3816
1200 134 2235 1903
1770 1927 3530 2923
1275 657 3959 1657
2292 509 3955 1944
1449 3180 1948 3439
124 64 2568 2566
437 1610 1595 3317
363 2010 1300 2153
54 1998 1577 3421
1651 1380 3100 1928
589 1587 3860 2404
761 466 3767 3829
2705 1299 2877 2597
1487 213 2483 2541
3637 862 3818 1423
97 622 3760 1331
2984 2731 3571 3352
81 398 2387 1259
126 650 1668 2830
770 811 2258 3870
193 1083 485 2304
3107 1730 3223 1902
3348 1072 3800 2840
2327 1116 2689 3359
669 1391 2273 1494
920 100 1312 876
2811 2121 3642 2515
1113 1710 2998 2839
486 2427 3001 3640
1151 1390 1824 3210
2873 391 3847 1032
2000 1910 2735 2793
1646 2699 3914 3921
1581 142 1791 1565
1254 1533 1311 3689
1102 772 2488 3806
1945 652 2618 981
674 878 2443 1116
847 1078 1040 1196
1774 89 3965 2037
1287 2826 2622 3039
3593 1813 3658 1960
1671 119 2955 3846
145 708 1610 2259
306 299 2067 1120
378 2106 3585 2688
1968 1192 3691 1426
1521 1669 3050 2595
393 3200 2145 3454
1045 828 1935 2916
234 204 3862 1210
1088 3042 1132 3636
307 2218 3104 2916
384 415 547 1758
2771 1060 3578 2730
1883 2149 2375 3629
42 952 1881 1370
2970 561 2981 2832
113 2735 940 3778
1423 2136 3709 3833
277 3429 2262 3618
3436 376 3859 1078
250 1144 2866 2649
2654 579 3354 586
1336 635 3061 2967
881 943 3129 1068
1305 2706 3865 3079
2179 1607 3510 2525
2053 2278 3108 3308
165 713 2510 2335
1099 916 1786 961
3188 1492 3868 1510
847 97 1524 2214
1930 2620 3313 3969
736 32 1840 3314
883 615 2188 3512
2258 2313 2420 2685
2137 1556 2702 3899
1636 2174 2150 3628
1611 736 1846 1744
303 2015 3400 3988
1668 379 3829 794
297 2055 3208 3480
2027 2215 2315 2695
1264 1198 1298 2515
960 1215 3818 2481
1437 671 3243 1717
335 119 2029 2405
1517 1004 1889 2250
175 494 2340 1652
404 825 3007 2047
1804 474 3780 1993
1305 3419 2455 3886
879 1033 3451 3033
1195 264 1379 3193
1807 1827 2782 3606
1246 3027 2180 3287
734 1630 1754 3170
1903 1448 2194 2790
2741 669 3808 1633
678 2377 1392 3193
359 1913 1102 3420
2912 1251 3239 3276
1381 2600 2319 2772
3480 1190 3629 1807
678 2195 2480 2684
204 1185 676 2972
1022 1186 1602 2252
769 99 1038 2894
1907 1733 2638 3760
3265 2275 3695 2448
3307 2322 3484 3341
1846 2912 3109 2978
111 960 2539 1351
1504 1438 3021 3461
1545 437 3389 3636
94 429 2764 2300
2987 1485 3118 1556
727 280 2109 675
1741 2703 3410 3351
138 755 1832 1716
2791 1486 3287 2659
247 525 949 1489
122 1778 2893 2352
627 2905 2824 3607
236 236 3728 2285
635 407 3606 1462
1607 1044 3238 2910
825 1174 1613 1672
1236 805 2137 1564
2064 542 2202 1989
3184 794 3224 1899
537 225 1147 511
344 3545 2104 3582
2024 3030 2922 3191
235 3643 2019 3740
417 861 1164 1969
1869 436 3490 2446
1325 2087 2906 2954
1124 2519 3716 2748
3823 346 3838 1210
909 1045 2042 1680
949 2149 1834 2228
2869 1595 3182 3251
1881 2838 3323 3075
3408 495 3524 873
237 2769 1562 2890
1993 1605 2429 3688
1003 1929 1842 2894
465 3397 999 3852
687 711 1250 2056
3337 733 3797 3565
1674 2120 2912 3309
1549 198 3450 1618
1292 1148 3268 3091
1012 394 1870 1269
425 108 917 2834
549 830 559 2695
1044 1271 1411 2485
657 8 2812 3961
895 472 3324 729
1473 2412 2505 2952
2349 3784 3897 3789
235 644 763 1848
3758 1936 3975 3360
951 734 2771 3664
2303 1026 3739 1142
2749 486 3001 911
75 20 499 1456
1684 648 3550 3744
1700 603 2961 2845
1726 2130 3473 2393
1559 745 1987 1760
518 171 1851 2865
1652 2595 1969 3292
1038 516 1385 2991
666 344 1664 1462
862 1722 1776 3837
272 1850 2027 3781
2256 399 2638 1921
1239 99 3862 805
815 597 891 3130
933 1801 2872 2589
1089 3401 2464 3677
995 825 1800 1387
1131 2413 2449 3529
1555 1584 1888 2238
273 884 3058 3445
331 928 3885 2387
924 128 2441 1793
311 1666 1902 2696
1723 364 3467 515
277 1767 3131 3583
683 2968 2401 3382
1073 3151 2971 3686
1246 2809 3983 3456
328 181 2098 192
1450 400 1714 2957
2455 1591 3614 3540
898 2153 3312 2389
3016 3395 3979 3577
661 405 702 3088
498 2205 2431 3755
2041 1675 2147 2106
1024 340 2199 474
2199 259 2259 2797
213 919 926 2419
1380 1680 1500 1915
998 1764 2816 2590
1298 30 1599 3607
127 640 679 667
252 1047 2318 2238
32 859 1890 1719
470 2902 3290 3590
2153 517 2283 3380
2111 924 2874 1135
381 636 3823 3650
2677 451 2878 1952
487 1374 1536 2664
3715 993 3925 1207
942 1280 1014 1752
2620 2297 3720 2323
150 2511 3031 3055
1622 2610 3689 3617
819 966 2032 3840
1012 2403 2323 3351
1260 2236 3816 3404
233 350 1316 1757
55 1276 1619 2841
156 2448 3400 3710
2390 524 2604 1158
269 1152 3123 2507
344 1024 925 1529
1271 439 3449 3781
2220 1014 2570 1645
949 962 1920 3347
606 1026 2778 3693
1163 2877 2693 3246
990 805 3346 1113
47 1033 1065 2160
940 1349 2296 2149
320 2153 2230 2575
167 264 3100 3206
1881 1329 3319 3584
1187 106 2973 2100
122 2299 2665 3263
968 652 2074 1140
1017 1786 1385 3063
775 2911 1284 3521
913 2582 1547 2896
403 126 449 1456
1159 136 2376 277
156 410 2071 3833
2260 1083 3173 3536
1754 1822 2516 2606
997 1066 1287 3307
327 1379 1066 1797
743 519 2073 3486
812 16 3628 3442
3239 1042 3544 3131
588 3141 3432 3964
485 3179 2360 3439
1774 284 2562 602
1486 3883 1666 3991
622 1681 3140 3601
645 738 1107 1073
3425 202 3942 1836
2229 93 3708 3385
681 104 1864 3426
536 1477 2670 2695
1397 1461 2849 3835
2779 296 3863 2433
1120 575 3507 1447
2646 1157 2686 2948
955 1821 3508 1900
460 1417 746 1597
555 3259 1263 3378
592 643 3828 3063
19 1795 2576 2923
18 3 1480 3870
2525 710 2899 2786
1163 2538 2325 3080
441 1837 3364 3676
1741 2952 3366 3545
1460 1844 2482 2160
932 1436 2129 1792
784 1883 1755 1910
1536 730 3759 1561
1193 2351 3093 3865
62 345 1131 789
496 423 2570 2840
499 1222 3641 2903
703 883 1549 2666
509 469 1912 3173
528 781 3867 1957
963 254 979 2382
2894 2048 3122 2991
479 15 2590 350
3156 826 3438 3509
1486 1051 3305 2961
897 689 2844 2522
306 208 2772 393
2938 1791 2993 2460
2017 587 3264 1916
499 1797 816 2621
1249 1365 1593 2820
427 1441 455 2569
680 1864 1313 3188
1619 751 2609 996
663 1283 2332 3386
1122 449 3032 2800
47 1859 436 2269
1628 1201 1993 2765
1011 2547 3987 3513
3 659 3666 1052
1198 485 3457 1987
2872 1349 3766 3183
1228 2733 2787 3740
2468 2288 3949 3320
206 1870 348 3107
305 1046 2825 3217
526 911 2243 2586
1955 2922 2040 3892
993 2102 2141 3469
2685 1818 3841 3872
892 82 3274 2212
2172 2453 3428 3366
2665 556 2883 1972
1175 1737 3977 2238
2611 528 3483 679
1290 252 3825 2482
2994 1205 3220 3344
823 101 930 780
1937 1 1958 2194
426 691 3111 2254
1563 804 3074 2899
314 857 2173 2126
208 243 1393 2733
986 109 2324 2375
2091 1623 2100 2035
2481 31 2724 2421
832 1789 2615 3583
431 146 3779 3659
3925 1434 3927 3152
2622 20 3219 884
426 1636 713 1962
2640 944 3199 3451
218 230 1753 1359
497 408 1156 1842
796 466 891 3006
822 1175 2619 1328
3068 101 3782 3302
2839 1359 3392 1525
310 352 481 3230
1940 829 3040 2792
1032 242 3734 2150
1347 665 1701 3829
1340 424 1584 2705
1514 1796 2735 3872
1485 697 2603 2390
1569 2662 1876 3728
972 2993 3310 3988
1599 390 2326 1541
2577 1869 3992 3093
1341 2133 1820 2142
1202 2177 2276 3965
3812 1607 3833 2185
684 1380 2240 3033
927 2375 3516 2951
3051 2090 3313 3322
3119 279 3270 3164
744 63 871 2041
1504 92 3674 322
2748 381 2758 2061
68 1033 1806 1513
436 534 3337 3619
585 1532 1313 3624
2625 696 3045 2230
485 609 3710 1185
274 618 3237 2013
40 2020 1707 2353
1305 1583 3960 3557
737 706 3911 2831
205 56 2611 2637
530 1269 1417 2519
1820 42 3466 1382
169 1255 3999 3014
1036 2685 3791 2686
85 2717 1226 3069
550 10 2511 724
108 3276 3902 3500
528 545 1855 2808
736 1467 1159 3306
2670 984 3325 2087
673 2023 689 3114
862 2337 3208 3072
875 2678 2059 3772
1826 1930 2214 3139
137 2601 2744 3531
1559 269 2549 791
1967 69 3492 3169
1923 2276 2418 3161
1546 782 1958 2470
100 2360 3624 3552
1028 2820 1963 3270
1124 169 3589 3319
1110 512 1464 1045
1140 1525 2841 3824
44 2678 3752 3988
460 1745 3644 2333
1449 3162 3436 3243
2119 2505 2820 3520
3062 469 3464 1668
78 729 2967 2286
992 1081 3499 2334
3184 154 3487 2297
2388 2123 2803 3997
766 66 2822 955
840 972 2668 3388
1134 243 1599 3514
189 1587 1328 2946
2588 558 3807 3172
2318 1507 2994 2480
1898 1357 3662 3723
1787 732 3077 2696
381 295 3218 3072
1842 835 2307 1031
1491 894 2346 3087
401 1564 2759 3992
1353 3468 3769 3542
1864 278 3484 1290
111 736 903 2730
168 1700 2363 3889
691 751 3662 2174
2065 1831 2477 3053
743 1485 2501 3473
418 844 3682 3515
916 623 1401 3286
1513 110 2376 1851
3126 2621 3990 3763
2885 2366 3098 3571
1630 2405 2849 3889
926 461 2590 608
2283 1168 3212 2900
1375 55 1881 2067
919 1067 1019 3494
3099 2802 3869 3906
1998 1169 2865 3657
1555 835 2074 3952
3351 961 3649 3040
2335 1566 3446 3653
1087 311 3408 2564
1888 939 3328 1555
1437 2972 3549 3926
1597 2666 3186 3001
1167 240 3355 719
2 1695 80 3503
1512 201 2554 292
621 27 3757 1977
798 2240 3592 2859
67 165 3110 2550
2046 1039 2623 1899
2744 1811 3603 3201
1041 1909 3320 2348
2863 755 3706 1141
1062 856 3854 2965
1167 1743 1724 1803
1723 1876 1756 3331
559 565 1431 3592
773 1874 3571 2460
2605 1186 2817 2178
1118 629 2413 3688
769 509 940 1991
2183 383 3087 1220
2134 509 3837 3100
532 608 2137 3064
1708 1625 3692 2371
3280 186 3789 1526
2183 1667 3448 1689
2161 2465 3231 3387
932 77 1388 2687
3147 570 3586 1652
1199 1195 2215 2573
1994 1579 2961 3728
1305 638 2835 1243
3186 1221 3621 3658
1488 318 3187 2009
382 1409 582 1619
2320 1305 3318 1962
2052 3544 2338 3767
2673 1359 3376 3732
398 273 2084 2517
1089 2241 1830 3295
1544 1089 3919 1913
1153 2350 2083 3992
2783 1205 3587 1697
96 2052 115 2269
2358 3707 2516 3959
2115 618 3016 2686
677 1899 2265 2763
109 50 616 1796
808 643 3170 2005
823 703 3410 3275
2024 527 3365 1594
493 409 3744 1965
1183 818 2785 1126
927 2050 2924 2881
726 1343 1883 3225
1813 1538 3440 2520
1858 123 1966 799
1315 1545 2274 3361
992 2600 2602 2926
324 3329 2066 3567
2834 400 2924 1104
446 1581 2172 1600
121 561 2838 3942
285 421 785 1813
369 894 877 2106
2108 708 2748 3872
1735 317 3430 420
1519 1370 2526 3115
296 1359 703 3783
1072 446 1909 3738
3116 2010 3996 2569
2324 2779 3464 3662
2129 713 2563 3487
1698 873 2381 2772
24 1584 1797 3078
1804 171 3048 1193
1241 926 2719 3414
286 472 2641 2197
3855 768 3994 3824
288 81 1646 382
539 1638 1042 3995
1549 2355 3202 3962
1708 942 2519 2395
2930 2442 3193 2852
590 139 1437 3274
1644 274 3183 1454
1610 515 1919 1451
870 1066 3195 3519
1902 2011 2400 3152
60 89 2794 2173
85 130 2295 1537
2140 1176 3909 3278
2215 781 2922 1633
2383 2126 3402 3911
95 602 357 3201
588 219 1633 3825
1071 829 1178 3072
2227 2853 3654 3690
1640 221 3781 2295
3233 895 3865 1139
1268 2368 2776 2660
1475 2005 2063 2103
944 255 1065 3413
332 1583 3688 3391
1596 1458 3603 1562
1633 2817 2848 3989
1262 1502 1456 2613
610 2671 1697 2851
524 1038 2644 1502
3553 139 3575 3654
164 2080 545 3200
263 2753 1274 2948
748 465 3951 1310
3174 2766 3343 3283
1471 353 2941 1494
308 1319 1506 3631
959 1305 2850 3552
1647 2022 2855 2228
1036 2103 2970 2458
18 1747 3844 2977
1575 2171 2864 3171
3282 174 3623 1132
241 3621 352 3716
1960 95 2879 863
1028 1847 2747 3532
1137 3335 2874 3846
1718 3159 1806 3982
999 530 1929 3842
5 1727 3835 3312
704 1190 3345 2390
1165 1956 3273 3404
2773 1732 3500 2486
2790 2276 3098 2379
423 393 2901 3678
1492 882 2743 1182
910 1758 2980 2346
189 3825 1767 3939
928 1654 2788 3558
3245 2713 3997 3370
1012 3502 3931 3866
1997 96 2780 3926
449 873 2403 1140
428 56 1856 2417
3366 1500 3459 3094
358 157 1460 3983
1309 2557 2432 3524
1821 1985 2397 2576
1811 1685 2262 2692
644 694 2757 3031
945 2273 3056 3679
657 251 2925 1287
2598 427 3229 868
679 53 2132 1438
436 1532 2907 3292
547 463 3568 3587
85 2403 3861 3002
2141 2428 3204 3309
961 333 3812 2770
31 313 1262 2932
627 397 3134 1665
1546 902 1721 3266
183 1930 1960 3522
352 990 2369 2426
2124 2198 2419 2924
107 1588 1000 3623
137 1797 1173 3793
1441 504 2561 592
550 1091 3696 1322
992 2854 1184 3245
67 963 3932 1299
1107 2091 2346 3685
852 315 1358 3217
1261 117 1277 1916
2853 239 3614 327
1045 775 2742 2796
2394 381 2560 995
550 2110 3172 2283
1601 134 2162 2646
2207 800 2435 1521
1101 818 2249 2361
25 1808 1002 3271
2807 195 3359 1542
1583 483 3580 3956
3150 2385 3871 2430
408 2701 3312 3607
2728 907 3518 1156
140 1869 1173 3694
301 734 3370 2244
1175 2354 2359 3283
2030 1118 2533 1682
294 1520 1073 2594
150 1141 1487 1855
1185 2855 2127 3949
931 2950 1180 3023
996 1154 3069 1479
62 1158 426 1595
1110 1133 1985 1499
294 1461 2203 1720
593 3661 2470 3744
2365 2623 3782 3363
960 1762 2416 2412
1397 734 2077 2492
461 2313 3258 3094
203 707 1513 3068
3591 1427 3775 1930
9 730 174 3456
1217 897 2968 1067
1308 2060 1831 3939
3367 1776 3536 2842
1180 511 3552 3176
2483 2119 2870 3653
1 3041 3436 3378
562 1890 3934 2366
2907 288 3761 3622
912 812 2876 1576
1632 154 3264 1341
1045 525 3639 2174
135 1090 672 1324
161 450 654 3094
1271 2883 1652 3431
1876 1491 2874 2432
365 1302 3318 2361
2435 285 2498 3348
1229 1107 3200 2762
2438 995 3422 3985
534 2121 2326 2959
1869 845 2570 1009
752 3479 2744 3721
1772 1265 3264 2929
820 272 2487 1201
884 2501 3511 2853
2440 2156 2551 2547
2108 1507 3050 3061
2935 767 3940 3191
1023 1523 3250 2993
61 1025 189 2989
1436 2919 3638 3288
84 1186 1676 3681
720 2311 909 3770
327 762 2506 871
225 2219 3433 3723
2039 1042 3453 1072
676 1367 2733 3631
796 1687 867 3315
1304 2694 3078 3322
629 2418 2695 3240
3366 420 3998 1175
2276 457 2997 2420
385 2460 3133 2721
2693 134 2979 320
3247 3063 3473 3295
1787 40 3583 2069
35 2078 1822 2946
1981 3058 3817 3883
1335 857 1431 1177
1113 1640 3451 2315
1457 1488 1814 1840
249 868 1135 1303
1879 2358 1899 3088
361 442 2331 2320
180 2027 1530 2839
1195 335 1456 1750
2299 1879 2755 2389
1604 3094 3745 3471
1861 133 3418 3843
955 1742 3090 1800
2482 2350 3886 2701
2776 605 3041 3692
1681 1037 2742 1579
930 1498 2958 2171
3673 1810 3785 3169
282 1333 2662 3679
3523 803 3590 3985
1364 36 2563 2134
2420 1346 2666 3145
46 3492 559 3801
2417 25 3030 1871
1765 2323 3823 3437
51 90 591 489
1974 1377 2541 2227
2073 1150 2452 3507
3091 224 3962 262
79 28 1158 122
939 2729 2105 3814
671 1327 3768 1494
1286 968 1985 1356
695 508 1848 1154
875 1598 2920 3109
1190 894 3051 2772
778 1305 3944 2096
1682 1962 3801 3808
1599 1710 3321 2370
202 345 2106 2121
2065 448 2827 2286
1821 1552 3914 3090
1241 1608 1771 2629
1576 1111 1893 3535
2051 2309 3058 3732
1917 882 2867 973
1602 1795 2562 2624
703 101 743 1112
1616 944 2568 1532
2544 984 3757 1278
1567 665 2635 3465
1291 2461 2124 3063
33 2790 2912 3408
952 1034 3126 3453
860 574 3073 1145
1421 1815 2998 3904
1080 79 2958 627
391 1914 2844 2116
1334 2017 2679 3804
1704 1834 1732 1942
970 3257 3520 3947
3222 290 3235 1758
2490 729 3176 1161
87 741 1833 1901
116 2501 289 3047
308 2257 1137 2644
3196 52 3753 3196
3632 803 3781 2647
1056 2489 2660 3275
202 528 1919 1206
1 481 882 3368
33 1668 1702 3962
669 1351 2420 2863
1002 562 1469 3665
331 626 1890 2608
322 2027 2316 2268
1944 1242 3425 1546
2436 901 3298 1000
2953 1218 3379 1373
1729 529 3044 1961
2156 2410 2908 3243
2256 448 2480 2610
1695 78 3393 793
1170 1518 3696 2929
1660 2120 2705 3680
20 356 158 361
223 803 3090 2324
312 2193 1678 3844
1787 212 2343 1070
24 990 933 2297
3607 1359 3624 3842
1153 48 1944 966
482 650 3385 1899
411 2501 541 3369
2692 1339 3338 3935
101 58 743 2248
1064 850 3174 1843
551 221 2465 1110
2871 1706 2991 2237
117 813 144 1264
2415 2499 3925 3249
235 2474 2645 3231
211 163 3639 2965
1243 738 1330 3497
2061 3381 2092 3839
1106 1279 1887 1416
195 194 3902 2274
2700 2060 2868 2685
3090 132 3615 2288
715 657 1358 3681
471 829 3260 1830
2318 1113 2728 3091
2286 1611 3579 3519
2192 541 3481 3578
1457 224 2024 1528
106 241 607 2771
100 3527 2298 3899
2568 1658 3324 3762
2292 1370 3996 1420
446 1875 3602 2871
1617 278 3454 2609
809 1788 1428 2018
420 1482 2945 2014
1655 601 2974 1195
1903 1163 2189 3814
121 463 971 603
466 147 1119 1606
936 3145 2853 3158
3047 2491 3195 3764
478 759 2443 3258
778 736 1467 3113
2553 3143 3271 3189
99 1758 3097 2228
2145 1293 3433 1446
1133 632 1932 2472
1802 3302 3584 3409
3398 2501 3720 3004
2259 1025 2309 1926
2 2589 2155 2622
1566 232 2852 3710
90 299 1327 3277
3182 1504 3190 3025
2465 2280 3215 3987
622 2053 2272 2449
150 379 2673 3807
1326 2059 2695 2600
2398 1208 3563 1561
1825 333 3159 1946
1479 134 3045 2042
634 3165 2959 3920
1508 2913 2951 3579
537 2067 893 3573
574 596 3044 1618
2280 257 3640 3081
672 734 1062 2186
595 491 2284 934
1092 1638 1195 2365
1777 627 3310 3377
1670 347 2969 2918
2357 1866 3939 2092
144 3852 3461 3858
266 3218 500 3491
733 835 930 3589
897 981 959 2964
2490 388 3767 881
1374 3856 2228 3956
2873 1959 3199 3082
112 1206 765 3328
321 2632 1226 2714
2195 725 2246 3877
119 3455 124 3677
821 1599 3062 2372
2883 1011 2990 3000
39 798 1496 1647
1160 2130 1731 2886
2217 460 2682 807
1463 860 3363 929
1111 1330 1308 1559
405 1831 817 3910
2174 1696 2902 3258
1919 2610 3530 2921
1539 1551 3675 2309
1714 1727 3580 2815
2291 3089 2761 3450
22 1040 1572 3220
1963 1641 2468 3218
525 1680 2742 2916
358 2197 3371 3194
1842 2332 2696 3446
1380 2126 3856 2311
926 3226 3446 3374
587 1415 1025 3740
1228 2270 2707 3427
860 90 1573 2139
2680 1979 3018 3353
1493 1469 1774 3470
1389 1449 2496 2301
833 1564 2071 2960
2569 136 3488 1024
415 755 2027 3986
64 1033 756 3468
1980 514 2327 1711
3513 1677 3795 3183
587 976 1827 3460
347 1125 2630 1143
3068 1198 3140 3102
258 878 1121 2203
435 723 1594 2471
2838 1732 3484 3816
1122 2152 1835 2478
543 23 2477 464
666 1762 2739 2597
1394 511 3015 707
520 442 1083 1819
1810 2173 2788 2641
127 984 2184 2820
417 76 463 1438
154 1970 401 3456
567 590 981 1323
2162 839 3166 3333
407 536 2932 975
836 1602 1892 2343
1277 2878 3114 3093
2596 205 3650 2054
747 835 2907 2293
2510 1956 3563 2314
1641 1224 3284 3801
986 2188 1496 2589
1694 1477 3081 3338
321 895 1940 3321
1737 871 2546 3984
1314 1837 3341 2554
1607 306 2379 2265
910 2124 1530 3151
767 2241 1725 2734
1776 1431 3058 1852
1889 1389 2513 1688
837 280 3156 2872
1078 146 1389 2328
338 699 3706 1616
227 2691 271 3284
2614 395 3318 2242
3501 548 3587 1698
3413 1448 3567 3415
926 830 3360 1407
1362 1434 2105 3068
559 2913 2240 2973
1821 1064 3195 3286
1379 1159 3272 2907
717 984 2064 2205
1580 3773 3926 3894
321 898 478 902
1735 636 3403 843
1474 1278 2933 3704
1973 55 3023 3411
26 140 2936 2732
551 1340 1692 3357
1776 118 2208 3750
1722 1131 3582 2864
749 181 2359 2061
253 1590 1861 3796
878 2525 1161 2777
185 1303 787 3059
884 2139 1479 2468
2390 675 2965 2679
2559 327 3193 1786
2049 557 3053 1827
1643 516 3947 2779
1158 994 3500 2203
1971 1838 3892 2617
2209 1647 3285 2175
1676 2120 2781 2599
855 1451 3828 3136
757 787 2318 3272
768 1502 3498 1552
1756 1866 3132 2748
770 1334 1460 1527
2696 261 2888 1925
18 1017 3283 1711
2645 2368 3379 3889
388 334 551 2979
1671 723 3195 3373
531 1192 620 1357
852 1088 2351 2644
3573 840 3816 1901
2341 2045 3473 2954
730 410 3038 2769
60 347 3245 1621
1513 736 2808 1698
1766 2845 2133 3934
1593 57 2684 2118
2234 446 2513 1315
1013 502 2037 3312
1029 3350 2396 3772
707 1288 3229 2184
1432 299 1866 3937
1615 1501 1790 2280
982 326 3771 1475
3479 2632 3566 2885
817 821 1449 2623
302 63 1656 318
58 128 3931 3355
396 790 1998 1673
1419 33 3542 1404
1755 2407 2243 2581
51 922 2702 3768
69 2350 1827 3468
1108 650 1446 3816
1051 288 1098 1253
1843 1576 3235 2862
264 990 2340 2654
867 1522 2946 3406
2114 1180 3633 3339
664 49 3596 2813
54 1020 2453 1903
713 487 3127 3298
2519 2358 3240 3305
1940 1920 3777 3960
1111 607 3501 3680
1014 1370 3319 3933
1348 2958 3190 3536
495 3521 2382 3693
1906 744 3285 3616
350 93 3413 3177
41 2179 2905 3411
648 141 676 1200
337 1717 2844 3317
362 1637 3332 3091
99 701 1314 1426
2008 1185 3588 2821
1183 1025 2168 2407
995 2601 1014 2882
785 3526 909 3595
612 3287 1557 3986
1701 1409 3501 3140
472 1501 879 3967
2903 1068 3272 3932
271 2178 1055 3744
653 704 2563 1433
1791 661 2122 3694
1084 1721 1932 2836
393 1037 465 1823
65 1202 1833 2338
1289 3424 1888 3784
1600 1305 2261 3631
2956 275 3893 3705
83 1790 1222 3366
137 482 760 3691
72 1760 1299 1872
738 9 3946 3219
2152 325 2832 1106
965 2873 2596 3455
1629 2317 2518 3677
1007 1108 1033 1884
1348 1573 2497 2366
2790 1996 3251 2324
51 2324 1026 3754
318 2158 2204 2865
226 440 2719 2361
139 163 600 2714
998 132 2112 714
2637 1619 2768 2715
2207 3435 2729 3538
297 2947 2861 2959
2207 1660 2453 3779
203 613 1955 1862
2944 226 2972 1519
2422 2432 2684 3566
1351 2063 1403 2224
220 3268 2879 3758
657 1166 2780 1826
937 3010 2735 3788
528 775 601 949
927 2468 3602 2654
2360 1161 3311 3834
86 1264 3204 2741
535 517 3318 2827
1107 977 3128 1380
665 1453 2699 3394
712 112 1596 2535
35 895 1736 1699
1004 51 2771 533
2206 363 2280 3309
348 1599 2398 2023
130 1022 3318 2824
1648 1801 3613 3159
2472 342 2760 868
1684 2937 2525 3363
2947 1967 3889 2523
1080 3746 3884 3808
3241 2327 3592 3699
999 79 2889 3300
986 1471 1531 3288
718 2539 3126 3911
566 2593 920 3824
489 2555 1397 3482
966 41 2583 1998
166 3144 2064 3202
583 163 3287 3709
2346 1269 2434 3781
77 82 2782 1678
561 1131 1024 3567
1795 89 2280 3500
2686 502 3381 3983
57 1151 163 3766
1119 905 3335 3377
221 3423 1117 3826
415 3274 1355 3652
304 2295 3428 2698
1401 1416 2559 3093
1423 3311 3131 3877
2930 537 3784 2344
1526 949 2615 2662
1190 3074 3050 3432
1802 1562 2503 2838
1767 134 3790 3897
1909 275 3442 834
3442 1773 3804 2314
874 3464 2693 3751
405 2433 503 3838
432 1816 3126 1852
566 1350 3622 2290
2885 594 3690 2615
2696 1121 3504 2107
3169 910 3172 2772
1636 1211 3645 2205
738 1140 2607 1289
426 1427 1562 3787
1797 3169 2381 3778
1452 1068 1869 2177
1029 449 1581 565
133 2476 2196 3879
469 1729 3145 3927
122 2608 3179 3666
2022 1840 3142 2846
1143 819 3405 3307
321 586 333 2401
