2802 2909 1905
1520 203 2491 1085
983 1078 2709 2140
1412 1053 2778 1408
664 368 2095 1967
911 983 2286 1030
1687 435 1976 873
528 342 976 423
486 107 876 1770
220 1052 1129 1105
400 1184 1285 1777
261 1653 296 1868
90 1839 310 2264
127 1030 2710 2611
2398 66 2669 936
1149 1111 1915 1166
1082 1990 1786 2513
119 2413 2496 2902
508 720 2675 1940
1955 1321 2015 2404
113 1403 1328 2086
599 898 1835 1429
378 900 2762 1600
1888 644 2500 1919
2045 134 2553 1285
2137 1611 2724 1613
663 968 2716 1171
317 1066 788 2377
396 183 558 1331
1470 460 2049 2395
2372 2151 2441 2638
284 2582 336 2904
490 884 700 1426
667 2329 1468 2714
992 587 2762 2550
280 503 1568 1226
448 353 1116 560
1284 415 1530 670
1081 838 2334 2369
603 2303 1668 2472
779 526 2568 1809
1074 1545 2104 2451
961 42 1841 785
985 2325 1834 2542
435 685 2538 2887
652 1957 1584 2247
1508 700 2148 2076
1292 252 1724 2522
257 483 410 1960
1853 421 2320 1166
275 361 1999 458
5 546 379 2001
1826 338 2502 784
1808 669 2303 1674
1745 515 2128 2308
1721 173 2082 590
1810 832 2613 2656
330 1530 2509 1586
2472 1325 2743 2137
520 498 1474 555
301 693 803 1650
306 311 1541 1396
337 2573 2368 2889
405 1480 808 2302
1656 360 2772 684
1534 758 1647 1676
954 1271 1997 2339
392 1143 1574 1966
1620 2497 1817 2633
2324 2154 2503 2358
914 477 2791 2206
44 1109 1653 1534
1186 1809 2641 2251
1721 1082 2266 1489
1443 855 1608 1499
130 2732 477 2779
2315 1389 2552 1564
992 551 1226 1644
397 170 1146 1835
520 1030 1902 2014
159 866 488 2594
409 792 641 1769
862 2 924 133
1898 223 2431 2151
868 170 1155 206
2262 275 2385 2837
989 1397 2075 2089
138 2352 2742 2395
484 1897 1615 2407
891 477 2126 1922
668 1803 2477 2504
205 643 943 1372
810 771 1923 1307
828 2447 1516 2505
1596 646 2303 1282
256 1199 552 2111
1114 1351 2093 1792
628 534 1273 1249
2201 228 2439 1420
978 818 1715 2468
117 596 2640 1709
428 1 580 129
2049 1805 2176 2064
1154 1521 1218 1931
749 1115 962 1649
357 1537 784 1542
2026 1245 2253 2002
66 1375 117 2156
808 490 1675 2423
1115 530 2611 2387
128 1404 1776 2585
123 690 2294 1233
129 8 1695 1321
779 2286 2409 2397
511 342 1480 2558
226 734 1055 1505
262 468 1280 795
120 2417 521 2451
1286 2133 2682 2709
119 2127 704 2279
125 524 859 2399
1695 435 2235 2174
584 406 911 1074
1869 1344 2576 1763
1822 853 2266 1291
409 1343 605 2114
1207 1986 2043 2037
1914 248 2303 507
2216 426 2642 976
1503 1394 2581 2153
207 798 1145 1104
882 1487 1000 1987
272 384 1543 1550
1428 1181 2655 2197
765 198 2740 652
921 526 2477 2383
2567 777 2626 2545
50 398 2585 1927
1040 1120 1051 1567
86 1768 2500 2039
546 491 1152 729
1213 1439 1458 1729
1056 803 2400 2140
1384 1730 2172 2442
173 1336 2161 1745
396 46 777 2247
968 314 1124 964
1522 1303 2548 2076
159 298 1258 828
1045 385 2033 1980
15 985 2490 2158
1172 1978 2035 2859
1190 507 1610 1880
1272 335 2145 1390
1223 2146 2297 2215
274 836 1149 2461
1711 1264 2661 2047
629 200 2334 2762
1279 1287 2449 1868
247 768 2468 1848
2650 74 2657 848
513 1362 582 2725
1776 434 1823 1386
54 359 1187 656
527 193 553 1272
1096 887 1909 1324
190 1322 2669 2151
287 1078 2242 2888
436 1589 1445 1593
25 724 1947 2832
763 1512 1885 2528
2014 438 2200 1828
1035 1485 2513 2884
1917 506 2247 1290
1766 364 2371 2619
18 705 1058 1364
1861 445 2027 1949
56 773 450 2277
335 1123 2208 1710
1751 312 2612 971
1354 1088 2015 1704
750 646 2784 2527
352 812 2161 2891
355 1421 674 2380
646 134 1749 230
1165 258 1648 2751
678 1439 702 1739
1757 221 1898 2273
99 1483 2096 2083
36 1781 588 2572
1421 1166 2534 2596
62 14 1337 2014
1911 2060 2506 2466
907 19 2142 2549
358 717 753 1042
203 1486 1319 2194
419 753 775 1578
413 1472 2472 1655
775 741 2760 1740
555 749 1213 1040
2124 1412 2767 2582
696 1965 2109 2367
977 744 1870 2266
461 1081 995 2072
521 1420 1198 2555
572 326 1217 1072
790 748 823 2743
1406 1647 2532 2396
300 253 1046 1619
1121 589 1579 1446
1992 1264 2006 1915
1014 1443 2478 2074
1064 928 2439 1042
407 729 706 2268
259 1356 1005 1733
1447 769 2386 1961
884 686 2342 924
197 547 2191 1947
1834 1757 1995 2033
1687 1968 2182 2096
846 121 2597 1525
480 1648 1328 1690
2422 217 2558 381
238 974 2235 2773
1943 722 2161 2261
2284 510 2539 1102
355 2186 760 2352
1496 445 2170 1685
2099 111 2546 1640
1274 1278 1638 1533
324 279 1312 2057
1764 805 2712 2286
916 28 1388 2831
1143 1792 2510 2119
142 1382 570 1481
704 2139 760 2825
832 429 1752 1145
1597 2301 2341 2844
646 354 2552 2852
1694 1521 2608 1812
908 765 1698 2722
984 1592 2785 1674
897 1084 2446 1902
1866 561 2367 1587
714 1873 789 2644
1749 268 2247 2144
2202 2688 2330 2852
1167 2000 1817 2445
2480 1535 2788 2794
663 1144 1837 2195
1338 306 2755 841
696 1250 1054 2805
1056 214 1427 481
425 710 1904 2380
358 42 1284 433
2165 2731 2391 2811
926 23 1199 490
1582 681 2660 1412
1376 1293 2307 1788
121 882 1545 2620
947 1618 2062 2010
1491 423 2064 1952
1408 426 1914 2091
1835 192 2315 2533
348 1163 2362 1340
255 1256 1533 2588
638 31 1209 797
254 340 1911 718
978 1482 2120 2836
1620 1625 2576 2694
571 378 2315 910
884 1876 1541 2397
707 206 1340 808
1165 2103 1948 2500
2360 829 2445 2100
1676 2146 1982 2156
452 89 1144 1745
1851 189 2494 1906
907 1643 2006 2436
2712 191 2713 1783
1109 975 1205 1097
47 357 2206 1440
158 563 1983 2475
2104 2175 2510 2900
94 1870 1215 2864
3 459 1378 1321
1742 1293 2429 2453
240 403 2359 459
1205 1507 2562 2757
1101 47 2709 1526
1562 1610 2684 2149
124 51 1929 2277
232 985 568 1732
2492 537 2677 1513
506 67 2270 2450
48 1849 1110 1889
604 727 2476 2121
22 982 841 2090
1447 617 2345 1695
21 1455 620 2509
766 329 1042 785
1228 1832 2387 1867
466 1992 2108 2129
854 1636 2547 2461
486 54 1462 886
1593 698 2586 1720
836 1844 1910 2589
1562 1348 2022 2627
1380 1956 2673 2225
1523 812 2541 1681
1168 443 2182 1626
353 52 1014 2185
534 1703 860 2325
235 1333 2263 1627
924 319 1861 545
2101 1962 2132 2382
299 1666 969 2203
122 2699 1838 2790
850 224 1442 516
582 1561 2181 1762
1058 470 1858 1070
1157 2187 1186 2623
1484 2275 2744 2717
897 893 1117 2151
462 64 911 701
2425 1737 2515 1849
550 24 2704 1253
519 2212 1045 2751
1346 1004 1469 2057
677 2053 1227 2260
903 356 1661 745
2102 90 2402 2510
48 1057 377 1191
513 1858 885 2639
114 619 292 1744
389 125 637 2366
757 164 2601 1091
1811 386 2338 1521
1569 121 1772 1699
429 1068 556 1313
871 1417 928 2307
326 1352 1251 1756
1712 1951 1883 2113
1285 974 2743 1494
1063 1563 1218 1769
538 1384 1603 1918
2085 530 2559 2109
93 919 1245 1521
1948 1647 2693 2195
1685 1022 2145 2862
26 703 2340 2406
539 2244 908 2620
728 896 1916 1817
651 860 987 2469
1143 453 1404 2477
1926 201 2109 2800
2419 254 2580 1420
1439 286 1681 593
290 2402 669 2464
922 2131 2582 2795
20 2612 1672 2706
1670 1297 1691 1350
656 435 876 1094
345 1872 818 2024
271 1729 383 2334
1638 632 2638 1786
1535 38 2550 629
1886 1573 2093 2670
880 1815 2085 2204
213 1503 1328 1916
1826 1250 2505 2701
396 1161 1053 1622
830 1985 1990 2813
903 309 1183 2785
1858 1071 2631 2016
1669 161 1852 1118
1423 531 1517 2062
375 2001 2145 2023
141 306 1659 852
162 2016 401 2640
1488 562 2384 2069
579 1223 589 2578
1769 27 2111 2256
514 186 1692 2844
1668 1182 2124 1999
355 1320 2107 1649
25 787 2536 1224
741 901 2127 2503
428 1781 593 2085
223 1245 1494 2505
884 1054 1277 1908
851 1601 1075 1937
441 1798 2251 2788
1157 453 2581 2277
332 2102 337 2707
1331 57 1833 713
2225 745 2476 1327
1116 906 2709 2418
1439 2195 2789 2793
1569 274 2055 2410
748 130 2026 636
907 1953 2295 2551
2185 284 2747 649
2248 554 2415 555
1855 2834 2344 2873
2567 367 2801 2001
461 975 816 2282
1773 2 2309 2157
1410 169 2016 1137
101 1659 502 2318
622 228 2009 1830
263 332 2770 890
47 450 1117 1655
1444 1206 1979 2530
85 314 1417 2800
596 1548 1133 2667
1380 425 2159 2111
505 498 2060 2282
834 258 1957 1035
480 82 1588 1058
2208 872 2669 881
697 761 1371 1669
840 356 1730 2895
398 2096 856 2409
1506 2446 2152 2643
482 223 1773 805
109 1731 1375 2865
2437 1742 2526 2816
60 817 2433 873
1176 1290 1643 1629
2512 435 2629 915
682 1843 2552 2146
867 1872 2673 2030
924 130 2770 957
1612 1232 2621 2236
1192 183 2253 2591
568 1313 1766 2903
507 1630 841 1705
475 460 1084 803
1393 83 1491 950
406 35 1870 1505
587 2025 2263 2459
1979 68 2728 2495
1308 695 2206 848
1788 1541 2328 1593
2082 756 2409 2430
149 193 1524 607
599 1451 837 2455
2100 1411 2564 1873
972 1832 1034 2266
1210 250 2396 346
347 909 2711 1595
1463 140 2512 1908
1491 243 2454 576
985 423 1381 1015
667 949 807 1071
217 2063 968 2106
1979 138 2793 1746
364 1837 411 2660
1636 545 2687 1911
2451 332 2475 2061
1881 396 1969 1920
105 475 1005 2668
759 484 2205 1137
1786 2510 2380 2857
105 2503 2686 2777
1486 366 2767 2812
1153 393 2416 626
1033 1175 2353 2627
1122 1699 2023 2063
240 858 256 1344
641 755 2441 1808
1162 1441 1486 1988
561 1092 1330 2316
1010 2326 1580 2416
810 847 2218 1772
2182 1162 2410 1907
559 768 1749 1957
89 322 1772 2904
1795 1061 2023 1078
489 1340 1140 2611
872 2561 1549 2763
2285 778 2408 1961
1201 1327 2491 2096
1368 2074 1956 2593
1135 634 1165 1008
2499 1892 2695 2131
387 2148 2257 2701
1494 671 1965 2469
219 1074 1779 1123
1275 914 2361 919
1588 488 2342 1356
371 1583 776 1779
853 1360 2363 2226
3 276 2638 1370
1196 295 2572 2407
224 1436 2479 2470
484 1331 1731 2078
1851 1732 2247 2769
206 383 1814 2272
2185 1625 2640 2638
484 1561 1081 2100
2003 506 2332 2888
1339 992 1874 2441
1071 1831 1721 2585
784 79 2617 2638
991 1073 1538 2491
115 1129 1264 1627
2124 722 2471 2391
241 1620 2608 1824
575 155 1763 2715
689 272 2565 930
961 1836 2723 2386
286 178 2128 813
892 2180 1547 2771
1589 2429 1967 2460
1348 263 2129 870
501 252 1351 2730
698 1651 1631 2049
1256 256 1843 1009
1257 1499 2147 1927
1408 457 1861 2510
131 2225 1796 2485
371 78 1343 813
16 1561 1456 1873
92 1257 1469 1835
1713 1156 2297 2763
47 476 1131 2373
1783 153 2747 1113
211 844 1142 1242
1262 46 2279 1610
1806 2201 2282 2703
1680 877 2223 1751
16 582 1092 2065
1269 1223 1634 1286
828 345 1069 527
536 1192 2513 1610
700 218 2787 1913
301 956 820 1761
1440 972 1819 1554
979 1097 1681 2625
1919 1335 2234 1454
336 1672 1758 2084
1188 246 2198 2278
574 1048 2314 1800
446 634 1825 2775
1911 267 2459 1178
2536 113 2701 1007
1292 956 2544 2464
492 82 2469 2199
1478 1610 2512 1909
1565 1125 2326 2458
1338 1907 1692 2404
1977 678 2052 2788
781 819 832 1345
1173 719 1419 1931
150 1190 2646 2189
160 853 2489 2272
1847 166 2080 2153
540 1179 1769 1992
1166 605 2761 1502
1815 40 2543 648
25 578 2540 1409
726 1244 1195 1496
645 1504 743 2364
1419 859 1990 1495
2207 1475 2771 1649
1224 421 1550 627
1457 2786 2730 2834
770 1702 1560 2207
1626 2080 2617 2303
1203 2461 2428 2510
1343 2089 2241 2624
1091 861 2012 1543
1705 920 2326 993
27 1401 1742 1931
444 570 893 2518
835 2494 2282 2787
182 219 1582 2682
1242 892 1862 2018
1552 383 1843 1910
1570 290 2290 1756
1545 268 2044 2484
1429 58 2197 2509
2130 727 2693 2389
309 1095 1721 2518
1493 2506 2734 2821
