4000 4000 4000
567 989 2627 2862
1013 243 1095 2515
2875 2570 3552 3445
1705 665 1758 978
1232 1123 2616 3472
346 666 624 1860
2151 1119 3538 1194
1408 108 2740 2140
3326 2206 3468 3925
578 2152 3560 3714
980 177 3224 1429
2163 221 2710 3216
182 1945 1709 3311
695 222 834 1513
3106 1245 3667 3707
1402 154 2815 2010
1218 930 3556 3289
2664 938 3704 3383
3431 269 3982 2396
891 3557 3112 3605
1579 946 2892 2938
425 1718 3949 2519
1064 713 2874 2700
1682 1763 2717 1992
3641 1426 3889 3486
461 2732 3226 2883
456 2076 3867 3035
1250 58 3363 215
564 1072 2710 3456
2056 1756 2814 2702
1219 1081 3447 1819
1322 1772 3290 2954
608 30 3295 1878
1513 1153 2473 1269
675 475 3801 3555
1783 3571 2387 3880
248 470 1474 3793
3939 1811 3945 3286
408 149 2486 3091
1446 918 3823 3278
1953 2117 2904 2433
848 131 975 3821
503 2119 1603 2744
375 2539 2679 2568
320 331 3310 657
2388 774 3976 2781
2845 769 3464 1390
543 1384 3464 2817
1520 1092 2538 3733
2209 978 2575 2595
120 308 2759 3716
1933 298 2458 2113
516 1714 600 3858
100 179 1280 627
2380 57 2527 1705
368 360 2387 3110
1332 2523 3529 2993
601 397 2003 3290
1772 1191 2626 1395
1305 2128 1798 3506
28 90 3358 1001
2549 917 3397 3265
11 1013 3556 3960
929 2691 2922 3893
793 387 3811 1732
1744 1266 3975 1751
2359 1026 3298 3307
1769 1593 2766 2217
592 279 3754 3228
2136 62 3359 1690
900 1818 1504 2122
58 1309 1163 2325
1129 2596 2904 2762
2048 1642 3397 3080
138 390 1144 3705
833 91 1317 2359
3429 509 3682 781
1041 849 3696 2212
606 2035 2052 2792
1055 92 3389 566
670 1086 1106 1369
2096 179 3272 3083
540 2363 769 3686
487 823 806 1835
1766 1308 3490 3574
2407 180 2514 840
3173 2213 3817 2833
157 1436 1075 1493
191 1428 468 2914
53 509 3870 3008
570 648 3099 1136
1138 327 2661 587
2959 105 3573 1257
1774 2110 2495 3253
1092 1574 1331 2135
330 2130 629 2415
1619 528 2715 1143
2014 112 2350 3771
1166 1743 2950 2304
454 1962 1489 2213
3614 615 3773 984
2026 376 3715 2138
1957 1383 3120 1873
1816 771 3185 2766
102 2559 912 3180
1099 1185 3659 2723
89 2008 161 2876
1553 1901 1733 3650
1246 2281 2755 3421
3012 2722 3599 3428
1641 3372 2610 3733
90 910 913 3448
790 2 1569 1614
2424 1509 3456 3395
419 1874 1952 2899
1701 2032 1743 2167
2603 807 3043 3095
1535 218 2088 1653
2585 1253 3203 2350
635 1495 2798 3674
1230 762 3349 1052
834 414 3934 1054
778 2052 1850 2409
2574 3526 3096 3847
1701 1416 3700 3133
1748 314 2582 3162
1624 2033 3149 3856
1234 2832 3338 3321
1773 579 2379 2436
807 36 2292 1673
2730 1071 3071 2794
1893 3386 2808 3739
1032 1478 3568 1819
540 1757 3416 2879
1386 577 2975 646
29 1867 1827 3934
2612 2820 3707 3173
3000 1017 3672 2184
597 918 2079 2675
971 1029 2610 3529
268 1199 3093 3725
934 999 2576 1892
1611 1598 2107 3821
1514 3589 3146 3949
2231 58 2782 889
1802 2370 2789 3060
2178 1814 2735 3143
2393 399 2989 1213
1743 253 2236 1714
1580 1366 3245 2611
881 902 2571 1464
309 1741 2109 2137
2884 881 3983 3571
120 800 3928 1928
1162 114 1378 3257
848 281 867 1920
3571 976 3761 3130
1725 218 2424 1406
832 1846 3732 3421
1063 2622 2745 3881
349 283 3376 410
964 1477 1753 2298
483 929 3223 3716
2187 806 3107 3520
998 1433 2718 3140
350 3089 1877 3809
783 1562 1500 1733
2848 60 3027 3738
873 2487 2040 3302
1954 1247 3115 2870
799 858 3633 1119
990 307 3441 2503
85 1919 2620 3950
596 1541 3472 2529
2532 126 3321 639
1887 2679 2647 3943
2253 286 3487 3136
1082 13 3633 3040
3301 182 3448 2714
2496 1159 3063 1738
1060 197 2990 335
751 122 1926 3390
1918 786 2290 2431
2442 114 2716 2675
1279 2412 1484 2534
596 1432 2226 2167
2233 3514 2419 3736
1285 395 3075 2259
857 412 922 3983
1125 3017 1248 3177
1240 708 3338 3476
2122 1935 3127 2049
2233 3286 2907 3393
831 1530 2447 2761
2448 1337 3321 3401
607 3179 872 3510
2192 781 2847 3883
3426 856 3773 867
844 446 2160 628
106 325 2072 1444
673 1156 3191 2122
2228 907 3111 2810
301 491 3528 936
738 991 2216 1465
1781 1237 2708 2144
805 2658 1296 3392
270 998 3836 3184
2458 1445 2469 3771
2940 1784 3351 3491
52 519 1501 1415
2960 1135 3958 3280
336 121 3437 3145
1533 1200 3171 3396
1947 3094 2142 3594
887 808 2846 2108
2903 950 3661 3167
3648 1089 3958 3267
2566 2795 2952 3368
1298 3620 1423 3709
509 210 763 1579
2465 373 2579 2230
317 2297 893 3646
1073 1242 3473 2394
2357 109 2534 3879
829 322 1118 375
1601 1989 3785 2328
1434 1871 2019 3195
693 1107 2713 3554
1163 297 2310 2545
1714 1430 2544 1571
1449 2471 1702 3760
805 853 3023 3225
3548 2221 3831 3511
244 2737 297 2869
1453 1417 3413 2473
1163 733 3871 3127
442 156 3999 1668
1381 1384 3834 3176
1109 1395 3189 1812
149 943 3903 2109
994 19 1469 2916
2865 3015 3579 3628
3042 1209 3307 1816
63 1214 951 3018
1063 2126 3394 3065
1909 278 3185 3046
1980 2851 2819 3735
1157 3215 3991 3793
784 987 1240 3706
711 359 813 766
286 2446 1913 3746
1501 2110 1797 3648
1786 2004 1916 3574
2289 3 2674 898
3362 1039 3684 2252
770 1076 3721 3510
166 2814 3008 3482
174 2263 1750 3042
3683 2623 3857 3571
335 10 1649 2363
3564 1476 3822 2127
530 966 1999 2391
636 2132 3973 2450
291 1072 3985 2078
2555 1471 3899 1954
787 618 1622 2350
547 2939 2537 3751
1431 790 3327 1140
950 1276 3001 3464
424 694 3960 3903
1450 1333 1611 2392
1641 645 2781 1240
915 117 1643 2499
568 506 1536 1854
1264 1712 2754 2013
593 241 2150 3441
1810 2414 3015 2416
266 2042 1358 2289
2364 3412 2368 3745
1280 1160 2477 3880
2001 411 3358 2872
789 211 1454 1732
1152 1702 3755 2497
125 1043 131 2638
271 625 3697 991
356 1969 1637 3650
1941 3699 2767 3751
2243 2028 2992 3166
2004 2100 2152 3647
1900 1626 3231 1665
51 433 1581 3851
1554 716 3820 1557
1790 412 1892 552
841 2371 1598 2938
15 1629 1511 3623
1582 1144 3066 2473
2168 1322 3415 1821
500 2656 3372 3995
1632 2851 3491 3138
589 1723 1962 2280
1037 70 1258 1369
500 1447 3075 3751
3243 1549 3856 2335
1356 161 3657 3705
2156 101 3960 2665
61 1040 1027 3655
706 929 2885 2775
3529 939 3942 2630
1281 2229 1584 3438
297 1444 3330 2143
854 901 1317 3587
2987 528 3895 1988
1201 1517 3250 3606
1048 1964 3890 2887
2054 397 3762 3928
1416 1550 2463 2374
3445 1895 3788 2012
3555 189 3720 3112
2676 1512 3919 2330
1967 1775 3242 3006
1358 1432 3772 3311
1084 2542 3044 3667
1204 129 2410 2253
1238 244 2626 3786
714 135 2988 677
525 996 2180 2136
889 865 3593 1853
230 604 3618 972
256 864 3288 1144
803 845 3292 929
2593 2816 3302 3601
2538 832 2723 2639
536 935 1908 3227
1435 146 2442 2389
1366 1566 2521 2482
1634 2352 3792 3005
2038 520 2830 1903
45 875 2136 1072
2944 864 3185 938
520 695 1776 2796
577 2713 2369 3199
3082 196 3499 835
2642 577 3536 721
2349 180 3017 3556
2941 30 3398 1975
1017 790 1777 3636
3157 2433 3525 2919
1453 1265 2038 3433
3445 858 3600 1678
878 1834 926 2757
1854 1975 3275 2035
1450 246 3390 288
2786 1400 3171 2375
1723 2088 1887 3308
34 552 3665 3467
171 1529 683 1782
1156 678 2919 3162
1448 1094 2435 2247
990 892 3660 1517
107 3585 1806 3592
2690 403 3598 739
3189 197 3240 3751
1828 270 3109 2281
1078 36 1689 660
1416 1496 1827 3017
1951 1201 2219 2445
2010 2698 2456 3338
813 353 3695 3191
3510 1738 3668 1935
1141 32 2184 1878
2069 3123 3712 3330
2762 1791 3873 2094
3420 238 3794 3843
340 2466 1876 2926
1383 533 2610 2938
995 449 3276 1500
1074 777 3639 2973
2457 2614 2481 2878
1817 2681 3141 3997
2260 2027 3412 3190
807 551 1775 2898
2178 1251 3070 2782
310 2732 429 3168
327 1297 2314 2638
2568 872 3479 1577
511 2770 619 3536
451 3169 1736 3985
764 1050 768 3367
2222 2047 3767 3400
659 1640 854 1748
717 2873 3627 3792
2833 40 3881 678
661 1064 2475 3909
120 1716 2278 2423
905 740 1773 1589
58 1020 2682 2264
3428 237 3844 1160
743 595 3836 1751
2783 2723 3106 3819
1678 522 3980 3993
1802 2363 2847 3428
58 2385 2484 3133
755 2117 1126 3832
2315 1547 3231 3693
491 1109 2451 2731
3091 608 3808 752
723 2457 2860 2825
1000 2193 1630 3532
2709 693 3143 2233
769 96 3987 1706
670 123 3578 749
2942 622 3969 1548
36 1674 387 2992
2396 378 3639 1847
1945 70 2330 2767
767 53 1151 3416
176 675 1653 2239
502 132 1904 2560
508 2292 2933 2805
2821 925 3646 3609
473 372 510 3980
2560 3200 3616 3744
1594 2545 2661 3655
1017 2580 2483 2658
815 1697 3221 3612
1067 696 2051 3409
3003 3543 3026 3759
29 811 1386 1394
3541 399 3682 3605
2495 81 2785 2162
66 1658 1154 2486
734 805 774 1347
834 2695 2269 2900
2269 704 3513 1519
1776 2195 2809 2795
1096 2371 1157 3767
386 2481 1809 3074
246 659 1438 2923
1111 264 2179 3398
2941 385 3895 2772
403 2335 2344 3903
310 1798 3060 2405
1663 2498 2228 3383
2625 1848 3303 2900
575 1704 3661 2432
1344 3478 3119 3821
252 548 1234 3398
26 1056 2613 3143
491 1615 1239 2067
1335 482 1809 1048
2733 668 2943 3838
3396 1944 3597 3805
2953 1249 3293 2405
1201 2948 2182 2964
942 2492 3744 3775
1948 767 3319 898
714 2728 3817 3582
513 557 868 2958
2079 1728 3485 2156
2445 1498 2626 3238
2176 66 2801 3872
587 2961 3628 3980
717 90 1742 1725
2543 440 3399 3555
733 124 3257 2108
644 3518 3305 3911
2919 1333 3333 3793
1674 251 3829 409
2126 780 2816 3290
1810 83 3674 1423
903 2054 2384 2835
2512 3846 3128 3855
1173 1492 1964 2973
2562 1599 2588 2827
1388 284 1468 3569
2550 2791 3143 3978
3455 1445 3954 2563
907 1187 2534 1274
65 426 1827 1227
288 1370 3426 3930
1167 1295 2735 2433
3773 164 3900 474
1770 408 2391 2284
681 2134 3884 2985
1640 2527 3678 3215
1974 1012 3402 2649
1805 41 2805 3060
2589 893 3641 905
2464 1018 2581 2625
1594 111 3593 2951
2740 2227 3937 3466
9 75 2755 3493
1008 1521 3768 3282
1469 3637 2066 3774
2623 1002 3709 2094
3593 2385 3665 2694
1590 37 2087 1945
1348 2661 3175 3101
1381 2553 2890 3741
3191 980 3960 2805
121 264 513 2791
500 1365 1465 2706
2250 120 2574 3356
212 1797 3325 1859
645 238 2671 2620
2459 1198 3299 3786
44 886 1670 1935
1823 115 3027 2263
2 1173 2037 1685
3012 176 3630 1812
1383 1085 2691 2415
255 1569 3794 3513
978 55 1182 1904
756 753 3960 2437
96 2941 953 3499
89 2529 3457 3155
298 3251 871 3364
742 205 3838 3953
276 266 1502 3410
753 3178 1173 3518
1674 637 3448 1935
271 190 2560 1764
92 17 1636 3822
3038 1988 3062 3990
1686 815 3270 2083
809 3080 3555 3086
1337 119 1777 1686
1284 2062 2384 3580
2242 364 2499 1475
309 272 3812 2771
68 2256 2043 3421
2964 3292 3014 3490
2704 1728 2935 2660
964 1305 1706 1762
124 3105 2557 3230
857 490 2752 3719
791 1713 2099 2491
3021 832 3931 3261
2187 434 3071 768
2731 233 2753 1498
2196 1305 3260 3254
1238 684 3400 2130
910 1229 1264 1444
863 2153 3211 2847
1904 192 2208 3940
469 1615 3263 1884
1727 3189 2219 3897
701 725 1119 3014
29 1563 2073 1627
3291 1357 3856 2744
784 1158 3141 2501
1215 543 2608 1835
198 682 3597 3666
1170 518 3030 1688
387 2000 3457 3030
3712 1399 3859 3321
1468 1618 2499 3643
792 1495 816 3102
3191 517 3642 2943
781 1713 3453 3702
1116 3079 2760 3546
129 152 2724 243
3415 940 3896 2511
1552 1513 3343 3377
1545 1333 2013 3041
1435 1004 3414 2552
783 659 2355 1167
543 1120 2200 3781
342 48 1250 3356
76 539 2108 1510
758 2210 1483 2465
1769 1097 2190 3002
247 1800 3354 2775
2624 1311 2679 1903
579 1410 3287 3152
2608 2135 2934 3487
4 722 2178 2014
3005 787 3535 3953
2119 305 3221 2802
773 1983 1395 2366
437 287 1563 442
2087 1368 2323 1787
133 1849 2459 3717
1526 801 3659 1297
166 3361 3352 3365
791 1005 867 1920
54 347 634 3698
953 980 3912 2788
916 626 3110 2474
1583 2046 2686 2671
1069 605 3055 2730
1966 70 2658 2842
982 1561 2678 2746
1151 1170 1577 2169
885 1697 1766 3231
2351 2729 3101 3416
1399 1471 2179 3057
615 2694 3362 3143
412 2041 989 2820
627 1784 1367 2098
962 1629 1999 2170
795 573 3848 2710
688 503 2495 3787
322 1882 1834 2572
106 876 2458 2204
1804 2609 3689 3159
1282 1481 2319 2960
2053 872 3856 2992
2527 1258 3931 1841
1820 1987 3747 3566
1088 234 3685 2370
2036 15 2287 1011
1115 668 1959 2301
736 2791 1785 3323
82 524 1363 2260
790 2331 1012 3888
1605 2132 3505 3304
1658 278 3693 3175
1135 817 1975 1191
734 584 2010 1077
2377 2150 3117 2267
1523 1373 3245 3868
2300 992 2840 1067
2362 3034 2838 3100
279 461 1963 1336
483 2754 2439 3503
179 3266 2926 3413
2303 2043 3892 3347
523 1183 1415 3143
1130 1072 2719 2356
644 832 1952 3033
263 743 3949 2417
2210 784 3496 3514
2011 2733 3857 3907
1268 3512 3570 3932
1553 1939 3916 3702
891 1672 1879 3224
2498 3474 2644 3630
1111 1544 1781 2282
2303 198 3929 2313
91 3246 3490 3794
1670 1713 3011 3768
312 947 509 3409
3879 272 3945 1471
1988 356 2878 1092
2396 184 2689 3905
1036 1746 3814 2756
622 79 3508 1441
849 2086 2805 2961
222 2627 877 3309
2253 768 3499 1123
1112 3014 1217 3425
803 1670 3868 2812
1890 2404 2671 2738
1064 1491 2700 1544
455 1026 1177 1262
190 2334 493 2911
3499 1142 3972 2348
3038 1230 3518 2804
1905 2564 2907 3098
1521 274 2634 2201
701 48 1458 2098
2157 1732 3870 2799
11 795 656 2874
1465 2113 2315 2723
486 1375 2495 3930
2240 495 3482 3732
1933 1110 3630 3673
937 777 3583 3821
187 271 1947 3047
93 2096 290 2378
3779 1354 3922 2421
944 722 1997 3022
344 1993 397 2957
1909 1696 3516 3856
709 1521 1146 2496
45 679 1211 2127
2182 300 3042 3484
1391 944 3780 2076
1542 569 3318 3992
1301 273 3559 3926
174 775 1489 3417
2880 1535 3752 2461
687 2414 690 3286
3011 2417 3735 3093
2893 1763 3333 2752
117 133 2722 2063
24 436 2953 2040
501 2024 1453 2506
542 1768 2040 2269
103 1181 1260 1210
14 1713 3238 3003
1830 301 2973 1583
1464 696 2897 1662
1449 2088 3933 3111
1204 46 2284 602
2181 170 2801 2666
1040 172 1096 2582
922 525 1276 3360
2838 465 2872 3993
324 2501 3919 3989
1773 599 3692 3903
1809 1486 2835 2352
1751 46 1950 2251
567 449 1853 2153
672 948 1644 1162
2606 1441 3373 2202
439 876 2347 3209
2611 326 3787 867
2550 929 3995 3055
632 1386 743 3861
1939 285 3939 3984
2167 1588 3428 3124
46 1551 2962 2951
2337 695 2451 3230
526 593 877 1760
1111 1526 2540 2340
1788 2431 2819 3981
436 2253 838 3807
703 2146 2684 3967
566 262 1791 2995
112 498 384 1547
2777 1956 3665 2494
2319 251 3890 1143
56 916 2675 2632
254 911 3386 1995
2704 662 3145 1442
3484 1470 3514 3698
697 1432 914 2512
2247 3056 2269 3731
1118 2118 3300 3023
831 1304 1016 1844
2395 2708 3905 2834
325 2697 3629 2990
182 1013 1307 2724
1650 609 2405 2796
1247 27 3618 646
2737 446 2890 1639
2105 1424 2404 2266
658 2334 798 2582
2547 214 2862 761
1110 3306 2905 3659
95 421 2369 3948
1526 1335 2016 1586
605 1537 1811 1807
1121 627 2230 2407
2508 3238 3404 3565
2994 23 3716 3351
845 666 3335 1663
1684 271 2450 1263
2120 410 2771 1881
1729 2686 2950 3000
1618 1688 2217 3344
2870 1133 3530 2327
3265 1081 3520 2396
357 328 2321 3107
146 48 2915 936
1210 570 2327 2890
1569 1192 3047 2483
389 1428 1208 2215
3018 546 3773 3787
436 1827 1226 3113
1239 930 3632 1070
321 1127 2510 3757
1954 439 2126 1614
2525 3356 2985 3754
1027 479 3081 815
1428 426 3699 3795
1757 764 2334 1621
1734 896 3293 1037
337 2764 407 3989
2752 916 2787 3417
48 1618 1850 3442
1667 719 1726 2189
2035 3497 2071 3671
1578 363 3189 1152
65 333 2732 757
3135 1933 3918 3108
191 601 1670 3759
360 1550 3640 2359
1693 482 3968 2426
2787 1303 3078 1705
8 848 586 3168
649 1852 1936 2948
1387 311 2330 1212
1142 235 1362 348
2080 634 2587 2237
2786 794 3884 2275
1767 810 2935 3203
2451 225 3547 1678
133 1211 1291 3545
1850 2930 3892 2964
112 950 1102 2784
3169 985 3466 1354
1315 2609 3236 2969
877 1359 2201 1698
613 956 3551 1916
734 274 1458 924
2307 2213 3647 3751
318 692 2327 1175
83 339 2992 2372
2004 1762 3370 2043
1177 873 1939 2929
1188 604 2965 3942
1144 1479 2325 1787
3264 1292 3628 2789
409 952 1555 1877
2183 571 3730 3148
2199 2385 3577 2539
1955 3400 3006 3488
1745 255 3825 3123
2580 1547 3198 3230
886 1404 2938 3744
1354 1045 1835 2418
39 871 2989 3751
1033 2936 1399 3367
91 2064 1248 3726
751 848 1054 2652
547 2908 603 3662
264 1956 3180 2770
1303 2630 2018 3063
413 1457 631 3558
550 3013 3952 3523
1542 885 3340 3526
1995 2117 3682 3635
3266 331 3267 3016
912 46 2218 3528
549 3689 2199 3924
740 185 1480 1821
2385 416 2894 3900
2359 238 3180 2565
1237 2363 2158 3437
2453 1146 2965 1373
328 863 357 2505
2576 1463 3433 1675
464 716 3682 2658
925 3282 3141 3978
1045 1339 3284 1937
491 1350 609 1609
1614 99 1730 1923
19 1403 1023 1410
622 2812 1572 3846
1218 2376 1272 2604
130 2174 1037 3839
741 99 3809 550
1055 2327 2518 3910
538 2454 2765 2779
137 630 2725 962
1415 1452 2526 1565
359 1865 3678 3596
1770 1265 2829 3882
1812 201 1835 695
438 1692 2718 1784
728 1156 3619 3435
2644 991 3898 2866
2301 242 2538 3189
399 294 3712 3151
272 2381 1193 3035
705 645 1985 1193
1588 2292 2212 3105
41 371 1809 1105
1328 2361 3651 3162
2486 1548 2529 1934
809 1606 3624 1622
2004 589 3267 1078
2894 567 3870 1936
3363 452 3641 803
2993 723 3647 2878
979 1211 3279 2677
708 995 1908 3167
2119 3429 2307 3733
1982 946 3380 3654
3232 286 3581 1841
460 245 1270 1292
2867 469 2882 3671
478 965 3698 1066
1439 327 3729 820
2656 1277 3408 3443
2145 756 2678 2216
1650 1583 3283 3238
163 535 2633 542
1725 217 3836 1788
1235 263 3924 2707
1086 773 3642 829
140 839 2075 1647
733 1897 3662 2211
1393 384 3841 2092
623 1311 3895 3096
1210 628 1885 2069
892 1532 2400 2355
2340 2909 2776 3912
88 549 3395 854
2712 1103 3951 2128
2258 1139 2513 1893
1678 1317 3828 3743
355 1811 1201 1857
3236 1853 3432 2602
2260 88 2402 3907
2228 2175 3478 2692
1273 1129 2030 3890
1721 2899 1724 3377
1954 1825 3400 2302
1751 2442 1855 3966
3152 52 3786 1674
3230 2542 3257 2645
52 402 1270 1908
1035 549 2669 2757
2528 1384 3062 1762
2405 924 3370 1254
1689 1502 1828 1773
510 2606 1919 2839
57 537 2042 1472
46 776 2224 2533
2694 1464 3983 3338
1212 2338 1781 3849
1859 208 1892 1213
2088 32 2980 3753
3714 2926 3926 3346
397 1632 2191 2342
1302 1169 2986 2267
1220 2983 3495 3005
344 2750 2386 2788
605 436 2990 2578
382 407 3566 3782
1223 1440 3858 2398
2838 2313 3827 2895
434 798 1484 3166
840 1892 1464 2351
287 905 2012 2281
776 1337 3063 3755
3345 292 3829 2935
2137 2671 3602 3475
3433 1579 3585 3748
681 821 2504 2447
195 3307 200 3842
1685 497 2752 3484
814 472 1599 3443
2157 878 2480 1347
223 205 500 3033
714 1847 2143 1990
556 1656 2442 3972
1644 1262 3744 3346
2650 825 3295 3429
3640 1477 3719 3905
2041 193 2533 427
2387 1456 3844 2976
237 3490 913 3737
288 1220 787 1412
1818 1659 3777 2470
1184 108 1653 3543
420 1232 2754 2329
1231 1393 1821 3061
1166 2134 1751 3280
2073 1901 2627 1985
325 2082 580 2419
1744 551 2724 742
40 1082 670 3068
319 166 426 3486
138 811 3301 1468
1650 1514 2089 1525
611 1765 2896 2305
392 787 3044 3787
664 1023 2348 3610
902 1089 1411 2519
2373 1785 3118 3624
449 2052 3533 2584
2 798 1007 2864
2292 2606 3928 2845
550 2068 1118 2963
380 2236 685 3286
1118 300 2595 1518
1340 1186 2675 3974
610 1337 1417 1763
1382 179 3353 1042
200 1824 1378 3788
1611 1536 2196 2096
818 938 1190 1194
671 917 867 3845
1106 3393 1862 3689
2337 120 3554 588
982 1384 2481 2862
188 944 2796 2006
1264 2291 2089 3704
182 2493 2451 2723
1149 367 2702 845
620 1004 2237 1268
615 1286 1890 2362
2392 2991 3345 3118
2095 97 3063 1526
1814 20 3083 2712
1778 590 3706 3843
190 3629 1397 3703
929 399 1294 3768
281 1325 1517 2242
1422 1546 1745 1688
341 890 3529 3163
1671 751 2014 2829
3201 1615 3882 2902
691 1066 1877 3942
59 1120 3835 1440
2597 434 2678 1222
2965 2061 2982 3589
2637 3121 3098 3530
1503 722 1644 1735
2575 1188 3893 2102
2758 3151 3165 3912
80 1237 1616 2862
682 692 1153 3484
1642 279 2813 2414
588 1455 1208 2284
898 2041 1823 2687
885 640 1877 961
1379 1210 3052 2862
45 315 3771 1874
2349 419 2723 1370
3476 2566 3981 3646
3905 2306 3914 2872
1289 1581 3253 1832
1269 360 1763 2735
1346 2702 3534 3267
1486 1591 2881 2966
2595 1133 3304 1740
779 1265 3067 2221
3194 1209 3506 2249
674 2029 1050 3458
244 2779 2284 2959
387 1396 3124 3521
32 1781 1777 3148
2563 2301 3008 3753
471 305 2165 3932
1641 3637 2342 3849
1310 2134 3816 2300
991 3104 2424 3117
2145 2434 2587 3577
987 2738 1469 3995
439 1821 2789 2662
214 679 3706 2307
136 2732 2204 3764
154 499 3205 3516
70 2481 2192 3298
1955 490 2655 719
155 1067 3011 2118
91 564 1316 1417
932 430 1402 3721
398 486 1615 3219
2072 2063 2924 3737
25 2208 1365 2887
1395 1302 1454 3199
1908 2884 2093 2992
1942 1080 3478 1389
3106 650 3747 2760
260 690 2692 2336
2007 2063 3113 2492
1019 1001 1769 3375
107 340 2782 2766
219 2974 3976 3165
1997 719 3047 3817
778 589 1905 1342
1323 705 2058 3879
2037 1033 2728 3657
394 867 2688 2540
759 121 2309 3976
1444 315 1565 359
1887 690 2608 3773
166 485 1709 1080
938 1598 2997 3855
193 2024 591 3072
609 1225 2287 3706
336 1423 3110 2224
1615 1571 3015 3275
1034 1083 2224 1793
468 553 3137 2799
1811 1112 3239 3973
2478 286 3865 961
964 1436 1032 2862
1170 1633 3102 2332
536 1321 3974 1756
1250 651 2208 3769
1058 363 1665 1430
192 195 2501 583
391 418 3618 3685
757 1894 1731 3938
1861 414 2062 1429
1458 1454 2233 2796
35 683 3746 3214
2048 2493 3272 3656
1894 134 2870 2067
1311 2461 3608 2794
636 707 2266 1725
880 186 991 453
2626 180 3058 3120
1746 2410 2655 3202
3302 1892 3497 2445
626 96 3358 1185
327 2608 771 3661
1537 2418 3638 2805
2850 1776 3358 2283
301 1363 711 2909
455 1838 2087 3512
1471 669 2010 2926
654 2319 3429 3316
1751 2573 2709 3068
1778 567 3713 2631
1682 1027 3087 2585
2279 184 2406 2635
1783 461 3360 1004
2357 333 3954 1098
225 1075 3135 3698
1074 624 1426 1931
1700 2760 3513 3164
2805 1382 3125 3956
3420 148 3997 651
973 364 2470 2794
2625 1257 2702 2453
2162 313 2916 2382
1407 1188 3011 1881
833 600 3185 2644
1845 121 3318 1255
2421 658 3777 1173
104 1937 1894 2601
1152 217 3331 843
2315 2986 2900 3049
2141 1173 3887 2039
441 913 2857 2386
1028 1678 3421 2436
2570 436 3874 1112
1794 1054 3163 2944
118 2039 2324 3585
1588 741 3454 2079
402 2552 2899 2891
299 682 3789 1654
2792 1777 3312 2177
533 765 1595 3028
2151 1365 2461 1413
1230 2945 2219 3489
66 2023 2751 3306
14 1153 493 2512
570 1878 3298 2519
1682 1717 3512 2702
1654 2477 3889 3373
1648 385 3031 3571
2383 1206 3050 3679
1727 83 3365 1465
2372 1381 3975 3674
2427 817 2723 2195
608 1603 1564 2869
1287 2449 3875 3881
1367 2026 3106 3303
1361 2786 3440 3875
958 1094 961 2992
1177 1765 1254 3900
461 637 3396 2134
2716 757 2740 1181
2075 2661 3395 3251
1883 2473 3648 3731
477 656 583 3673
664 282 3610 3217
505 63 2369 3441
357 1690 1706 1929
2571 2073 2910 2439
83 2020 872 2741
1298 175 1435 1154
2275 313 3148 3082
275 1010 2853 3273
215 1368 1668 2574
2625 1261 2887 3550
1179 2943 1835 3459
1512 677 1752 1911
384 1229 3175 3453
1525 3187 2575 3786
2773 218 2844 2036
720 331 1006 2798
816 841 3415 1410
212 546 3881 3735
2341 575 3819 2150
623 780 1499 1065
732 531 3862 2739
1376 15 2291 3702
282 1163 2673 3187
1562 2386 1962 3094
420 115 3405 3851
67 24 647 1651
1105 2724 2178 3341
2883 232 3914 2299
1055 2914 1762 3022
1353 657 1948 1369
1451 233 2415 2189
953 3163 1366 3690
2334 904 2845 1491
2754 849 3850 3725
1943 738 3863 2606
324 937 1968 1045
2798 208 3846 579
472 1756 595 1780
2788 98 3730 2576
50 453 1415 3341
1875 750 2597 1063
1189 665 3792 3374
1940 2844 3573 3863
1374 1006 1403 1228
931 2177 1901 3360
1810 580 2414 2128
1400 812 1722 1797
1005 134 2387 2995
320 645 1073 2554
357 2084 2348 2263
814 1116 2400 3420
3265 1386 3847 3934
298 1374 2044 2622
1339 1121 2622 3236
1160 1069 2488 3355
717 283 1421 426
335 2013 3030 2409
437 2445 3324 3635
1145 491 3339 2144
1017 1724 1796 2851
2155 1907 3928 3698
1866 1583 3453 2248
2019 59 3248 869
931 2872 3061 3600
991 2717 1906 2909
152 2380 941 3070
130 1241 2759 1599
1554 577 3226 697
2206 1579 2542 2318
286 1680 2572 3505
2853 1635 3490 2903
890 1648 2104 2353
324 1954 2327 2297
952 2858 3582 3816
2783 502 2804 2578
669 791 1774 2118
325 1957 3518 2423
625 587 3412 774
712 157 1852 926
1724 896 2127 2467
777 2085 3819 2926
2414 118 3983 2909
1559 2166 3064 3027
1214 921 1485 2985
3602 2752 3980 3100
3650 375 3767 1419
2360 3104 3024 3119
470 545 827 3862
2254 138 3049 874
1875 1245 2179 3328
353 1202 2677 1779
1580 2729 3060 3172
1218 1068 2070 2786
1229 649 3781 3739
3107 744 3449 1469
388 2405 2324 2667
1198 730 2048 825
1382 1148 2290 1350
1152 1192 3769 1216
1707 1227 2210 3680
1494 3478 3860 3862
1237 1216 1583 3970
1575 3966 2865 3992
659 52 1144 130
1484 2077 2970 2239
1651 971 3517 2958
1049 98 1852 420
1488 319 3024 2444
2681 2214 3188 3993
340 484 1979 3633
1580 1488 1604 3102
1999 884 3066 1527
1925 957 2883 2269
510 1642 2890 2617
584 1286 2925 1925
