4000 4000 4000
2138 639 3858 1479
999 3039 1786 3423
1991 963 2275 2990
432 1325 3657 3815
271 305 857 1080
1712 135 2055 485
173 283 2562 632
361 455 3015 1014
995 253 1695 3029
378 940 2363 1831
749 2474 1434 3513
279 1288 1666 3859
523 848 673 2998
819 2093 3754 2318
1132 51 2635 2448
655 901 1322 3531
2172 1753 2643 2614
3533 1424 3679 3561
1585 1262 1903 1596
1184 1072 1968 1627
637 985 946 2244
254 3324 587 3584
55 828 3644 2066
2260 462 3408 3427
1285 524 2251 1628
3295 983 3921 2026
1192 1169 1684 2533
1815 1896 1987 2303
1416 1024 1715 1402
288 1613 2511 2982
1288 302 3276 3730
3394 2818 3491 2896
1082 1174 3265 3972
1157 222 3030 1262
301 162 1980 1437
3222 594 3993 2751
1151 2139 3052 2654
78 1137 1227 3918
978 2033 2524 2506
162 327 3539 2917
1234 933 2003 2849
91 196 1764 1490
1718 1291 1983 2673
1035 268 2086 809
12 860 1564 3604
2359 1284 3280 3553
49 785 712 3852
2557 1289 3785 2839
517 2326 2017 2790
127 1244 2021 1922
1812 2 3323 568
1580 1233 2228 3260
289 1667 2843 2856
1062 2249 2056 3690
931 65 2338 3710
683 179 1219 3056
105 889 529 3121
1080 2219 2513 2703
1445 735 2249 1609
215 50 1075 2482
2106 60 2786 1532
3468 2614 3978 3119
487 766 2718 840
2177 1923 3066 3806
413 1850 2900 2759
1294 2017 2965 3587
525 1702 3333 3696
1939 1340 3758 2924
1856 2326 2601 2973
2046 1189 3201 1789
3354 1838 3513 3618
2143 2587 2695 3390
2685 2474 3463 2542
740 199 2993 2490
374 627 1526 726
2750 1887 3621 2766
3063 1299 3343 1933
1390 3247 2496 3673
1078 2416 2749 2708
1628 2249 2059 3336
2422 685 3799 2145
2216 3334 3020 3640
561 1126 1616 2653
208 410 3450 3666
1786 662 2820 2784
2108 45 2913 3575
875 167 3508 856
2152 320 3810 3748
1649 528 2489 3692
1884 1185 2474 3303
91 1001 2658 1776
1330 2753 2724 3503
346 772 1071 2732
1888 977 2523 1536
573 1481 1595 3063
246 282 1690 2425
1654 2077 2298 2099
2035 978 3675 1808
1560 1152 3230 1373
1068 1508 2772 1930
194 1595 340 3948
3437 796 3758 3287
3574 143 3972 646
810 521 1456 1320
419 2669 2877 3286
1653 616 1899 3679
509 562 3118 2019
2203 2264 3439 3127
24 564 2901 3197
26 1529 3776 2256
1273 2126 2471 3985
2431 2991 3315 3328
1345 1622 3791 3621
1474 1890 3935 2484
485 10 3380 1592
137 1488 2863 2476
3540 896 3982 3590
1237 2687 2073 3543
410 1978 3753 2548
896 1239 3462 2085
301 597 2865 1523
1507 669 3540 3821
41 45 2641 3596
311 728 1537 1093
510 776 565 2169
1572 1336 2637 1664
3286 1852 3417 1962
620 1857 3252 3155
670 518 3049 3693
700 1172 2048 2074
1835 251 3418 2547
902 277 3778 1083
1163 1116 3635 1737
321 734 1800 1151
2695 1277 3269 3415
1207 2046 2571 3829
587 1512 1371 2018
127 1680 3826 3730
1861 3117 2685 3439
182 2697 3531 3171
912 3467 3648 3703
907 1649 2176 3236
2681 2539 3082 2815
50 118 1526 1548
10 642 1914 2555
3174 1723 3616 3226
544 1898 3679 2724
2753 286 2755 3109
2130 3047 2869 3380
1526 849 3037 3433
152 1017 670 2653
319 1944 3049 3816
1563 1576 3561 2916
1579 3108 3815 3907
1141 89 3681 2806
3240 1385 3865 2057
3061 2756 3773 3104
3021 93 3489 2373
1997 2330 3050 3604
1444 1146 3629 1583
1897 1736 2410 3342
800 1543 2879 2564
771 441 1027 3659
1587 2601 2866 3731
1979 1334 3964 2600
995 1936 2788 3446
89 291 1009 473
3413 245 3654 2763
2161 385 3702 1153
551 993 749 1468
665 2634 1055 3576
554 1491 3069 3438
137 14 2538 3595
2671 566 2788 866
344 3734 447 3878
2021 1005 3310 2498
1285 204 1448 2308
872 781 1238 3332
1540 1834 2894 1845
2990 1844 3854 2141
2526 2110 2755 3317
1163 1082 1829 2082
126 2497 2600 3992
1161 740 2135 1210
723 572 1790 1102
454 2975 546 3158
3856 1062 3953 1552
460 693 2960 2028
1751 2558 2699 3017
3363 92 3616 2907
34 755 1592 2843
1548 887 2065 2371
245 1468 1198 3457
1581 792 2587 2724
1423 3333 3725 3729
2197 2972 3933 3108
920 2054 3283 3995
1508 212 2402 3611
2051 1463 3892 1493
1506 1120 2421 3916
919 698 1694 3646
394 3270 1285 3787
225 967 1135 3740
69 653 575 2285
2285 58 2895 1117
1329 721 1469 2284
3002 2637 3458 3035
2477 489 3591 2042
1632 1725 2927 3678
1313 1555 3446 3839
3329 606 3952 3691
129 270 2484 3552
3577 611 3824 3229
1675 1681 1919 2260
186 487 2684 3734
1153 626 2652 726
272 1825 373 2991
327 1402 1426 3857
342 1357 689 3462
537 1200 3387 1798
3050 1156 3633 3641
186 2370 3579 2653
418 710 2173 2672
1365 1200 1542 1273
1117 2751 3201 3581
2407 453 3626 2778
1936 2444 2613 3817
1891 1804 3031 3040
712 3371 1702 3901
2827 1384 3218 1909
2197 1362 2789 1380
3108 3606 3488 3958
2456 2841 3148 3126
577 3285 1700 3513
1803 741 3357 2174
55 897 2594 2666
1235 2710 1807 2817
991 2 2212 3295
1736 1926 2675 3004
1290 95 3684 3653
222 15 2217 3392
841 525 2324 832
2559 1612 3392 2613
1911 2188 3904 3623
1875 863 3237 1657
381 2093 1720 3488
842 314 3446 1282
401 2905 796 3576
647 1277 3114 1395
3535 860 3719 1748
327 3479 2047 3849
2733 499 3271 3772
907 1877 3137 3606
204 2086 636 3579
1190 1219 1267 3735
1 261 137 2754
1427 330 3375 3876
344 1571 2386 2108
1434 794 2110 2420
1116 805 3777 1485
973 2548 1494 3707
3086 284 3590 3874
553 3880 3764 3975
265 737 3503 2154
698 2517 2925 3293
3245 81 3455 3550
1389 1738 3587 2828
689 2518 1867 3957
2465 1364 2495 1607
1458 126 1638 2938
1954 2050 3205 2306
518 1838 2856 3463
792 629 3943 3300
1855 1478 1985 3653
504 1250 3543 3402
38 855 266 2157
2169 2570 3917 3598
1032 1337 3299 3871
305 786 2914 2652
714 1027 3946 3279
258 753 1750 1830
940 2969 2648 3370
1693 1331 2444 3087
1160 476 3079 575
975 2170 3230 2842
1322 1095 1641 1975
1183 137 1620 3720
2779 1288 3440 3894
968 2542 3415 2915
1254 1558 1998 2209
747 337 1812 1555
2387 1122 3686 1664
3178 1564 3199 2686
430 1094 788 2445
2378 36 3375 1862
832 1845 3467 2298
1838 1978 2137 2588
3313 703 3995 3573
171 2271 2595 3058
385 2653 2333 3531
2123 1150 3323 3540
1014 2537 3489 3109
457 2060 878 2126
935 3372 2975 3489
1423 3117 3083 3785
1289 423 1496 649
319 1620 2440 2043
387 2683 2566 2958
1355 446 3113 1602
355 1364 2560 1758
1015 2548 2442 2738
453 663 647 1706
210 397 1121 2299
681 1604 3262 1894
1513 1438 2260 2952
1374 2024 3467 2988
1271 1708 2255 1783
37 24 2458 3795
2420 1837 2903 3772
11 1119 42 2766
309 500 3510 2642
335 385 1276 2780
780 2748 2900 3484
514 1480 3884 3061
1145 49 3081 3356
254 953 3822 2635
232 2192 2185 3044
622 1532 3502 3240
661 1310 2602 3504
1770 1233 1938 3230
2370 1175 2870 3633
229 1523 3069 1862
1038 969 1345 1108
980 689 2172 2652
2044 722 2932 1581
426 2016 1826 2835
959 1419 2945 1484
705 14 1112 143
92 2312 3318 3313
685 2385 2718 3345
448 338 871 1766
181 3137 2036 3856
509 1953 1425 3699
2297 444 3701 3628
3690 139 3798 1717
484 190 3440 1363
371 122 2730 244
412 613 3762 3140
838 3600 3323 3664
213 2548 3587 3513
841 1788 1600 1906
1052 839 3869 1949
2657 498 3996 1194
335 2968 2734 3902
1973 2035 3641 3381
175 3297 2210 3533
194 297 943 1876
2741 3271 3656 3547
3301 134 3768 1401
868 1150 888 2203
1987 316 2928 386
1149 1312 3872 1851
2742 1348 3737 2713
412 691 2662 2513
1924 1487 3236 2980
2188 796 2677 1567
2492 2494 3164 3947
385 2763 3341 3028
615 1335 3372 2204
2784 314 3278 1551
322 1038 1777 1923
867 850 899 905
2039 2228 2334 3503
1484 252 1608 1687
10 3345 855 3535
1469 905 3195 2167
1117 477 3358 1471
2536 384 2877 3660
591 583 2717 1914
1160 146 2076 1495
299 533 3624 789
1588 596 2415 804
3364 1644 3491 3774
1673 1136 3841 1948
471 1304 3874 2647
1320 1290 2039 3104
249 647 2131 3794
411 3431 3351 3677
652 2896 3370 3999
3099 653 3292 2090
1765 114 2937 2986
127 2539 738 3503
65 2494 708 2800
1432 81 3967 2686
395 833 3278 1227
3651 333 3915 847
356 627 393 1866
856 1425 2933 1649
611 165 2941 3211
1998 690 2495 1680
2507 382 2675 3335
175 3078 3972 3339
2582 1437 3420 2600
2414 97 2460 2418
721 184 1903 2834
725 1299 3993 3363
103 1984 2155 3156
2110 858 2467 3367
738 1213 3159 1362
2735 533 3000 3891
2024 400 3761 3441
2069 2550 2230 3035
3090 119 3396 1978
3138 293 3568 1210
2904 25 3690 1902
947 925 2765 2563
2461 229 3005 2812
2480 1528 2576 2246
2988 264 3423 3537
1090 2421 2223 3251
750 1433 3732 3611
1772 736 3412 1211
352 980 846 1375
37 743 3628 3694
1658 932 2764 1321
2680 289 3347 2083
532 974 586 1044
2828 1150 3432 1477
448 133 676 1355
1222 2090 3069 2993
80 991 3834 3854
931 22 3427 3630
280 1276 2181 3980
1415 1959 2060 2901
1186 622 1266 3772
967 1468 1021 2473
657 1105 3084 2741
1154 186 3124 1419
2014 432 2689 2011
334 389 1134 1986
126 496 2421 2213
657 767 2181 1200
634 3118 1104 3923
1438 715 3749 3990
1296 2144 1457 2288
1490 1784 2025 2409
480 2363 2571 3617
3437 894 3686 1050
548 1555 1767 3621
602 698 2406 2398
1467 2155 2116 3425
274 1546 2772 2860
1779 1991 2621 3883
2244 583 3503 1171
653 1806 2058 1856
689 499 738 2139
3670 2808 3729 2987
1204 155 2697 2059
66 172 966 1610
1620 616 3953 3103
296 1272 3439 3643
1101 400 3149 1044
1594 2117 2473 2420
1755 2415 3576 2889
366 3297 3696 3832
1281 864 3066 3038
2725 1677 3640 2150
3392 73 3665 1995
1444 1763 2705 3148
1367 846 3886 3725
477 338 1101 1436
2488 1562 2872 2871
1315 3372 3806 3975
1435 701 3650 2945
1473 1134 1762 1440
2064 2705 3438 3904
3196 3369 3289 3537
65 1836 1336 3298
2229 562 2425 2896
950 87 1638 517
432 1431 3774 3375
921 481 3201 850
613 146 2612 1234
1956 2009 3031 3516
1776 2768 3060 2852
1548 3215 2704 3376
919 785 3228 1084
2974 3444 3811 3618
2254 1054 2850 2074
1952 242 2524 2747
1679 692 3489 1388
685 1074 980 1593
1763 677 2424 3208
2619 2688 3134 3750
2190 1515 2680 3974
2120 3789 2986 3963
2695 1237 3717 3639
1093 597 2362 1726
211 2892 1823 3681
3070 249 3093 1339
1906 2445 3335 3735
1507 2079 3320 3015
575 607 2268 1029
162 901 1075 3377
1792 2364 2882 3310
1958 1570 3085 1976
495 336 1114 2838
56 1410 93 1489
262 1783 1210 3795
3010 253 3113 436
1389 754 3134 2665
1334 830 3484 2306
219 1527 610 3377
2996 1437 3286 2102
2723 469 3802 2833
987 325 1961 1697
2132 640 2897 2613
3305 2732 3674 3671
141 1505 1395 3203
97 2672 2279 3195
167 1141 1939 3326
213 441 1420 2566
477 2783 3260 3798
3890 651 3976 704
317 1935 2590 2015
182 2093 349 3724
993 941 2288 2363
775 1165 2969 2130
2174 1407 3701 1454
3200 1351 3485 3265
2292 1078 2905 3916
1384 1828 2984 3317
1367 456 3466 3956
722 3256 1188 3591
240 2313 2265 3522
1032 2271 3114 2486
1221 423 2265 1201
218 119 1958 887
410 568 1780 1722
2986 2847 3970 3156
744 924 931 2739
1902 807 1986 837
1111 2288 3636 2488
2363 1566 3951 2424
1216 1427 2211 2951
3032 128 3844 1324
1539 1264 2027 2016
493 329 1263 3782
105 43 149 2338
16 982 2698 2927
746 1337 1440 3773
243 3708 1351 3915
1683 507 1911 1667
2743 841 3474 2122
1601 1470 2479 3899
1627 994 3730 3483
1080 2001 3179 2285
2353 19 3988 2535
74 1260 2234 1782
2266 956 2950 2584
1287 348 2552 468
920 2784 1475 3536
69 2905 79 3158
727 3001 2195 3888
184 846 561 1339
2197 673 2669 2972
770 946 2515 1915
407 885 1018 1413
777 455 2472 3475
1108 1502 2856 3217
2006 1760 2309 3350
2020 1363 2170 2923
1132 991 3974 3011
543 337 3977 2693
1749 121 2153 1618
360 467 1482 2760
1024 2328 1551 2720
565 3599 613 3709
1307 42 1901 1633
409 825 907 850
256 2734 2682 2782
1666 309 1670 3227
55 2628 2770 3545
3440 567 3641 2338
867 798 1821 2425
612 744 2739 3440
796 797 1966 2075
240 282 2960 414
2669 3744 3329 3791
934 767 1157 1638
2386 1339 2807 2274
1438 82 1598 1653
2026 962 3896 2080
1236 103 3442 1277
1347 2572 3758 3509
503 1469 2585 2342
379 279 2054 612
2510 1808 3549 3831
2407 622 3329 3574
251 1491 1644 2951
492 2560 3898 2787
2163 1901 2581 3361
450 1107 3529 2006
836 2280 3131 2311
1178 732 3908 1598
1014 598 2669 2831
380 2688 3822 2831
3064 216 3819 1360
3078 155 3560 969
2703 407 3944 1122
3229 2138 3939 2234
1745 564 2158 994
1538 2802 1692 3438
1649 1215 3683 2980
846 2956 3171 3394
315 420 2059 3090
2156 248 2560 992
4 2353 701 3020
1469 1160 3629 3752
2321 1398 3770 1441
1453 42 2734 1259
416 1138 2272 2446
2480 140 3968 1304
2673 643 3466 2440
346 553 2193 1348
1529 2773 2641 2898
142 843 3893 1391
1876 984 2454 2663
623 121 1697 2985
1274 529 1336 1486
762 628 3876 3912
1741 472 2204 2446
2673 1453 3206 2241
2114 1127 2577 3659
938 1651 2761 3770
880 2011 2780 2094
2442 1131 3275 1941
82 2239 143 3381
2837 472 3871 1096
1583 1477 2824 2259
3 2825 3976 3478
1309 2423 2392 3913
2633 1127 3822 3633
1074 2171 3986 2716
150 309 2797 478
450 3379 2007 3627
1264 1111 1814 1983
2388 1150 2606 2942
1007 1675 3375 2475
2340 1511 3479 2016
3142 3221 3423 3931
209 1266 1093 2631
2595 294 3442 830
874 870 1901 1518
2008 633 3036 3441
1036 701 2041 953
923 2292 1067 2771
844 361 3635 2103
586 2077 3655 3989
811 3006 1708 3692
1400 1124 3312 1857
1368 289 1783 2573
3262 2734 3311 3248
464 690 2840 2036
754 3080 3137 3496
1481 670 2546 3744
3336 1532 3808 2562
373 3153 857 3914
2868 2160 3036 3482
1868 362 3947 3519
2788 3803 2842 3970
547 3417 1536 3473
1969 223 3601 3457
124 1382 523 2095
1739 2256 1745 3858
2958 2838 3711 2905
679 2094 1017 3494
1182 3596 3744 3980
2833 1814 3894 2198
701 1143 752 1581
73 3077 1154 3529
1550 2567 1633 2992
1128 1214 3155 1770
490 605 1862 3061
2055 538 3767 2961
588 2723 3723 3831
842 823 3682 3805
1194 933 1291 1448
1921 1454 2516 2676
832 422 3742 3006
2153 835 2783 3708
1820 2478 3112 3937
2418 2031 3549 2910
686 233 3032 2521
2049 537 3701 1105
1113 125 3985 3470
2166 2238 3424 3423
464 1550 3947 3655
2749 2616 3232 3526
1988 1731 3941 3538
82 1536 2133 1820
290 2836 2736 3345
2588 3232 3440 3806
1422 866 3488 2471
1610 1907 2038 2827
469 1846 2138 3473
474 2195 2967 3755
2224 1734 2502 3642
2575 970 3116 3972
1393 126 2886 1442
327 1357 579 1623
511 1798 2088 3568
2802 318 3297 1475
1385 448 2953 3505
531 1789 3939 3680
421 3259 2573 3822
852 1970 2928 2055
197 2515 3718 2556
921 1033 1913 1740
1892 473 3893 1486
167 1507 3101 2656
2025 339 2670 650
705 83 1141 2581
2837 495 3637 2399
554 493 1136 858
1700 3418 3427 3667
3191 1245 3280 3732
2433 1971 3523 2399
1485 527 2356 721
782 743 1092 2414
371 1820 832 2579
838 1532 1973 3963
1886 1209 3472 2542
218 389 1035 888
1254 3649 3077 3951
2074 1420 3996 2505
808 1978 1202 3914
2905 2329 3040 2923
48 2082 2581 3941
963 666 2998 815
2145 908 2602 2429
1097 514 3578 1534
369 407 3400 3266
1686 2075 3235 2433
299 116 1730 1266
55 2125 833 2610
51 436 1586 875
486 271 2348 3384
2940 3168 3613 3206
2731 1551 3850 3366
860 641 1198 2232
780 173 3499 2983
984 1546 1104 2588
254 295 1012 1636
1834 1286 2533 2942
560 2261 1558 3268
3120 621 3738 3132
845 3343 3533 3845
276 1513 887 3470
1049 2616 3470 2799
1721 2260 2938 2812
392 927 2238 2834
415 2494 2679 3834
1415 1000 3857 2411
835 224 3553 1451
987 797 2086 1434
54 1892 3961 2669
1408 774 2305 999
328 2447 499 3222
259 111 3093 1932
1440 408 1553 835
1386 1034 3621 1843
2011 1016 3006 1847
646 2166 3886 2515
1308 2664 3066 2965
26 1830 692 3377
952 1722 3342 2495
575 1202 2965 3825
357 1627 883 2211
2769 874 3594 3791
682 1768 3937 2467
2368 2524 3269 3929
1340 3206 1981 3874
1365 1859 3181 2769
1848 1862 2655 2544
484 224 777 1760
313 1655 975 2292
2133 2735 2792 3945
337 448 402 1580
541 643 1987 3940
1289 1048 3384 1858
1459 1925 2871 3446
1852 311 3513 3663
1395 338 3043 1914
1844 397 2863 590
1655 1637 2992 3201
1268 2511 3432 3869
236 2470 1766 2873
248 793 2145 3577
224 1683 1916 2238
1399 3226 2495 3445
1342 1255 2614 1917
34 806 1761 1775
395 1801 2172 3735
1012 2027 1582 2551
1792 37 2090 1034
1230 1775 1853 1980
94 1885 744 3796
768 1996 2212 2944
1159 3627 3702 3845
2766 142 3090 509
464 909 2504 3351
695 1199 2079 1295
3296 1134 3796 1667
1871 513 2965 3239
599 1579 894 2738
1198 167 3259 3658
66 1821 3398 1906
971 802 1296 3031
1163 654 2095 3515
1719 55 2313 879
169 2362 2446 3689
1164 357 3564 2693
3108 1984 3467 2064
289 1718 517 2057
148 235 2116 978
857 339 1486 1494
1779 2963 3091 3176
697 76 3538 3807
2991 2220 3983 2665
330 1417 400 3698
15 998 1828 2302
53 1815 1675 3749
497 107 3225 2681
2059 138 2923 1047
935 623 1792 3312
681 1050 3976 1314
1995 631 2880 737
837 1890 2033 2742
236 1337 838 2344
281 37 776 1598
3209 124 3523 3119
1854 189 2261 751
1031 3300 2833 3568
320 2384 3605 2674
3512 2457 3796 3048
1 818 1050 2717
1005 471 1725 3210
2599 10 2894 1023
1079 128 2129 2206
2335 3243 3345 3425
1575 2735 2514 3952
185 3198 1672 3726
368 412 3811 2517
908 1026 2876 2538
1481 662 3161 3552
568 1245 1186 2962
1030 1548 3446 2002
2841 122 3441 1740
725 1552 1312 3974
3561 156 3674 673
433 1617 3831 2519
2434 2600 3234 3988
440 263 1924 2619
1307 2160 3500 3161
1516 847 2986 1988
1212 1210 2185 3275
473 277 620 2592
102 1172 921 3744
225 2346 3019 3326
1908 47 2887 1032
651 573 3165 2368
750 45 2838 1167
1597 817 2528 2800
3172 2748 3489 3840
1736 550 2348 1325
3312 2103 3543 3278
2016 28 3685 52
982 1556 1264 2199
596 594 2234 3185
253 2776 1566 3341
84 2891 840 3646
1020 185 2440 631
1862 204 2425 3914
2914 1057 3605 1276
33 213 3488 1218
1187 312 2865 1195
1441 1405 2215 3941
212 269 3407 476
1944 2464 3277 3162
957 466 2077 1097
2298 1232 3181 2130
1025 977 2946 2391
2302 1891 3667 2592
1455 381 1899 2164
2203 1203 2620 3283
131 27 2487 1517
607 851 2414 3460
984 2137 1245 2945
2201 565 3892 3985
408 407 408 1644
518 600 3527 2006
1417 1645 2981 2600
805 3338 2532 3662
1978 1049 2412 1265
2158 53 2361 270
2122 1645 2277 3690
915 1883 2950 3374
2292 836 3341 1595
957 624 1170 3723
373 200 1043 1334
266 887 2223 908
1089 58 2867 3443
1876 853 1973 997
2107 331 2560 1677
3817 106 3958 657
1141 410 3841 3690
2909 2604 3108 3253
3149 1386 3505 3289
16 1155 660 1956
544 451 1653 2128
904 973 2175 2010
3625 2201 3824 2276
1321 3954 3121 3998
830 164 1157 456
1423 364 3234 2751
1266 1111 2405 3877
3425 405 3945 1921
1244 1474 2678 2911
2931 1105 3260 1350
3002 511 3802 3285
510 2060 1576 2459
88 338 2858 1860
840 1913 2742 3388
1806 1789 2971 3249
1104 1388 3595 1443
587 1331 1845 2390
2439 1923 3421 2223
300 1570 2156 1687
298 3635 1881 3650
2673 3376 2788 3986
1596 74 1777 3289
1859 570 3802 3908
1494 1676 2727 2015
55 117 1363 674
1458 2109 2432 3226
1899 1570 3767 2365
476 1984 2310 2306
919 283 1393 1123
2309 262 3885 2917
298 2137 1378 3861
1990 995 2472 1702
362 137 3908 3022
1018 60 3875 2266
3252 3407 3307 3626
230 342 2237 3374
1058 432 3563 458
48 838 1465 1974
2278 3080 2429 3563
379 25 2748 675
457 1068 2077 3354
1923 2927 2235 3195
1347 798 2417 2347
826 3279 2070 3861
1915 388 2618 3056
672 299 3393 1879
3041 628 3828 1041
2219 137 3832 3295
1408 756 3487 3712
1633 123 2117 3452
3770 2266 3778 3781
3070 1340 3563 3746
1408 1618 2878 1647
554 152 2762 581
623 1357 3224 3024
3149 2825 3153 3193
315 424 3583 2688
2341 2196 3132 3221
858 1618 1263 1864
949 3001 2526 3364
189 1344 2050 2238
1617 173 2359 3674
319 170 2811 278
889 446 2851 1681
157 417 386 3890
760 59 878 3467
856 1736 1262 3161
145 2468 2257 3797
52 3252 575 3895
1623 192 3977 3874
49 2781 356 3637
1916 1384 2545 1894
788 846 1211 2957
825 36 1918 1297
3436 1659 3884 3619
371 2013 1477 2891
995 1596 2671 2072
978 2107 3096 2739
3308 1516 3788 3268
1447 858 3827 1129
2807 584 3914 1664
2810 886 3746 1959
2894 596 3944 2559
2952 834 3394 3844
1605 777 3346 2633
749 2915 877 3884
25 2870 442 3305
512 285 1218 1552
1131 2559 2817 3508
2324 1016 3794 3103
2915 1370 3488 1669
230 3084 3427 3510
1029 1013 3907 1075
482 1543 570 3141
2419 1134 2553 1869
2957 1294 3489 3837
199 965 3322 1356
997 1409 2830 2995
533 683 2988 927
711 28 2177 3235
1619 1455 2148 1476
1873 514 3673 2598
708 1871 3322 3897
465 2765 1815 3658
1242 781 3350 3567
1810 1600 2350 2287
812 274 2289 761
214 317 3345 1728
1888 1195 3640 3828
135 594 926 1009
1650 194 1958 206
1919 1187 2600 2764
2217 680 3208 3418
3123 1136 3847 2008
205 480 3963 2531
2152 418 3533 2832
1808 410 3533 3544
2024 241 3821 2946
422 1647 3731 3186
135 272 2036 1026
3301 2120 3597 2443
793 357 3746 2335
846 2283 1263 3229
781 833 2221 2722
1106 817 1788 3984
2974 1438 3148 3462
2558 3619 3351 3668
2681 720 3782 2325
3242 1768 3275 2471
2239 28 2739 2179
1746 1782 1875 3756
1577 19 3737 3689
1932 2586 2253 2908
338 80 1235 298
3416 1331 3568 2572
1767 1702 3179 3705
1 1031 888 3998
2443 2943 3783 3898
1250 118 1717 2528
2170 1818 2727 2266
2024 276 3703 1807
193 3562 3833 3798
1935 1984 3597 3724
186 840 721 2997
696 782 3853 1534
3243 740 3301 1122
1455 954 2842 2416
540 1541 3712 3691
1979 199 3078 3811
3733 1266 3907 2907
1821 818 1937 3774
1127 1235 2927 3200
173 3296 3086 3669
1542 2220 3485 3280
2601 2280 3008 3390
229 2708 2403 3930
64 219 1501 3530
753 154 1067 337
2030 672 3782 1874
2014 1920 2139 2521
326 904 1108 2847
285 1483 2558 2868
893 1993 3943 3176
1778 428 1782 1447
1126 108 2703 2204
347 1158 2602 1679
1887 1091 3374 1314
2507 2378 3771 2880
804 1042 869 1167
1257 671 3289 1000
1129 2841 3811 3076
1059 594 3082 1699
928 2113 3696 3649
1988 1183 3467 2117
1265 1993 2114 3077
3129 237 3613 3560
388 1207 3438 3997
1108 2205 1828 2678
1014 174 2638 2269
194 639 1522 762
1775 1522 3022 3671
1175 40 2262 993
505 1320 3412 1444
47 268 2871 761
1215 2313 3550 3324
2691 1170 3544 3609
613 2594 711 3210
3042 304 3441 3902
502 889 2965 2741
1410 1369 3866 2190
599 794 1631 3992
2859 2275 3569 2505
182 2676 2575 3635
635 1128 3637 2595
2120 1079 3622 2143
369 81 1956 3568
190 184 2744 998
2327 1809 3771 3132
1621 682 1974 889
63 1218 2907 3828
276 724 2402 2706
790 1156 2756 3020
1192 181 3228 483
969 651 3595 2931
910 1075 915 1825
1646 146 2484 820
614 1372 3903 3200
333 501 1354 513
3282 151 3577 3645
1802 236 3896 1028
609 601 1861 755
2282 1058 3466 3889
1695 2973 3655 3643
766 783 1467 1741
2233 2807 3516 3327
1395 171 1796 401
704 69 796 1633
2363 451 3380 2354
1416 2368 1930 2945
1431 1361 1914 3326
1277 2555 3747 3073
2591 819 3157 3367
1823 1363 3890 3788
18 561 1629 2550
226 61 3444 1107
916 1313 2292 3734
711 1072 1361 1396
1515 1605 1580 3595
1161 329 2552 2707
773 3575 3370 3870
105 1937 1876 2742
1699 369 3209 3512
764 1839 3501 3280
34 958 1280 1758
392 1461 1646 1858
2667 2102 2737 2147
3211 138 3243 1789
191 235 1113 3856
494 2412 3598 3747
230 1379 2640 1654
643 320 2760 2769
1311 1562 1579 2139
2141 455 3861 1738
76 776 1262 1937
85 2161 3392 2339
2589 2840 3654 3500
748 794 3415 811
202 490 3583 3963
263 2090 667 3221
1073 2270 2513 3128
1748 3136 3110 3578
1624 486 2442 3201
2048 954 2276 1723
101 921 3691 3333
853 567 3372 3627
662 1313 1452 1585
957 632 1730 3866
2633 905 3168 1442
406 306 3176 3103
260 951 3063 3223
3277 3132 3320 3714
285 3540 2949 3935
999 183 3723 2846
1926 3377 2463 3511
2513 1073 3463 2566
245 834 246 3305
139 2545 3538 3001
1643 590 1748 1222
801 670 3856 2537
610 2265 1361 3404
1321 542 3693 2679
2650 885 3574 1393
1806 820 1866 2691
71 1813 894 3503
130 1697 3377 1964
1452 1196 2012 1869
816 55 2533 2539
1810 1243 3599 3724
216 677 1460 2388
1891 1856 3800 2483
510 1128 834 3697
1485 3378 2909 3962
1411 3032 1445 3730
486 927 1677 3881
2291 16 3438 1858
2413 1533 2752 2168
694 2913 3221 3571
593 1958 2208 2422
604 368 1417 3662
1435 633 1462 2091
357 468 1847 2889
1300 2801 3101 3462
1588 2898 3749 2899
732 1504 2245 3823
691 2465 2461 3851
172 1081 3453 3690
1 1468 1059 3735
480 2387 1228 2421
2250 3174 2627 3781
1489 3269 1732 3520
495 2398 1065 2856
2565 1785 3504 2886
2184 493 2347 3997
23 608 1212 988
216 1453 1330 1756
1188 610 2405 3381
2194 1520 2805 2196
2051 3507 3954 3618
1076 1504 1204 2854
1042 1084 1410 2018
1261 88 3303 447
1219 298 1968 357
834 2678 3525 2691
1383 812 2389 3611
374 917 3245 3386
1514 2133 1874 2281
2705 178 2963 1764
2355 1881 2686 3918
95 2633 359 3964
1090 863 1131 1664
1473 212 3744 675
1860 902 2517 2334
2582 430 3457 3512
470 1562 1194 1570
2883 863 3266 985
64 1968 3339 3402
2814 1683 3852 2100
233 2943 1659 3029
525 283 533 3979
300 455 1457 2845
395 628 1038 1755
1392 802 1445 2799
603 2974 987 3573
699 3309 990 3611
1781 1665 2127 3600
2065 1933 2600 2723
1082 1223 2096 2781
391 1960 2046 3032
2926 515 3788 3854
2337 2094 3888 2186
1493 696 3775 2363
494 1573 3849 1623
1406 1505 2960 3975
1097 3539 2451 3624
1045 3237 3772 3310
426 625 3238 1843
348 3044 3792 3569
634 645 993 3808
2243 214 2261 1366
221 2345 2333 2351
735 462 3750 501
572 232 3866 776
2445 525 3011 3936
3424 613 3943 2748
2186 353 2287 3089
441 3191 1518 3200
3891 2297 3985 2779
1388 860 3123 2473
