4000 4000 4000
1136 1810 3120 2799
2012 1186 2731 3281
1165 1080 2857 3726
673 334 1684 3684
3080 1608 3466 1801
2819 365 3151 2121
472 1533 2524 1651
327 1522 3167 3935
1262 2413 3506 3472
2041 2096 2569 2616
614 1057 3739 2242
3422 246 3754 2608
1126 315 2265 409
1579 1059 2591 2706
1296 463 3988 1950
1809 1655 2991 2485
1952 373 3766 1217
2638 349 3042 3406
1347 1987 2625 3565
3805 266 3975 3234
1289 1172 2405 1955
2482 1204 3913 2682
1592 1724 3753 2266
421 3708 3462 3744
1501 477 2093 3902
302 1440 693 2062
173 1420 2788 3221
2375 471 3532 1210
625 1122 2580 2998
113 1207 149 3011
2197 1491 3848 1616
1878 1001 2024 1783
438 38 740 3743
2255 1012 2766 3710
704 1358 3314 2958
1489 402 2562 2823
321 1667 3145 1691
2182 581 3605 1028
1005 165 1927 1659
296 701 2458 1448
1338 2422 2946 3940
1956 2210 2688 3807
1426 119 1496 1963
296 49 1505 3508
496 2434 1646 3912
2552 146 3211 2436
591 2868 1318 3709
3817 794 3986 2296
1381 1532 2313 1942
274 2638 966 2848
2967 1507 3406 1508
137 375 2970 2087
833 345 3940 848
1122 2392 1992 3444
695 1216 3489 1319
2894 455 3503 1427
570 1957 1805 2903
256 229 749 3475
370 850 3931 2013
1418 977 2200 3278
3519 445 3923 2289
226 2076 1502 2535
910 1677 1357 1892
1877 2498 3948 3915
104 2671 335 3659
2513 3049 2738 3657
1257 1992 1320 2863
797 1158 2363 3628
504 7 2978 3768
1260 1213 1685 1341
1364 714 2913 2072
2393 34 3184 1554
516 413 2044 2730
406 744 1217 2389
49 871 1002 1319
947 124 1950 2656
1730 1212 1733 2063
3121 1333 3328 2122
1354 57 1369 2061
3466 243 3957 2625
519 591 3386 608
164 3556 1120 3831
1621 4 3705 3186
3897 101 3915 270
1368 190 1894 1852
2629 1757 3773 3556
58 3157 272 3450
380 1739 2963 1850
890 2136 1278 3408
348 1619 2082 1994
1204 2265 3006 2398
505 2583 3131 2665
2750 103 3392 1349
1935 1059 3301 1894
480 1976 943 3055
440 3600 517 3672
1576 209 3498 2624
1477 159 1713 3902
1963 1324 2042 1792
1523 9 1623 291
2155 1617 2523 3672
1132 1689 2894 3236
923 533 2473 3118
646 776 2020 3566
778 759 3326 3899
2803 472 3593 1597
284 714 3512 2783
621 1940 1510 3836
1070 2173 1189 3425
162 420 2431 1564
1912 2142 3694 3652
1634 472 3909 3176
1070 335 1911 2860
624 829 2578 3538
2277 1791 3941 1979
565 1473 3775 1773
2821 1292 3882 3226
931 1401 2298 1408
559 104 703 395
493 1577 3620 2866
746 1327 1074 2859
3027 105 3819 3490
2142 2227 2427 3546
954 3193 2885 3286
848 329 2001 3981
1410 3007 1804 3785
1402 845 3562 3071
742 1924 3406 2409
210 96 261 2585
125 2183 926 2781
1737 34 3683 820
808 410 2315 3941
2416 525 2523 1257
323 2140 1270 3641
1169 2348 3483 3070
1827 666 2283 3625
2392 1794 3772 2235
97 1344 3224 2808
70 2229 1998 2413
2674 1992 3473 2091
535 93 640 3042
2113 1972 2169 3871
237 166 1863 3196
1534 2900 2083 3844
2216 2496 3833 2697
106 235 3743 556
240 3735 1997 3993
1195 424 2536 1369
3148 2354 3411 3453
2092 801 3048 1064
2282 688 2579 3958
3289 832 3301 2254
1524 2126 1755 3482
525 2733 3422 3825
334 599 3956 2649
1327 728 1809 1430
2780 1289 3910 3533
455 1109 3696 3312
2849 766 3164 3002
1445 689 3832 2030
595 102 3732 2894
1805 910 3180 1752
445 2280 590 2765
2188 3232 3214 3853
367 1097 2801 3067
2368 87 2469 3942
2740 882 3454 1081
439 1267 1894 3138
282 3250 1515 3459
3386 1134 3990 3854
928 841 2606 3565
153 462 3353 907
3232 2232 3825 3801
2686 1092 3106 2298
1941 3104 3517 3451
496 403 2209 2799
1684 1313 2125 2051
487 598 2547 1184
1162 1148 2737 1514
1705 1215 3758 3098
1158 762 3759 3994
1344 1307 1491 2994
383 2004 1652 3886
2392 3543 3921 3580
1604 3807 2264 3821
3190 258 3996 2820
1099 2816 1875 3668
1418 1579 2198 2315
408 2533 917 3998
2721 1036 3415 1083
1846 2214 3849 2864
3093 2269 3466 2315
1165 436 3962 3708
656 644 3125 3357
105 265 1959 1935
1213 1658 3251 3270
1393 1573 3102 3162
2039 1048 2357 3052
2790 384 3811 2361
2107 1446 3596 3479
498 1454 3899 2087
1228 835 3083 1683
942 318 2097 2000
1691 968 3228 3514
201 135 1848 3346
1289 495 3193 710
59 2343 3422 3872
1433 2936 2435 3705
2169 322 2599 1879
1373 2276 3874 3909
1688 491 2905 2932
119 1660 2726 3295
22 1197 2180 2048
3218 1235 3820 1637
1783 1563 2671 1577
2372 1252 3884 3931
983 694 2005 1787
1345 450 2556 1402
2723 608 3025 1448
2555 294 2881 449
132 500 1537 3514
703 1521 761 1640
1434 469 3900 2916
114 1140 936 3298
707 1932 2593 2340
752 1125 3865 1942
2368 739 3655 1099
1253 2337 2327 2390
1232 3374 3224 3853
166 3020 3218 3209
2728 2768 3839 3508
248 2240 2267 2252
1458 2981 3145 3583
2155 1018 2946 2574
1321 744 2600 3167
1951 3109 3214 3498
703 460 3274 2685
2880 1073 3324 2154
388 1341 1339 2821
2278 597 2343 2609
590 1652 763 3721
586 1392 1176 1792
1544 38 1745 1373
760 234 2536 608
1721 449 3480 1522
91 1987 2472 2171
1585 2976 2894 3300
1430 835 2046 2048
2001 2070 2576 3834
908 1024 1548 2979
233 585 3348 1047
900 619 3569 3062
329 3324 2728 3402
546 2584 3540 3809
1459 973 2176 2841
269 1718 1609 3473
1476 112 3331 1151
1741 283 2876 3737
1187 1343 1479 3676
820 1155 840 2452
2117 1413 2123 3221
2831 975 3828 3716
678 3205 2205 3566
2175 477 2266 2626
2487 2061 2774 2406
2823 598 3225 3214
1169 376 2401 964
2001 359 3431 506
661 2226 3906 3798
649 2626 2337 3884
1400 1068 2856 1540
773 646 2009 3101
1949 743 2193 3675
29 294 486 2574
672 2896 2592 3121
1011 3139 3052 3808
1544 173 1549 728
1533 3152 2132 3157
1425 2537 3532 3609
139 1298 1505 3556
992 1748 2091 3053
656 173 1434 3175
276 1096 1889 3027
1715 3345 2336 3874
1503 1853 2338 2631
1069 2323 3713 3702
3178 1844 3446 2669
3442 2405 3685 3409
457 3 2502 3352
919 1488 2196 3458
2212 796 2539 1788
236 2450 2138 2655
1369 1141 3172 2789
1073 911 2532 1787
2836 881 3893 1369
689 3581 1635 3693
306 2105 3189 2486
724 2479 1396 3278
2963 1562 3514 2106
1094 598 2014 1774
1053 1982 2308 3522
3971 247 3985 3237
1989 569 2010 591
1465 1098 2011 1108
1299 1407 2807 3813
3440 1361 3886 1758
2575 1624 3396 3977
836 1202 1638 2302
629 2896 2164 3420
1136 2387 3620 3236
219 1439 1701 3129
1998 2971 2365 3032
2899 92 3404 140
512 30 3779 1249
741 1669 1581 2638
2928 3646 3344 3710
768 1675 2720 1827
2890 2521 2940 2812
1786 1280 2393 2148
2781 626 3137 1983
585 2703 2169 2944
1758 3460 2293 3840
851 719 3461 1158
822 2877 2021 3597
1634 702 2238 1536
1939 2125 2439 3643
352 2230 390 2708
1600 716 2031 3956
2717 2169 2736 2219
410 247 3427 1177
3133 1558 3201 3549
1173 2793 3602 3341
318 2173 1229 2816
1713 629 2573 1882
427 1293 1845 1861
1263 3572 3462 3582
2580 2604 3994 2628
1434 66 1943 3474
820 1958 2952 3268
1542 1411 2173 2292
61 2046 473 2946
2968 488 3234 3561
985 965 991 3550
152 340 1363 1326
3069 3429 3532 3744
1369 631 2930 3047
3554 1836 3646 3120
1076 655 1085 2712
197 32 2795 1502
3165 2461 3335 3372
283 1649 1536 2389
2078 3054 2388 3164
1040 3189 1302 3730
2121 1694 3942 2873
39 2762 1244 3371
2379 1424 3470 2856
525 2463 1378 3116
265 1176 741 2605
82 2266 446 2718
39 108 127 515
1584 1445 1914 1953
1585 1707 2999 2928
1682 2485 3669 2714
2495 803 2844 1888
407 3007 1499 3621
1307 705 2768 2494
2808 3289 3682 3451
2937 2812 3388 3870
1043 2352 1838 3859
2958 3087 3865 3955
2141 234 3526 388
1142 242 2945 689
3156 2689 3173 3429
514 1196 3647 3168
1630 3404 2642 3972
2787 1952 3706 2528
423 575 3787 2799
2688 1060 2699 1847
95 2357 3042 3252
2825 177 3350 2806
2303 443 2961 1873
2309 1009 3332 2754
196 601 2561 3954
583 2778 1525 3188
687 2783 2219 2903
85 572 3087 3480
447 181 3316 1747
710 3155 3869 3530
97 422 2203 3543
1642 197 2128 2564
2189 476 2746 2149
2765 645 3811 2645
649 345 651 2464
2218 396 2574 1569
923 1588 1517 2021
1799 3432 1844 3890
1135 104 3796 2678
232 1162 416 1505
1838 2041 1845 3202
285 312 3529 1936
239 2997 3634 3371
1004 139 1650 1847
3465 849 3982 1027
90 3299 3927 3990
59 390 3024 908
2 3443 3199 3559
610 1218 3930 3966
523 1409 587 3673
3907 222 3986 2005
1071 883 2152 2020
1197 1105 1997 3943
2093 1140 3191 3782
411 1601 3342 3087
1958 3772 2746 3777
629 911 3814 1188
3064 2968 3652 3313
1446 1287 1784 3698
108 594 1155 1399
528 91 3789 1603
2260 2815 3681 3439
2212 1593 3915 3341
819 698 3325 2500
3235 572 3912 3566
20 2460 2440 3601
142 199 535 3482
947 1550 2848 3803
23 237 851 2744
480 3079 1852 3852
1 551 2853 2989
412 286 3541 2845
897 995 3805 1070
360 683 3476 2166
1449 1030 2378 1796
1165 747 1504 3991
625 391 3964 2415
274 3064 2833 3581
1335 472 1636 3882
607 117 1295 1292
2430 2637 3257 2971
1114 1017 3168 1299
993 766 1446 3129
985 1421 2909 3797
905 86 2007 2983
1043 285 2048 694
1622 235 1635 1477
192 1871 353 3748
689 934 2616 1624
15 875 915 1954
459 1112 3348 2548
255 1622 2359 3471
2264 2007 3387 2142
3269 2471 3790 3221
1215 1261 3008 2896
421 774 2959 1316
475 287 3683 2991
45 1086 1926 1730
190 1960 981 2266
1472 1323 2540 3291
1165 115 3552 2742
2048 3797 2205 3936
54 1170 1142 3261
2289 2573 3305 3012
178 2328 640 3305
474 2055 761 2982
2751 1920 3265 2031
1436 446 3392 3973
192 3505 698 3640
802 2919 3468 3481
2981 1217 3138 1999
477 236 605 2629
1122 1554 2891 2964
1984 1488 3205 3063
1730 553 2054 3757
1547 3309 3102 3931
393 1450 2324 3280
764 110 3959 3283
1798 1389 2668 3666
919 965 3298 3093
2010 714 2330 3301
878 1057 3415 3554
2665 3255 3724 3452
29 156 124 737
2282 522 2873 1259
1811 112 3382 429
910 1461 2654 3710
1428 1960 2071 3687
322 876 1229 3659
633 1291 2293 1595
1854 1734 3964 3770
417 1903 425 2337
579 3171 2051 3367
2185 1679 2187 3197
1415 904 2636 1683
205 352 2422 2105
672 2405 1636 3629
3186 1267 3672 1503
910 783 3616 1258
2071 888 2521 2292
2 1553 585 2332
2931 1812 3088 2828
2516 10 3434 2734
201 692 2237 2343
10 2161 633 3852
383 928 2928 3281
1203 80 2062 1146
1158 1304 3872 2575
198 2915 560 3482
361 212 659 1198
678 153 2245 2231
591 1460 1891 3985
2558 1046 3899 1850
61 142 474 3212
2052 931 3832 1750
630 2851 1810 3302
1037 1438 1065 3099
95 1117 540 1354
72 891 3352 3642
1454 755 3413 2935
1746 3617 2514 3770
704 1218 3596 2935
3264 453 3713 2664
2789 136 3736 266
680 1401 2632 2048
862 1486 3587 3212
2009 3642 3436 3684
3136 125 3920 3772
446 2154 1724 3958
829 47 1884 1949
1081 1525 1249 2545
142 268 729 1812
1072 397 3796 2214
39 2608 1005 3123
1040 2977 2879 3135
1302 504 3634 2742
2744 1481 3806 3583
408 1594 517 2545
3311 2404 3724 3912
1075 699 3298 3558
112 2742 2808 3411
3259 1216 3637 1359
2445 1833 3586 3475
638 2129 3705 2560
821 2602 2778 2624
2437 1170 3521 2254
565 529 3183 1771
1510 1076 2678 1218
2493 5 2695 851
2307 398 3644 1989
1724 3480 3593 3634
368 1720 2578 2166
371 976 1856 1134
1271 604 2700 1678
906 1359 3288 3378
319 1162 2951 1523
397 628 2030 2478
536 1151 3615 1590
1340 1570 3007 3855
326 1528 2584 2196
2658 1011 3957 2801
2519 2580 3545 3804
160 1662 1087 3979
2208 313 2936 3842
1391 1512 2425 2678
349 1930 467 2777
426 607 785 1504
579 708 3275 1559
980 12 1682 1959
443 925 862 3081
2238 851 3759 3912
2127 2941 2209 3254
1606 2089 2440 3097
2596 3207 3911 3283
927 933 1551 2707
705 2259 1719 2440
494 654 3148 1877
1665 2953 3322 3953
699 575 2556 2936
148 1555 1740 2372
640 1650 3718 3102
482 2012 955 3275
753 141 3972 2411
2463 421 3082 721
1001 536 3150 1925
904 2557 3060 3018
3203 353 3389 916
16 122 185 719
606 1548 1254 1718
1659 615 3968 2755
2904 889 2977 1943
1366 1605 3734 2543
957 1519 3049 2740
455 418 2335 1597
226 152 2173 420
2075 235 2434 2102
1210 2302 2168 3572
827 214 2528 2982
1267 3146 3281 3471
960 3089 2989 3730
1433 2023 1890 3341
527 177 1378 2147
1941 3123 3969 3467
1698 2888 3381 3436
84 1867 480 2752
227 1851 3435 3037
949 1589 1901 2705
461 22 3038 3270
519 1956 2097 3638
3057 2641 3957 3254
35 2433 2581 3878
1015 296 2830 1964
477 954 1852 2110
2175 382 3631 2585
302 2129 1832 3113
2834 42 3017 1239
901 1855 3643 3009
4 397 2094 1366
2328 272 3508 3023
2550 191 3959 3868
2028 2181 2366 3266
3244 976 3453 2729
2930 2714 3418 3618
1360 74 3110 436
199 2723 3964 2751
16 1811 546 2484
952 426 1466 1956
2012 517 2644 3778
2382 1456 3195 2630
1355 566 2910 2846
2231 3435 2795 3655
2516 1684 2942 3575
253 2616 2036 2941
1526 1005 3016 2091
1260 2107 1308 2180
1741 3378 1921 3968
668 1265 1563 1273
1844 506 2402 1560
1610 29 2099 358
858 896 2121 2482
565 2598 2928 2660
889 292 3941 3342
880 1734 3405 2327
1355 1371 3608 2832
1399 2971 2893 3466
65 1094 3553 1808
935 212 1673 2064
1895 687 3026 1699
2439 262 2482 728
793 409 3224 524
1526 854 2614 1563
1163 2558 3047 3106
1039 300 2995 3102
548 309 1782 893
741 2117 2191 2925
3085 211 3881 1165
1965 423 3335 2766
314 915 3432 1569
2539 1845 3888 3678
810 383 3687 2135
181 1477 3416 1857
2174 2994 2621 3611
2892 897 2899 3202
604 298 1024 1026
458 2084 1310 3008
1447 992 2615 2879
2677 1426 2986 2249
871 1936 3909 2108
2867 1941 3630 2127
1450 115 3170 757
598 231 3923 389
287 1915 2856 3406
746 1586 1070 3672
116 96 735 1843
1981 2334 3162 3250
562 2732 1806 3451
2931 1 3738 891
50 3355 1467 3685
56 1386 3908 3689
2135 85 2838 103
40 33 456 1587
1103 3268 2183 3850
1484 1205 3169 3580
1120 612 3856 3686
19 700 1267 3342
1139 2446 3693 3993
425 1746 3779 1978
64 1618 2546 3011
1551 2523 3618 3184
1138 125 2804 1709
835 1012 2711 3193
1068 2267 2630 2284
1490 164 3556 2157
1124 1911 2541 3923
307 1284 3297 3761
3015 2796 3537 3061
345 165 3176 3012
157 375 2585 2691
2566 122 3172 1260
1553 2749 3938 3947
2882 1139 3606 1189
8 2221 1533 2488
1341 276 2030 3987
279 113 1591 2128
1961 914 3355 1736
213 2254 3787 2921
769 2022 2115 3701
1197 511 3224 3229
387 1885 2401 2824
601 128 1749 3945
2570 778 2871 2105
1710 757 2047 1207
310 734 1171 2447
1556 2363 2141 2646
1305 1634 3648 1887
1086 830 2360 1279
974 1304 2578 3247
817 677 2502 2278
1848 1131 3019 1974
1684 701 2210 1297
94 2867 1132 3341
1335 549 3422 1400
358 992 393 3257
32 1790 3351 3444
119 1862 1469 2855
2155 3140 3211 3980
1939 46 3861 2448
995 457 1742 3195
3438 542 3839 3967
879 1561 3609 2456
462 1927 579 2758
3768 1361 3974 1844
1271 712 3839 3848
1366 2081 1617 3428
1521 688 2407 3323
44 15 2659 2823
2555 1206 3673 1354
1530 2022 2766 2165
853 443 3629 828
621 2245 1412 2297
1929 665 2819 2011
2218 2148 3693 2370
3083 1879 3292 3912
1239 983 3769 3423
2292 318 3670 1718
1260 16 3662 3845
2248 3462 3030 3529
1477 341 2714 3061
774 96 2751 375
1254 2695 2755 3030
253 454 2754 2731
440 766 3374 3502
629 1784 2662 3974
361 382 3711 1292
471 1143 780 3484
123 2957 3791 3558
1438 458 3458 575
2961 1182 3995 2532
2693 2293 3774 2381
376 2105 909 2387
110 920 400 3569
2214 460 3909 1174
1890 1894 3073 1964
2235 1052 2558 2040
1081 318 2344 1388
3798 569 3991 1975
2522 2260 2946 2460
2470 789 2841 2288
2135 2263 3669 2263
1854 3228 3618 3844
2957 1255 3974 1454
236 2280 786 3496
1317 2123 3164 3849
2689 980 3201 3758
345 171 1267 3569
903 4 3362 631
2791 2713 3307 3965
714 1396 2546 3145
2699 1129 2724 1731
2653 296 3260 1125
1176 1671 2607 1801
3385 1355 3754 2514
1451 1322 3056 1916
114 798 1226 3826
550 2305 2542 2743
339 433 3065 3217
548 224 2219 654
40 673 857 1807
279 780 1136 910
3355 1282 3989 1878
600 982 3974 1582
1962 1564 2195 2086
2991 3470 3272 3947
169 1328 1227 1434
2454 637 2779 3325
3311 865 3348 1854
2926 91 3695 3462
1336 1997 2415 3275
598 1300 2627 2354
272 53 2541 3666
327 2497 1042 3635
824 1609 3763 2004
851 624 1932 1447
193 419 3345 1868
959 1593 3672 3452
3253 1457 3730 1488
298 1232 2526 2220
1050 1239 3452 1718
3158 860 3364 3595
478 1713 2532 3613
747 2997 3850 3738
172 1427 2526 2980
1104 2931 2828 3681
77 2482 3332 2512
1655 1529 1861 1732
1326 328 3514 3038
55 272 118 929
416 2463 2512 3500
822 1656 2789 3777
597 1858 3886 2609
239 475 1125 916
1814 1799 3562 2627
2415 1996 2705 2461
514 1354 3692 3379
1014 1256 1398 3211
1530 2316 3693 3727
312 1115 323 2789
632 664 1002 1025
688 1982 3331 3389
1076 752 3819 2821
1638 1059 2840 2850
1429 771 3872 1872
3174 1207 3633 3102
355 718 1980 1822
987 1282 1774 2072
391 1217 792 1919
1491 645 1792 1655
748 1024 3716 3176
249 3151 2120 3783
2155 509 2837 2525
163 1156 1644 2893
1004 596 3662 1285
132 111 3364 2867
1137 98 3292 3499
1349 1479 3745 2686
1640 1543 3056 3162
1489 1247 1883 1978
961 1261 3168 1381
2678 3389 3524 3827
504 1167 1540 3874
773 550 2182 582
1768 2415 2782 3514
1352 472 3816 1418
2294 1277 2917 3232
749 666 3845 3705
863 1558 1532 2546
856 794 2126 3007
781 1771 1247 3855
118 1608 932 3138
2854 949 3438 2662
194 909 1375 1921
3478 2041 3903 2947
181 106 3255 2253
826 542 1129 2788
2689 364 3793 700
828 971 1922 1789
58 1182 3168 1346
1391 2103 2517 2646
3336 2747 3680 2834
454 1346 3460 2824
2236 711 3835 2108
200 859 709 3743
1876 344 3538 529
2758 1422 3551 2606
1615 1858 3351 2097
574 738 2074 3869
122 1122 3080 3944
3464 290 3630 1617
691 175 3253 1862
1777 792 2885 3547
2023 836 3518 2048
219 1991 3013 3193
798 499 3405 1363
1638 1121 3006 3767
509 2215 2465 3187
444 950 2277 2889
1751 1787 2369 3430
1797 1281 2542 3452
902 857 2409 861
907 1015 3901 1555
283 1890 3320 3441
156 81 3303 3040
1566 405 1942 3130
2311 274 2981 2760
1995 996 3166 2621
546 879 1293 2212
2567 84 3152 3098
3631 2238 3655 3493
652 2312 3321 3495
513 187 1280 264
969 1761 1072 3732
1056 2560 1967 3900
888 155 3249 2982
1267 1045 3087 3545
1109 2085 2744 3819
1699 2304 3430 3548
279 1294 885 2519
1961 652 2365 807
3371 1803 3682 2550
2889 1384 3651 1798
3293 1314 3827 3903
598 574 1382 3546
1260 645 1293 2343
1199 1103 1453 1779
2080 496 3362 3490
1031 760 3525 871
116 1179 1121 2984
28 1498 2242 3888
2079 909 2187 2119
659 1023 1679 1204
1033 630 1668 3740
488 1453 3288 3092
3618 542 3851 1672
973 329 1034 2043
277 544 3011 3369
2131 275 2585 2102
400 501 3135 1905
1227 977 1874 2213
191 1335 1245 1691
2028 1013 2213 3164
1185 717 3359 835
682 1255 2523 2177
224 1292 2220 1475
814 1617 3192 1814
381 593 2971 3234
459 2300 1770 3674
128 1874 3208 3082
1202 740 3401 2077
1265 1020 1672 3416
1290 2449 1359 3438
1438 1583 3900 2954
174 941 1433 1800
1998 8 3259 3965
192 2420 1835 3869
717 212 1584 504
916 764 2106 1940
222 1087 3570 3804
1523 708 3762 1474
1659 2892 2090 3076
850 78 2348 3523
895 1729 2714 3314
1560 995 2071 1408
2624 1231 3193 2127
2038 1897 2078 3802
1360 3217 1594 3657
476 242 3801 3966
586 607 3028 2073
1351 1239 2313 2602
1444 663 1808 763
495 1096 2434 1108
2208 733 2607 2835
510 405 3749 1695
2192 2174 2779 3197
463 1020 2261 3248
391 232 3238 1862
104 412 2095 3800
2437 944 3227 3279
823 67 3868 1869
317 2249 3154 3447
2006 2961 3215 3709
593 1110 869 1773
1026 642 2553 1544
1512 744 1668 2327
1536 3 2371 1576
803 2571 3769 2644
744 2260 3668 2796
833 398 2226 3908
1717 2482 3054 3024
179 3523 465 3700
2852 2321 3581 3067
1105 613 2733 2502
181 676 558 2566
897 2445 3529 2763
1053 2935 2440 3452
728 506 3994 3365
2418 465 2954 839
3104 764 3593 2971
37 2857 1707 3718
1423 2378 1848 3535
2411 716 2505 2182
1893 1245 2721 3245
631 344 3534 1309
814 2227 2373 2882
2271 973 2523 2888
233 1014 1982 3979
2272 3222 3527 3675
553 1078 580 3587
1899 907 3639 3559
3215 2562 3459 3156
374 1453 1179 1809
2394 1571 3745 2161
2789 2339 3801 3291
1187 1189 1862 2723
2259 3255 2863 3472
1464 1117 2722 1355
2905 1605 2959 3612
2396 107 3397 3806
1910 2584 2824 3657
1441 237 3624 3856
1173 94 3847 581
1584 830 2514 1689
123 2096 2090 2333
2298 900 3303 3071
999 1519 2564 3153
1192 256 3279 894
2469 2857 3187 3191
62 278 1869 1994
3469 1449 3679 3431
941 2813 3966 3807
913 678 3442 3512
1382 500 1996 2433
3022 67 3332 734
2039 971 2701 2087
2200 71 3457 3282
2533 1518 2588 1859
2290 758 2398 3219
388 202 810 1148
669 483 3368 2927
1294 620 3879 2029
673 47 3168 1536
1044 2494 1703 3065
2914 1901 2966 2957
2340 545 3845 1427
421 1013 2166 2496
2493 303 2595 1670
1425 2910 2851 3566
1407 256 3309 2547
777 1021 1542 1422
628 14 2012 1812
3680 1340 3681 3350
1577 539 3168 1993
874 321 2134 3499
3818 1409 3849 2130
481 2003 2723 2367
2001 498 3666 2947
580 2402 2455 3311
1531 52 2577 3159
2692 255 2902 3075
1974 2134 3136 3968
812 1955 2512 2770
1950 404 2971 510
2509 123 2928 2182
2232 245 3094 774
2289 395 3079 2216
2012 338 2048 2817
981 439 2520 2408
2370 2163 3713 2664
2089 1550 2584 1654
1717 2712 2983 3529
2946 2593 3615 3786
2866 893 3457 2951
610 426 2317 1719
307 1985 3789 3392
2854 228 3634 1139
192 187 3842 2047
3221 1564 3323 3297
588 1685 2659 2355
799 2587 997 3211
814 1807 1083 2225
2198 2516 3445 2552
3605 2095 3607 3765
135 1634 3823 3195
14 1310 2511 3006
629 616 2836 960
3101 700 3601 3072
471 3679 2326 3744
2360 2692 2864 3967
3322 1569 3865 1915
507 2954 1741 3219
953 1173 3608 1365
89 90 1016 457
704 3146 3413 3579
2386 884 3894 2924
989 1545 2642 2283
263 1412 3494 3452
16 740 519 1735
453 271 965 1695
1393 891 3212 3733
1748 74 2410 2142
1032 1920 1563 2897
2088 588 3124 3308
2221 1752 2754 3172
1317 1663 3899 2189
1889 3209 3185 3242
1983 261 3950 1729
691 463 1899 3106
811 3565 2356 3926
2988 1376 3898 3454
3276 125 3310 3173
2094 2147 2171 2849
1272 352 1300 713
551 786 3708 3074
3037 710 3314 2278
1496 786 3878 2236
2513 3127 2678 3175
2925 361 3135 1525
896 546 2381 1149
708 679 2102 1965
2353 1654 2916 2106
1885 2306 2701 3616
2487 203 3375 470
1772 1592 3563 2504
1470 986 1570 3799
454 703 1368 3564
1535 2250 2296 3895
1925 1608 3162 3388
38 627 1478 3027
765 3185 2066 3788
1830 737 3414 2362
1168 299 3737 3231
1731 2293 2738 3006
485 225 2700 2740
840 1098 2066 3500
1407 2111 1539 2946
2154 1699 3859 3492
217 2204 842 2507
380 2424 1326 2799
987 1842 2651 2875
355 756 541 1981
1906 1013 3589 1315
1110 2731 1661 3799
746 174 1776 1015
2647 3634 3067 3665
2816 639 2893 2810
2454 1339 3882 2321
1208 1033 1797 1841
2886 418 3040 2487
59 240 121 539
1859 571 3138 837
67 1658 425 3289
1470 273 2606 3207
225 1735 3170 1871
1248 1398 3457 3470
154 51 3497 2800
527 2544 2055 2580
456 160 3656 3705
1804 409 3563 1399
1808 1414 2637 1582
1673 818 2056 2388
154 1316 3641 3481
1892 685 2640 1532
1332 1228 3101 3397
2174 2564 2927 3306
2198 49 2456 1331
1141 1340 2223 1519
75 1630 1461 1650
1468 29 2355 3892
776 669 3933 3927
2330 857 3305 1752
3546 577 3909 1556
2276 434 3513 3208
2178 3643 2281 3986
888 1303 1003 3340
345 1920 592 2674
2197 1031 3641 1033
105 1138 2312 2603
1462 664 2305 1490
2474 150 3013 598
1413 2359 2163 3800
567 563 663 3083
1727 2253 2433 2807
2507 1525 3299 1863
2857 715 3786 2191
1073 137 3929 3306
1185 79 3741 3731
143 1681 3664 2307
817 568 3215 868
3362 1119 3924 2679
1019 2405 1473 2479
864 688 1409 2592
724 2499 3185 3808
1951 2073 2598 3695
202 138 2051 942
1540 889 3800 2687
397 918 3605 3249
23 385 3279 673
313 993 788 2380
1863 8 3308 836
2773 470 3975 2781
1215 210 1773 471
770 947 1675 1699
990 2777 3259 3688
1288 177 3135 3484
1346 787 2791 1006
406 1100 2243 3877
811 387 971 1603
672 3595 2267 3985
692 2578 1364 3046
1746 994 3571 2536
1951 2691 2469 3141
107 715 611 801
332 1312 3988 1601
1918 2848 2850 2860
525 598 1256 1101
905 1708 3036 1756
1494 690 2757 2562
1371 1675 3733 2040
273 3096 2655 3890
3179 1137 3184 2532
894 1109 3634 3320
3321 862 3859 2936
893 1205 2867 3918
1998 3304 3903 3860
3350 1909 3957 3579
563 852 3997 3590
2564 1340 2943 3471
1889 166 2190 2172
2588 567 3451 3582
930 2235 1400 3940
1363 936 1878 3201
1295 680 3573 3197
1473 197 2096 3620
1769 976 3125 3198
235 1855 301 1938
2492 2838 3495 3225
2093 904 2868 2700
432 1228 3458 3692
1606 2127 3360 3476
875 1779 876 3183
256 2858 3974 3231
915 274 1974 1660
103 460 558 2992
564 11 790 3611
3354 1244 3648 3916
1760 703 2546 1558
963 667 2734 3516
2909 926 3578 1744
1480 437 2306 810
3658 1044 3855 2120
1475 1093 2446 2544
2449 2020 3486 2038
55 1216 1872 2563
173 91 276 975
3215 1480 3507 3739
1542 840 3528 2125
2795 375 3091 3316
1504 907 2040 1976
1170 2968 2673 3384
867 454 1461 1941
356 2895 3150 3158
2416 11 3908 704
252 1680 2072 3605
1552 1981 3671 3916
225 1954 675 3712
385 2054 3114 2265
428 1792 1344 2147
2167 1139 3852 2141
1255 1417 2039 3867
398 1489 1582 3411
598 1015 3342 3678
1128 233 2660 700
652 1124 2798 1833
2984 229 3019 2265
2267 775 2300 1954
1010 2525 3050 3971
101 2486 2627 3012
618 318 2155 2704
585 567 2900 1875
144 1167 3650 1177
1867 2915 3890 3510
5 1700 2932 3298
309 1559 1386 3927
56 3598 3692 3766
1476 1688 3887 2598
2113 988 3200 3699
1354 2137 3197 3250
1422 6 2572 979
