4000 4000 4000
805 2970 2401 3315
941 2107 3921 2757
274 1184 494 3875
311 1415 2390 3707
3447 758 3793 3558
1591 1298 3361 3790
1476 3433 3510 3488
1515 2343 3000 3472
1968 491 2774 2106
86 667 2319 1058
189 2010 1062 3836
1811 303 3469 485
432 1404 1666 1414
1909 87 1965 1506
184 1650 1716 2431
1629 318 3242 1041
2238 2297 3029 2319
1389 822 2343 1260
395 586 3995 1079
281 50 1878 3607
1344 534 1554 1575
479 1011 3196 2079
1973 2265 3644 2746
1844 1757 2282 3714
1915 724 2017 1716
85 3206 2823 3304
4 1178 684 3391
1409 886 2126 1087
437 1250 1349 1255
811 338 3763 3371
817 360 1615 736
1468 1162 3216 1264
1058 501 1518 1172
3204 1048 3259 2210
1865 825 3497 2935
2332 1984 2961 3821
1680 248 1719 2385
341 593 1453 1949
166 1639 1055 2986
565 1898 3114 3668
195 375 3701 2587
124 1345 830 3559
1069 162 1994 1873
3101 3424 3652 3974
1168 3370 2531 3995
1538 653 2904 3214
629 35 2628 3008
36 282 3475 3516
996 2999 1617 3060
1296 124 3487 3146
322 2260 1384 3530
1201 400 2237 2469
2317 318 2789 937
1110 1344 2958 2824
1447 996 3540 1919
1197 401 2336 2724
176 3077 3303 3899
1396 209 3445 604
419 1927 2803 2437
1669 915 3351 1767
839 353 1778 1644
2750 98 3333 2930
1058 1754 3254 2077
323 2517 2847 3887
3251 900 3911 3871
2445 1175 3360 3754
2382 1142 3926 1490
1753 2442 3675 3553
1047 2555 1117 2564
1963 73 3441 2011
1499 84 2523 3635
781 842 3539 3490
1758 126 3958 3902
294 425 2272 2473
934 345 3137 1325
2688 679 2950 3547
1667 1101 2594 3415
1009 3190 3758 3819
38 1658 399 2729
340 207 1040 3127
1427 431 2128 3372
937 288 1017 1431
511 394 2066 2983
3800 2009 3952 3287
560 1627 2709 2710
950 1702 1085 2226
383 2242 1547 2978
324 569 1318 3755
545 867 711 3242
1070 1230 1360 2258
223 1120 2777 2254
3057 826 3998 1316
147 1540 3821 2600
367 120 3305 1536
894 440 2410 3580
1062 2700 2139 3791
148 1224 608 2716
1210 2806 3828 3498
730 107 1023 1667
1557 954 2242 2758
514 1609 2751 2727
2938 170 3023 2519
3061 349 3588 2636
2622 519 3420 1527
1366 1736 1498 2271
559 2036 2781 2731
990 3814 3647 3843
46 1286 1919 3809
963 322 2494 2866
841 1844 2586 2423
892 643 3888 3772
598 617 2512 1499
3085 1601 3220 3852
3321 1305 3530 1581
1988 928 3732 2684
1221 3193 1738 3409
146 419 3457 3570
1073 1000 3712 2065
1132 763 2924 2436
505 124 2769 245
649 345 3338 1796
197 1048 1299 2343
1773 300 2813 1787
3240 1316 3824 2705
798 615 3684 3228
393 1007 761 2622
887 1642 2886 3565
1005 903 2679 2335
2730 1725 3351 1884
1484 715 2408 3601
3170 1568 3936 3223
1879 1616 2957 3985
1191 364 1873 1742
1675 69 2549 1346
1341 450 3227 1311
2133 2026 2380 3389
673 2261 2037 3914
1694 3438 3996 3562
2402 972 3354 1535
684 1438 3811 2842
2691 2228 3654 2751
2205 719 2583 2531
1910 813 3067 3765
32 3592 3371 3890
502 1127 605 1550
2155 343 3134 3547
2911 934 3626 2621
52 531 1245 1927
197 839 3664 2640
892 2037 1967 2185
231 54 253 798
1091 3070 1093 3469
351 883 768 2402
691 564 3496 3560
1090 240 2293 3679
789 2253 3494 2493
1271 787 2554 1506
34 3327 376 3704
1536 773 3092 3743
1516 1858 3594 2269
65 956 380 3882
969 1968 2396 2578
676 3459 1489 3954
1129 1780 2946 1877
1520 974 2952 1187
1123 859 3371 1704
1104 1247 2699 2735
1159 32 2938 1125
2768 1829 3482 2914
961 333 1779 3919
2436 615 2573 3127
425 1304 1037 1472
950 3658 2122 3905
1658 920 2033 3270
710 281 2835 2289
1961 2721 3144 2923
1031 540 3628 1451
2725 378 3303 1478
1155 1140 3807 2493
731 1873 1702 3290
1954 1624 2848 1948
1023 552 2448 3018
2307 404 3121 3532
2941 1877 3101 2339
974 1814 2387 2786
511 3444 3812 3635
19 409 762 3622
1725 2965 3633 3374
1043 2530 1256 3806
1307 101 2015 250
1741 1653 3464 3202
814 384 3596 438
79 2179 2492 2900
1391 622 2427 3037
2637 1546 3007 2179
3462 650 3879 1961
3051 2384 3710 2417
5 113 2498 1118
412 460 3733 3826
180 169 1040 1658
3558 3157 3807 3400
616 2802 1211 3099
1353 859 2799 3564
2487 980 3632 1819
590 1657 783 3702
1561 486 3766 1576
399 885 511 3149
566 123 975 3324
2712 1614 3639 1778
3351 623 3472 1425
609 3129 3660 3436
757 3844 1215 3998
538 787 1288 2812
242 495 3563 1170
2305 1928 3099 2946
1288 139 2618 3908
692 1585 2953 1624
211 236 2447 1965
98 2147 1804 3427
1151 2063 3221 2200
2138 1273 3978 2996
658 1956 2496 2634
420 283 1020 1609
1792 1329 3527 3333
1691 732 3129 1418
566 455 1381 3048
1047 1336 3334 3604
1836 106 3830 507
3143 622 3548 1070
945 2276 3756 2623
272 159 1562 1363
637 1417 3547 2243
754 152 966 586
1639 1886 3463 2297
1090 1323 1700 2066
1229 1166 3319 1695
113 978 3585 2876
2424 1689 2872 3603
779 1103 924 3773
2786 812 2850 1140
2615 821 2966 2093
1636 3412 3921 3822
1080 3468 1592 3982
1823 2009 3974 2696
418 276 3778 615
1321 899 3174 2999
2492 2691 3435 3951
2066 669 3164 3509
1518 1698 2032 3564
2336 2267 2616 2701
464 777 2649 3004
402 698 3568 1365
1056 72 3975 1273
1752 2031 2770 3230
156 402 515 979
466 1998 1454 2344
1903 3728 3297 3932
578 565 2031 2787
1897 164 3329 536
719 1979 1807 2593
418 1112 836 2569
429 2694 507 3995
42 389 1318 3602
376 1166 1305 3705
2037 1798 2066 1856
260 3861 3971 3870
623 861 1486 2487
1612 1137 2477 3278
1518 469 1982 3212
2210 1778 3477 2618
2476 566 3611 2048
689 33 3113 3069
1596 259 3536 2447
3058 1420 3866 3533
1996 69 2537 2250
1021 406 1248 406
1491 3186 3547 3599
417 1550 3002 1774
3466 2431 3768 3803
1900 482 3451 3735
421 2043 2892 2534
122 1677 3510 2888
1301 834 2018 1855
838 108 1395 1776
416 52 1598 228
973 1795 1537 3084
1700 422 3220 1114
2459 1101 3095 3124
2358 65 2620 1141
130 149 1607 875
3248 1578 3699 2362
759 1483 1656 2125
2619 2312 2809 3793
2902 371 3251 2590
178 1259 2086 2162
268 506 2176 1744
2573 2832 3669 3443
3360 351 3397 1109
20 643 3416 921
1722 2912 2893 3194
2886 915 3775 1868
1446 170 2240 2441
1163 2027 1398 3458
2326 3660 2506 3810
2331 937 3102 1435
624 3441 2600 3703
2193 1432 3266 2310
3402 18 3925 3057
2052 2089 2787 2492
393 338 1374 466
861 1774 2347 2239
413 2359 1245 2928
1915 3433 2968 3998
293 3513 2765 3631
3425 2184 3462 3086
7 2449 2067 2467
1470 3061 3965 3333
2250 542 2995 1052
2077 841 3146 1882
596 227 2859 1903
321 3206 1017 3386
1724 245 1845 3454
1367 2267 2766 3363
914 278 3961 1051
1357 1295 2215 2972
1572 221 3471 1167
2206 1790 2705 3147
1205 1092 1327 3605
1301 10 3958 1584
3062 855 3561 1150
2657 1050 2819 2175
1998 75 3526 1181
72 1959 82 2113
2795 2315 3835 3873
772 1958 1125 3260
1128 268 1747 663
169 30 3436 1614
2002 1909 3160 2964
1922 1144 3889 1482
1195 1000 2351 3551
1629 2849 2209 3403
264 1780 1232 3455
1252 1673 3507 2307
1480 1863 1797 2582
714 1131 868 2384
3172 10 3668 1815
88 285 2783 2083
434 2762 2396 3937
411 1879 3938 3757
562 232 1158 3603
2108 1565 2744 2979
895 759 2763 2751
166 266 2479 3718
2015 1947 2251 3103
1811 860 3593 2665
1109 691 2675 3951
186 1736 2078 1791
1937 587 2580 3531
1722 530 3244 3550
1898 125 3322 1762
286 24 1170 1196
1363 419 3795 1184
2949 1184 3301 2812
449 1803 517 1949
782 248 3307 2141
518 1104 1872 3740
318 133 343 2047
359 1124 3722 3491
2018 279 2261 1239
2932 31 3135 527
211 1088 1807 2047
3304 3560 3925 3893
1817 653 3188 3836
256 2747 2146 3750
720 878 2072 2743
2363 1589 3385 1619
1833 2497 2981 3851
383 426 801 548
2403 228 3088 2880
2148 914 3805 1289
3109 1677 3379 2282
1230 1195 3072 2010
2454 1941 3568 2242
1915 1202 3983 3135
1984 2699 3975 3938
2291 1123 2293 1218
122 1941 657 1961
1664 35 2997 3394
17 3565 2123 3626
985 2176 2926 2793
2982 1424 3053 2397
1231 1498 3425 1654
2773 85 3664 1558
371 2843 3873 3482
854 2446 2092 3250
3535 163 3708 1792
156 1595 1472 1963
1611 3251 1782 3365
360 2895 1895 3295
1573 211 2975 2305
2762 799 3337 1623
1235 3469 3278 3856
1425 1661 1652 2715
433 581 2430 2537
1487 614 3156 1257
128 690 2175 1783
308 2204 3582 2252
2113 714 2816 2620
1570 1026 2335 1352
1711 627 2900 2810
179 311 2863 1958
464 706 3342 3784
2154 1713 3785 2555
1296 897 2603 1383
1110 2228 2466 3718
52 1066 3382 1390
572 1957 2640 2676
893 3615 3171 3959
2326 1291 3339 3987
3012 2882 3643 3870
2343 2519 2799 3313
922 1731 2873 2638
1998 340 3243 3364
2163 228 2978 1449
3302 1594 3873 2658
3650 921 3898 1967
237 648 2235 2854
2105 65 3434 2013
2940 1259 3525 1287
3677 1852 3721 2404
533 1002 926 3480
2564 637 3039 2726
2168 2911 2435 3593
2084 1835 3176 1912
497 379 2005 2132
2237 975 2301 3139
751 370 1730 1636
1404 1359 1884 3411
1913 691 2831 1331
2240 1693 3448 1974
284 107 2301 3297
681 2201 3345 2743
137 2795 639 3828
2200 2528 2429 3397
2 983 3694 2641
2759 2513 3697 3183
921 1793 2351 2186
1109 1202 1801 1395
737 906 1070 2887
1152 1431 2615 3080
159 1155 464 3190
1779 225 3983 3011
561 3074 1490 3224
2684 1236 3428 3863
1612 592 3882 1838
2274 2386 3438 2615
1789 2455 3003 2562
1418 507 1954 1759
1598 1024 1747 1878
2740 2352 3266 2767
2625 1194 3701 3920
1060 461 3616 583
60 667 1947 1883
444 3231 3353 3864
345 1101 3937 3242
670 284 2848 2238
2449 1124 2970 3136
855 951 3823 3499
2962 281 3100 3581
708 1256 1832 2278
87 2358 539 3025
1851 159 1905 1296
381 248 2167 3325
762 3391 3033 3860
927 392 1246 1102
1359 852 3550 2776
1547 1290 2072 2952
676 97 2773 3297
166 269 1432 590
335 2018 2899 2410
2121 1256 3230 1833
164 138 3258 3432
794 1397 2873 2283
1523 757 1645 3595
2147 357 3909 724
3431 494 3860 3914
1201 1128 3345 1655
25 1651 3338 3143
22 38 2806 2872
434 422 1492 2615
40 2625 1520 3548
2818 128 2947 3439
566 1658 3433 3051
448 829 3779 3057
278 1907 3983 2420
2885 2214 3725 2767
1035 559 2884 1529
2081 292 2725 1872
807 2334 3255 2387
1833 998 3207 1847
1680 95 3525 2950
1821 243 2602 1862
2567 2310 3189 2439
1231 1663 1509 1883
1361 1835 1532 3438
1498 13 3872 3733
65 2546 3590 3942
1123 3354 3952 3637
807 434 2593 2679
287 624 1566 837
3308 2192 3945 3092
1557 707 3212 2086
2769 3358 3371 3464
82 2243 3188 3634
90 2666 2182 2769
4 2697 626 3905
707 338 3293 2078
249 253 1102 828
1127 12 3551 419
3275 1663 3944 3754
244 299 1467 3022
350 1140 1441 3997
328 898 823 3261
1261 2386 2337 2513
2063 3390 2604 3765
296 464 1420 681
1749 1898 2012 2557
839 1657 1564 2466
100 1639 3082 1705
2877 1739 3304 3970
2572 1837 3594 2229
1102 644 3495 663
1193 365 2509 1769
1655 2394 2065 2782
2149 1109 2342 1653
1015 1153 1293 2606
527 2921 3390 3227
1785 679 3759 1216
432 1309 3703 1416
700 910 2450 2769
396 2310 2310 3183
1525 1962 2024 1970
598 942 1058 3646
577 1745 1845 3618
2731 2699 2961 3959
2800 2189 2847 3185
2259 130 2670 3360
1008 187 3292 3109
2061 925 2945 2567
1067 2201 1113 3824
157 476 1334 1112
362 731 3128 2569
1211 2015 3142 2878
1502 46 3550 549
458 661 2357 3804
2991 295 3220 2402
27 709 3909 3472
1573 380 3306 2593
274 3114 661 3361
650 400 3717 2775
1408 1924 3305 2678
1084 1661 3620 2908
129 739 721 2808
2461 390 3731 1470
3784 2810 3796 3709
482 2066 1894 3741
1882 469 2493 2557
3348 595 3476 2887
1577 224 3589 2968
2434 204 2513 2822
1415 1816 2559 3034
19 2464 1060 2569
3081 576 3850 822
299 920 806 1884
285 325 3069 3143
1200 430 1514 3310
632 914 2587 2046
1158 540 2062 3544
2841 1468 2884 3162
1628 145 3882 3922
2058 299 2686 1396
1620 256 3887 2320
1399 1682 2647 3780
209 379 3574 844
845 2772 3660 3697
2999 1745 3683 2644
2595 311 3228 3839
2978 1881 3953 3746
978 866 3735 2399
711 2529 2756 3899
3657 1420 3734 3241
1033 1286 3338 2797
1204 194 1393 2599
2655 2703 3236 3903
523 2192 985 3816
1714 2261 1994 3494
253 2416 3159 3601
127 1202 895 3918
229 1001 1667 1172
2147 1138 2437 2070
418 204 2646 1327
940 1632 3827 1869
1005 1683 3228 2988
674 1492 3515 3647
1527 1937 2968 2084
794 2102 1127 2554
328 1117 1837 3383
47 1864 3109 3399
52 522 944 2118
1037 2109 2191 3570
1043 1910 1433 2736
946 2500 2620 3931
167 313 2587 1079
604 474 1444 3716
1903 739 2868 1591
2956 1929 3658 3141
481 1283 3205 3066
2854 563 3857 2672
2987 2077 3884 2388
1087 3210 1855 3235
658 985 856 3218
1295 233 2272 462
483 152 3826 619
1844 347 2186 3955
3760 1838 3983 3813
2001 1887 3015 2165
1073 1943 1643 2567
181 3149 3810 3798
13 392 2426 3209
3193 57 3868 1209
1250 1019 3350 2396
1592 2074 3187 3249
2195 1609 3085 2402
174 1401 369 2978
1545 533 1643 2903
6 1163 3811 2562
364 1960 3074 2307
312 1252 594 2386
1983 3372 1989 3855
1405 2515 3405 3349
3004 1496 3563 2020
785 596 2010 3439
51 430 2867 1891
2223 455 2696 3812
1091 891 2373 3447
1275 216 3022 2949
357 1372 2847 3817
2961 1183 3232 3110
1959 3764 2516 3960
176 2932 3116 3513
2090 977 2510 1760
2892 643 2896 2327
1621 680 3754 3310
244 720 3909 3143
1151 513 1325 1202
2976 1130 3910 3696
917 505 1810 2817
5 2860 2706 3997
822 1229 2497 3339
212 1680 2497 2462
299 3677 2613 3895
1199 304 2135 3825
859 698 2202 1972
1334 1210 3463 2956
1251 2490 2862 3872
775 108 3235 525
2009 1538 3764 3909
712 1280 2226 3814
994 884 1177 2248
706 1115 959 2236
2567 3220 2837 3463
2047 127 2688 3301
827 1209 981 3223
678 584 2300 2113
1156 251 2889 2959
273 540 1721 3125
2622 178 3224 693
523 1626 850 3823
1053 985 1266 3267
903 2007 2044 3465
742 2680 2427 3363
2703 1793 3870 3008
1929 1621 2470 3163
474 1695 2725 3721
862 2352 1454 3182
394 516 924 601
1299 904 3628 2949
320 2170 3096 2949
63 932 943 2910
1228 1662 3694 3315
332 2004 3477 3389
2620 2060 3061 2193
3187 1140 3854 3762
690 1635 694 3673
1431 926 3088 1732
1711 485 3292 1275
365 1970 3628 2913
919 67 1724 2017
485 21 3991 3804
2018 1582 2310 3268
1352 1562 3507 2787
931 857 2872 3370
69 849 2427 3712
1562 763 2821 2253
700 2716 870 3164
1042 942 2407 2935
659 728 2649 3606
1980 1569 2963 2455
454 3597 3894 3634
797 1532 3330 2835
616 1656 3320 2985
710 961 3708 1857
1508 2528 2198 2535
830 288 1605 2379
130 185 717 2087
1839 3219 3092 3624
2323 1033 3142 1687
163 665 2775 3460
2930 501 3877 2418
1067 3695 3958 3842
1722 506 1917 2702
714 3013 956 3260
2710 101 3497 1224
3076 1200 3284 1679
626 1943 2134 3402
1522 2646 3487 3552
117 2300 259 2900
531 672 2748 2355
355 3473 3407 3771
466 2719 1984 3464
776 1590 1367 3132
1646 727 2837 2630
957 875 1387 2646
66 1645 2590 2372
885 1193 3185 1941
2368 2082 2514 3932
1579 1582 2486 1817
740 3053 1614 3228
2686 183 3971 1544
1552 1762 3551 3454
1613 2162 3510 3895
92 2396 1520 2646
113 178 2090 1781
207 1026 2763 3544
3290 1718 3653 1974
2139 2106 3587 3125
461 3019 3570 3855
42 557 1154 2232
1715 1572 2288 2603
2914 1165 3979 3895
1256 1488 2986 2357
236 3168 3777 3549
1402 1342 3104 1835
541 151 638 346
1213 779 1462 2938
3034 2642 3530 3202
2886 853 3156 3719
870 2761 2331 3437
380 502 1034 1788
525 478 1944 3296
1482 3972 2304 3987
743 1322 778 3973
1215 84 3444 416
3730 688 3972 1112
1908 2606 3565 3166
674 3407 3335 3746
922 2542 2828 2774
1130 1336 1524 1729
1818 2306 2747 3049
3253 3158 3716 3190
1555 1092 3947 1143
381 75 2723 3199
3326 526 3881 1452
1442 75 2605 460
209 3265 2793 3525
814 1084 1522 2067
2219 748 3351 2370
763 288 803 2289
3244 2812 3958 3314
440 427 3919 2080
1025 1354 2994 3191
234 1564 551 2152
148 1285 990 1836
874 210 3867 3576
1909 696 3851 2720
3059 2685 3505 3055
1441 2043 3643 3902
520 61 2137 2536
15 1746 3841 3741
3318 966 3616 3123
1707 1172 3048 2250
27 269 1455 1674
644 2813 1367 3516
2355 2159 2621 3015
290 1756 1121 2527
392 3082 2649 3250
1967 128 2162 363
358 839 928 1485
192 2406 3689 3910
2910 1572 3030 2813
2046 817 3303 2661
1116 1393 2452 3668
1131 911 2574 1437
1258 290 2114 2729
2088 808 2200 2619
2348 196 3659 925
1011 3046 2714 3257
3271 765 3481 2860
1854 3397 3554 3485
1554 913 3251 2157
103 1000 2488 3457
2430 1807 3594 2276
931 704 3982 876
735 697 1007 3699
3354 851 3597 3769
1260 1179 1618 3587
3350 979 3652 2614
2218 115 2940 2309
1105 456 2208 3785
99 2681 691 2823
1538 727 2964 3732
1248 68 3955 294
617 1949 689 2639
862 1468 2037 2158
567 2963 3890 3363
769 2178 1105 3310
2420 779 3864 2895
229 2191 3792 3058
1483 1419 2279 2358
2478 1231 2981 3641
711 2437 1505 2603
268 2859 1439 3349
182 455 3164 1550
1563 738 2067 793
281 2415 1218 3890
226 1471 3440 3217
2398 1408 2464 2114
975 648 3907 2455
124 1602 2065 3819
1393 296 3313 729
1611 224 3694 2425
1128 2209 3559 3839
2151 1335 2268 3111
1306 2019 2006 2621
618 102 1114 1791
1175 2699 1281 3372
2574 2964 3531 2993
1177 135 3397 287
1222 144 3375 623
136 1070 3672 2669
2049 1919 2163 3473
2396 808 3754 1361
778 3240 3696 3368
2587 547 3152 558
3239 100 3501 3512
2733 1307 3589 3940
2967 2783 3131 3379
52 1329 858 2427
2334 1986 3027 3662
2527 727 3389 3709
1588 636 2061 2864
96 216 2519 3145
839 971 2343 3490
1007 950 2075 3252
1329 234 3506 370
1674 365 1973 1281
834 1737 2484 1882
925 253 2095 3304
316 866 2694 1637
2875 3072 2983 3770
244 782 2514 3106
872 3261 3629 3635
319 1435 2124 2111
708 2652 3986 3401
1945 880 3858 1908
2451 167 2898 3676
1017 2811 1688 3335
1284 592 2435 1840
2517 1969 3626 3247
747 2686 3660 3883
945 550 1268 3843
2203 634 3980 3073
1859 2135 3106 2360
2324 299 3888 2176
2295 396 3498 1624
1066 1237 3779 3658
397 505 3104 2137
1504 1138 3700 1700
2134 3302 2620 3595
1855 1462 2874 2420
629 418 654 2021
1574 242 3845 343
553 2379 625 3922
1721 3787 3524 3954
37 1305 3310 3640
234 456 3918 3793
1602 383 2729 3320
634 995 3346 2224
284 2054 3716 2755
962 196 3252 2033
1927 855 1932 1788
2390 1430 3544 3334
457 837 708 3636
325 856 3201 3918
948 162 1962 3557
83 1852 471 1900
3820 3048 3985 3278
1416 1940 1893 3993
218 1522 1631 2207
2164 2305 3240 2969
440 972 1328 2943
1094 1254 3370 2043
2378 2851 3354 3653
244 6 401 898
1513 1030 3601 3037
957 2586 1332 2681
1195 1202 1208 2744
1875 1436 2856 2990
1551 1226 2866 3030
1738 338 3690 1783
1459 1136 3327 2997
129 3166 737 3523
1123 1396 3778 2535
1057 1854 3986 2359
3096 1560 3139 2289
479 803 1929 1502
1181 3041 2514 3749
3207 2430 3589 2766
2266 57 3501 2849
862 727 2552 2979
1486 458 3185 2599
465 1472 1362 3269
1325 584 2380 1940
2474 695 3392 1172
2663 1268 3743 1447
1561 1444 3622 1770
33 2809 3798 2877
664 1838 666 2759
1591 221 2982 3695
2310 1278 3676 2118
1505 70 2154 581
320 1106 1895 3579
2101 1170 2691 3275
954 293 1734 465
1958 1036 2460 2756
2523 1718 3582 3955
916 717 1689 2295
2401 1148 2639 2583
521 1712 631 2088
2870 1318 3653 3108
3081 171 3527 2430
121 234 3236 3719
193 1572 908 2642
528 1 529 411
3515 785 3604 2854
2057 2578 3492 3779
1556 748 3474 2873
3053 418 3288 3071
719 2284 3249 3319
893 2251 2486 3003
2920 2872 3903 3706
1107 371 3545 3035
2348 646 3347 3049
2339 3566 3736 3826
1603 617 3226 3613
290 518 2154 1697
1271 660 1901 1561
480 1462 1621 2449
634 841 2449 1360
1619 2751 2855 3720
1639 808 2896 1927
745 797 2087 3044
710 674 2962 1568
2063 2205 2174 3517
1830 169 3328 2426
2123 2603 3108 3321
1425 815 3552 1263
1184 914 3195 3752
576 1394 1427 3546
1395 57 1620 1350
111 3115 1532 3779
2636 3209 3818 3536
512 556 2493 2312
1800 560 3280 2555
1025 481 3591 1740
1294 1448 3549 2311
1224 870 3899 995
3316 736 3654 2449
2912 1446 3647 3967
1308 2077 1315 3359
7 638 1410 1991
391 1355 3723 3102
391 950 2156 1370
1826 1783 3195 2483
247 575 276 2507
40 885 3758 2747
2415 890 3329 3993
3214 666 3635 1804
632 221 2235 1742
2521 77 3035 3543
961 934 1100 2912
143 537 293 1530
131 2423 1380 3699
143 996 3460 1178
846 1414 2168 3117
3845 138 3929 1434
1660 606 2264 1368
1142 228 3249 3563
1141 895 3719 2680
405 269 3430 382
2182 2012 3835 3377
185 609 3572 660
786 1566 972 1687
209 417 808 1210
164 1370 547 2466
2482 2435 2690 3386
3077 391 3521 3345
1815 980 3592 1833
582 2216 2570 3669
3628 1730 3889 2221
2027 121 3769 706
642 3643 1887 3844
860 1993 3422 2663
1629 577 1886 2164
1394 254 2124 1549
2788 3182 3615 3671
1510 2296 2293 2656
220 2691 2179 3900
2365 2414 3751 2828
1025 201 1387 2496
1012 1704 1805 1990
3151 1790 3432 3828
1993 641 3137 822
911 2532 3407 2611
2190 2259 2765 2596
81 1675 3255 1780
78 3120 3817 3578
809 3357 1957 3789
1956 208 2744 2735
2764 883 3290 1905
2803 2037 3717 3999
3141 1565 3604 3608
2169 1502 2496 1689
2583 1650 3656 2665
1457 1515 3709 2000
934 3008 946 3396
3584 3224 3682 3469
1533 1967 3619 3983
759 2210 3046 3544
2308 219 2530 3508
1517 284 2660 3409
2034 618 3937 2186
629 1876 3926 2505
657 2097 3554 2718
280 100 1527 703
421 3022 1794 3724
1889 868 2820 1978
1581 2711 3911 3161
2568 2281 3616 2296
1343 475 2560 846
934 113 1643 3379
1095 206 2954 1201
479 1175 1183 1973
2638 952 3870 3223
839 347 3113 2439
666 896 3689 1506
1532 3245 2326 3486
1206 652 3604 3461
434 1388 2880 3573
1072 2271 3055 2951
185 340 1571 769
921 539 1925 2674
439 1564 3034 2176
862 123 3726 3496
296 234 2145 2489
527 2891 1901 3381
2523 853 2670 2767
2187 936 2335 3107
1718 1105 3464 1112
233 107 2476 2242
27 1703 1209 2303
60 245 1652 1588
527 39 795 1134
1182 1187 3795 2857
643 1754 1804 2949
64 44 3966 651
1630 3813 3150 3955
619 1188 1602 2003
2279 1674 3444 1987
221 2209 2859 3414
47 2899 995 3693
2634 2396 2924 2886
591 1222 1875 3434
396 3142 3595 3891
1976 1428 2060 1740
1755 2659 2849 3358
23 259 1781 1246
1187 503 2964 1910
345 687 1612 1908
30 1396 3398 1595
447 1682 1314 2084
3225 83 3475 2361
1544 804 3941 1818
1637 615 3903 3423
1701 3278 3902 3861
346 885 2836 3265
2019 2401 3144 2835
1909 2561 2353 3490
2063 2411 2418 2640
1485 1341 2427 2328
1455 692 1763 1514
2432 1673 3210 2470
1546 1167 3289 1626
1141 954 3650 3091
719 2170 1471 3763
1148 487 3319 1065
331 1204 2110 2664
1826 56 3068 2046
1595 639 2575 1698
1486 930 2981 2246
1612 1160 3524 3324
1288 1029 3273 3923
295 103 2806 1797
1873 453 2879 659
1914 3226 3536 3758
54 1835 1286 3061
2862 221 3109 1354
1368 481 1718 2755
283 1748 2341 2150
2790 147 2926 759
870 1261 3503 2460
1700 475 2058 3979
1078 687 1761 1949
363 75 2484 950
3261 1415 3722 2856
352 558 2649 1070
1720 2980 1906 3527
803 842 826 1795
3076 1865 3779 2747
1323 6 3666 1401
272 2513 3121 3146
1551 894 1901 3994
379 930 2817 3488
1442 947 3984 1291
948 1781 3044 3243
417 2149 1621 3056
2591 2167 3038 3279
2559 1626 2675 3159
1286 2084 2033 2445
1284 2189 3276 2447
1194 2293 1359 3678
3163 907 3306 1762
1757 3373 1890 3953
519 40 3561 246
973 1058 3811 1607
32 3396 2388 3440
1416 2190 2412 2826
2117 1817 2215 3126
2250 1732 2796 2091
1325 1343 2511 2553
1111 3111 2483 3153
1958 155 3596 937
3006 2867 3643 3937
3767 1791 3976 3138
1210 2841 1641 3998
486 1208 1144 3297
1483 454 3549 1665
2992 1279 3543 2310
3016 1608 3779 3777
1154 2494 2882 3168
154 431 672 2568
1793 2970 2231 3583
1562 338 1822 3226
1494 1082 2217 2917
2126 1290 3413 3162
2239 925 3617 3251
610 1851 3095 2730
395 453 1126 2806
1312 1910 3510 2421
3288 1101 3928 2393
1219 1835 3264 2797
2964 1397 3858 3963
3005 510 3711 2390
766 1305 1279 3542
76 353 2997 397
1113 43 3926 3251
2457 1033 2544 1939
2024 1779 2613 2617
1443 495 3130 2988
2758 1994 3397 2178
1555 1383 3184 3040
984 1434 3954 3558
73 1200 1638 1285
76 1916 773 2575
524 1137 684 3828
2029 66 3505 1409
3315 71 3934 1550
80 507 1247 1565
267 1668 2638 3433
1224 1158 3774 1882
1135 2731 3094 2926
940 422 2779 463
234 972 868 2968
1840 3245 2294 4000
1125 2086 1841 3983
354 1716 1455 3712
1289 2665 2286 3314
650 1903 2519 2822
460 33 3306 3515
2940 1384 3445 2911
1994 1086 2838 1738
1440 1324 1824 1876
1297 2065 3606 3504
2605 457 3794 1000
182 311 2747 3159
555 2135 2248 2151
734 3057 1587 3589
2114 532 3412 1741
75 334 1558 1269
70 240 1351 337
1798 2337 3279 3225
2946 1608 3401 1794
3253 715 3681 939
1351 3142 2863 3809
2312 2197 2398 3059
1706 3627 3720 3772
1802 1265 2883 2000
1876 416 2528 2370
1347 876 3477 2409
660 186 3790 2534
2485 2035 3968 3671
375 653 3276 2176
425 229 3377 1937
563 2749 2197 3714
1688 1404 3878 2458
1379 1114 3813 1401
1855 551 2436 2504
215 400 2721 3686
758 1887 3949 1957
2687 2656 3866 3191
237 761 1694 2354
1030 1260 1178 3351
1512 147 2293 1143
3873 247 3926 649
106 1567 913 1867
468 955 3376 1302
2107 2572 2910 3557
1842 1345 2630 2680
1065 428 2147 943
82 448 2579 3687
90 367 614 1985
359 485 3386 2688
809 1678 1256 3188
1 1164 575 3924
386 2231 1328 3042
1219 2720 1959 3355
519 2704 2912 3148
1056 63 1131 2179
2924 1661 3074 3015
410 1237 639 2902
1164 3136 1652 3540
75 1635 1072 3093
3609 21 3705 2694
1685 431 2820 3711
1028 3554 3066 3789
466 2236 1061 3366
1414 238 3646 407
3450 1855 3782 2814
1992 216 3250 2479
2514 1564 3358 2770
448 2808 1872 3730
769 2837 2081 3673
2394 613 3808 2968
